Unnamed: 0,contest,choice,precinct_id,vote,early_votes,polling_place_votes,late_early_votes,provisional_votes,party,office,candidate,precinct_designation,precinct,precinct_bs,votes_allowed,referendum_flag,county
2727,10,0,7,2,0,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"DE LA FUENTE, ROQUE ""ROCKY""",7,PECAN CREEK NORTH,0,,,PINAL
2728,10,0,8,2,1,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"DE LA FUENTE, ROQUE ""ROCKY""",8,SAN TAN HEIGHTS,0,,,PINAL
2729,10,0,8,1,0,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"DE LA FUENTE, ROQUE ""ROCKY""",8,CIRCLE CROSS RANCH,0,,,PINAL
2730,10,0,8,2,0,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"DE LA FUENTE, ROQUE ""ROCKY""",8,JOHNSON RANCH EAST,0,,,PINAL
2731,10,0,8,4,2,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"DE LA FUENTE, ROQUE ""ROCKY""",8,IRONWOOD CROSSING,0,,,PINAL
2732,10,0,8,3,2,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"DE LA FUENTE, ROQUE ""ROCKY""",8,QUAIL HOLLOW,0,,,PINAL
2733,10,0,9,0,0,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"DE LA FUENTE, ROQUE ""ROCKY""",9,SKYLINE RANCH,0,,,PINAL
2734,10,0,9,2,2,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"DE LA FUENTE, ROQUE ""ROCKY""",9,SAN TAN RANCHES,0,,,PINAL
2735,10,0,9,3,1,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"DE LA FUENTE, ROQUE ""ROCKY""",9,LINKS ESTATES,0,,,PINAL
2736,10,0,2,8,7,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"STEINBERG, MICHAEL",2,FLORENCE NORTH,0,,,PINAL
2737,10,0,2,1,1,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"STEINBERG, MICHAEL",2,JOHNSON RANCH,0,,,PINAL
2738,10,0,2,1,1,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"STEINBERG, MICHAEL",2,POSTON BUTTE,0,,,PINAL
2739,10,0,2,2,1,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"STEINBERG, MICHAEL",2,QUEEN CREEK,0,,,PINAL
2740,10,0,4,3,3,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"STEINBERG, MICHAEL",4,APACHE JCT SUPERSTITION,0,,,PINAL
2741,10,0,4,2,1,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"STEINBERG, MICHAEL",4,APACHE JCT NW,0,,,PINAL
2742,10,0,4,1,0,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"STEINBERG, MICHAEL",4,APACHE JCT SW,0,,,PINAL
2743,10,0,4,3,2,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"STEINBERG, MICHAEL",4,APACHE JCT SE,0,,,PINAL
2744,10,0,4,3,2,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"STEINBERG, MICHAEL",4,APACHE JCT NE,0,,,PINAL
2745,10,0,4,3,1,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"STEINBERG, MICHAEL",4,APACHE JCT EAST,0,,,PINAL
2746,10,0,4,2,2,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"STEINBERG, MICHAEL",4,APACHE JCT CENTRAL,0,,,PINAL
2747,10,0,4,3,1,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"STEINBERG, MICHAEL",4,GOLD CANYON,0,,,PINAL
2748,10,0,4,0,0,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"STEINBERG, MICHAEL",4,QUEEN VALLEY,0,,,PINAL
2749,10,0,5,0,0,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"STEINBERG, MICHAEL",5,SUPERIOR WEST,0,,,PINAL
2750,10,0,5,0,0,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"STEINBERG, MICHAEL",5,SUTTON SUMMIT,0,,,PINAL
2751,10,0,5,1,1,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"STEINBERG, MICHAEL",5,APACHE JUNCTION NORTH,0,,,PINAL
2752,10,0,5,0,0,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"STEINBERG, MICHAEL",5,APACHE JUNCTION N. CENTRA,0,,,PINAL
2753,10,0,5,1,0,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"STEINBERG, MICHAEL",5,APACHE JUNCTION,0,,,PINAL
2754,10,0,5,1,0,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"STEINBERG, MICHAEL",5,APACHE JUNCTION SOUTH,0,,,PINAL
2755,10,0,6,4,4,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"STEINBERG, MICHAEL",6,SUPERSTITION MOUNTAIN,0,,,PINAL
2756,10,0,6,0,0,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"STEINBERG, MICHAEL",6,MOUNTAINBROOK VILLAGE,0,,,PINAL
2757,10,0,6,0,0,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"STEINBERG, MICHAEL",6,SAN TAN PARK,0,,,PINAL
2758,10,0,6,0,0,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"STEINBERG, MICHAEL",6,BELLA VISTA,0,,,PINAL
2759,10,0,7,0,0,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"STEINBERG, MICHAEL",7,COPPER BASIN,0,,,PINAL
2760,10,0,7,0,0,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"STEINBERG, MICHAEL",7,SCHNEPF,0,,,PINAL
2761,10,0,7,0,0,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"STEINBERG, MICHAEL",7,PERALTA,0,,,PINAL
2762,10,0,7,2,1,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"STEINBERG, MICHAEL",7,WALKER BUTTE,0,,,PINAL
2763,10,0,7,0,0,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"STEINBERG, MICHAEL",7,PECAN CREEK NORTH,0,,,PINAL
2764,10,0,8,0,0,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"STEINBERG, MICHAEL",8,SAN TAN HEIGHTS,0,,,PINAL
2765,10,0,8,1,1,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"STEINBERG, MICHAEL",8,CIRCLE CROSS RANCH,0,,,PINAL
2766,10,0,8,1,1,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"STEINBERG, MICHAEL",8,JOHNSON RANCH EAST,0,,,PINAL
2767,10,0,8,1,1,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"STEINBERG, MICHAEL",8,IRONWOOD CROSSING,0,,,PINAL
2768,10,0,8,0,0,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"STEINBERG, MICHAEL",8,QUAIL HOLLOW,0,,,PINAL
2769,10,0,9,1,1,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"STEINBERG, MICHAEL",9,SKYLINE RANCH,0,,,PINAL
2770,10,0,9,1,0,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"STEINBERG, MICHAEL",9,SAN TAN RANCHES,0,,,PINAL
2771,10,0,9,0,0,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"STEINBERG, MICHAEL",9,LINKS ESTATES,0,,,PINAL
2772,10,0,2,165,87,4,0,2,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"SANDERS, BERNIE",2,FLORENCE NORTH,0,,,PINAL
2773,10,0,2,109,61,1,0,2,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"SANDERS, BERNIE",2,JOHNSON RANCH,0,,,PINAL
2774,10,0,2,183,87,3,0,5,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"SANDERS, BERNIE",2,POSTON BUTTE,0,,,PINAL
2775,10,0,2,85,45,1,1,1,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"SANDERS, BERNIE",2,QUEEN CREEK,0,,,PINAL
2776,10,0,4,70,40,1,0,1,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"SANDERS, BERNIE",4,APACHE JCT SUPERSTITION,0,,,PINAL
2777,10,0,4,49,26,0,0,1,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"SANDERS, BERNIE",4,APACHE JCT NW,0,,,PINAL
2778,10,0,4,79,41,1,0,2,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"SANDERS, BERNIE",4,APACHE JCT SW,0,,,PINAL
2779,10,0,4,117,48,4,1,1,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"SANDERS, BERNIE",4,APACHE JCT SE,0,,,PINAL
2780,10,0,4,80,36,2,0,1,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"SANDERS, BERNIE",4,APACHE JCT NE,0,,,PINAL
2781,10,0,4,78,47,1,0,1,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"SANDERS, BERNIE",4,APACHE JCT EAST,0,,,PINAL
2782,10,0,4,68,28,2,0,1,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"SANDERS, BERNIE",4,APACHE JCT CENTRAL,0,,,PINAL
2783,10,0,4,137,73,3,0,3,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"SANDERS, BERNIE",4,GOLD CANYON,0,,,PINAL
2784,10,0,4,28,9,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"SANDERS, BERNIE",4,QUEEN VALLEY,0,,,PINAL
2785,10,0,5,0,0,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"SANDERS, BERNIE",5,SUPERIOR WEST,0,,,PINAL
2786,10,0,5,4,4,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"SANDERS, BERNIE",5,SUTTON SUMMIT,0,,,PINAL
2787,10,0,5,77,32,2,0,2,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"SANDERS, BERNIE",5,APACHE JUNCTION NORTH,0,,,PINAL
2788,10,0,5,121,55,3,0,3,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"SANDERS, BERNIE",5,APACHE JUNCTION N. CENTRA,0,,,PINAL
2789,10,0,5,115,53,3,0,1,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"SANDERS, BERNIE",5,APACHE JUNCTION,0,,,PINAL
2790,10,0,5,78,37,1,0,2,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"SANDERS, BERNIE",5,APACHE JUNCTION SOUTH,0,,,PINAL
2791,10,0,6,83,42,2,0,1,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"SANDERS, BERNIE",6,SUPERSTITION MOUNTAIN,0,,,PINAL
2792,10,0,6,31,18,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"SANDERS, BERNIE",6,MOUNTAINBROOK VILLAGE,0,,,PINAL
2793,10,0,6,129,65,2,1,2,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"SANDERS, BERNIE",6,SAN TAN PARK,0,,,PINAL
2794,10,0,6,44,20,0,0,1,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"SANDERS, BERNIE",6,BELLA VISTA,0,,,PINAL
2795,10,0,7,110,47,3,0,2,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"SANDERS, BERNIE",7,COPPER BASIN,0,,,PINAL
2796,10,0,7,71,24,1,0,2,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"SANDERS, BERNIE",7,SCHNEPF,0,,,PINAL
2797,10,0,7,41,21,1,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"SANDERS, BERNIE",7,PERALTA,0,,,PINAL
2798,10,0,7,101,57,1,0,2,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"SANDERS, BERNIE",7,WALKER BUTTE,0,,,PINAL
2799,10,0,7,83,32,2,0,2,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"SANDERS, BERNIE",7,PECAN CREEK NORTH,0,,,PINAL
2800,10,0,8,103,45,3,0,2,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"SANDERS, BERNIE",8,SAN TAN HEIGHTS,0,,,PINAL
2801,10,0,8,111,55,2,0,2,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"SANDERS, BERNIE",8,CIRCLE CROSS RANCH,0,,,PINAL
2802,10,0,8,85,36,2,0,2,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"SANDERS, BERNIE",8,JOHNSON RANCH EAST,0,,,PINAL
2803,10,0,8,114,47,2,0,3,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"SANDERS, BERNIE",8,IRONWOOD CROSSING,0,,,PINAL
2804,10,0,8,79,34,2,0,2,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"SANDERS, BERNIE",8,QUAIL HOLLOW,0,,,PINAL
2805,10,0,9,73,39,1,0,1,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"SANDERS, BERNIE",9,SKYLINE RANCH,0,,,PINAL
2806,10,0,9,40,23,0,0,1,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"SANDERS, BERNIE",9,SAN TAN RANCHES,0,,,PINAL
2807,10,0,9,60,24,1,0,1,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"SANDERS, BERNIE",9,LINKS ESTATES,0,,,PINAL
2808,10,0,2,12,9,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"O'MALLEY, MARTIN J.",2,FLORENCE NORTH,0,,,PINAL
2809,10,0,2,2,1,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"O'MALLEY, MARTIN J.",2,JOHNSON RANCH,0,,,PINAL
2810,10,0,2,4,3,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"O'MALLEY, MARTIN J.",2,POSTON BUTTE,0,,,PINAL
2811,10,0,2,1,1,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"O'MALLEY, MARTIN J.",2,QUEEN CREEK,0,,,PINAL
2812,10,0,4,4,1,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"O'MALLEY, MARTIN J.",4,APACHE JCT SUPERSTITION,0,,,PINAL
2813,10,0,4,2,1,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"O'MALLEY, MARTIN J.",4,APACHE JCT NW,0,,,PINAL
2814,10,0,4,5,3,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"O'MALLEY, MARTIN J.",4,APACHE JCT SW,0,,,PINAL
2815,10,0,4,4,3,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"O'MALLEY, MARTIN J.",4,APACHE JCT SE,0,,,PINAL
2816,10,0,4,3,2,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"O'MALLEY, MARTIN J.",4,APACHE JCT NE,0,,,PINAL
2817,10,0,4,3,1,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"O'MALLEY, MARTIN J.",4,APACHE JCT EAST,0,,,PINAL
2818,10,0,4,2,1,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"O'MALLEY, MARTIN J.",4,APACHE JCT CENTRAL,0,,,PINAL
2819,10,0,4,5,3,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"O'MALLEY, MARTIN J.",4,GOLD CANYON,0,,,PINAL
2820,10,0,4,2,2,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"O'MALLEY, MARTIN J.",4,QUEEN VALLEY,0,,,PINAL
2821,10,0,5,0,0,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"O'MALLEY, MARTIN J.",5,SUPERIOR WEST,0,,,PINAL
2822,10,0,5,2,2,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"O'MALLEY, MARTIN J.",5,SUTTON SUMMIT,0,,,PINAL
2823,10,0,5,2,2,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"O'MALLEY, MARTIN J.",5,APACHE JUNCTION NORTH,0,,,PINAL
2824,10,0,5,3,2,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"O'MALLEY, MARTIN J.",5,APACHE JUNCTION N. CENTRA,0,,,PINAL
2825,10,0,5,2,2,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"O'MALLEY, MARTIN J.",5,APACHE JUNCTION,0,,,PINAL
2826,10,0,5,3,2,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"O'MALLEY, MARTIN J.",5,APACHE JUNCTION SOUTH,0,,,PINAL
2827,10,0,6,1,1,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"O'MALLEY, MARTIN J.",6,SUPERSTITION MOUNTAIN,0,,,PINAL
2828,10,0,6,2,2,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"O'MALLEY, MARTIN J.",6,MOUNTAINBROOK VILLAGE,0,,,PINAL
2829,10,0,6,0,0,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"O'MALLEY, MARTIN J.",6,SAN TAN PARK,0,,,PINAL
2830,10,0,6,0,0,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"O'MALLEY, MARTIN J.",6,BELLA VISTA,0,,,PINAL
2831,10,0,7,5,3,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"O'MALLEY, MARTIN J.",7,COPPER BASIN,0,,,PINAL
2832,10,0,7,0,0,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"O'MALLEY, MARTIN J.",7,SCHNEPF,0,,,PINAL
2833,10,0,7,0,0,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"O'MALLEY, MARTIN J.",7,PERALTA,0,,,PINAL
2834,10,0,7,1,0,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"O'MALLEY, MARTIN J.",7,WALKER BUTTE,0,,,PINAL
2835,10,0,7,2,2,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"O'MALLEY, MARTIN J.",7,PECAN CREEK NORTH,0,,,PINAL
2836,10,0,8,0,0,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"O'MALLEY, MARTIN J.",8,SAN TAN HEIGHTS,0,,,PINAL
2837,10,0,8,1,1,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"O'MALLEY, MARTIN J.",8,CIRCLE CROSS RANCH,0,,,PINAL
2838,10,0,8,0,0,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"O'MALLEY, MARTIN J.",8,JOHNSON RANCH EAST,0,,,PINAL
2839,10,0,8,3,2,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"O'MALLEY, MARTIN J.",8,IRONWOOD CROSSING,0,,,PINAL
2840,10,0,8,5,5,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"O'MALLEY, MARTIN J.",8,QUAIL HOLLOW,0,,,PINAL
2841,10,0,9,2,1,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"O'MALLEY, MARTIN J.",9,SKYLINE RANCH,0,,,PINAL
2842,10,0,9,0,0,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"O'MALLEY, MARTIN J.",9,SAN TAN RANCHES,0,,,PINAL
2843,10,0,9,0,0,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"O'MALLEY, MARTIN J.",9,LINKS ESTATES,0,,,PINAL
2844,10,0,2,299,201,4,0,4,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"CLINTON, HILLARY",2,FLORENCE NORTH,0,,,PINAL
2845,10,0,2,160,106,1,0,3,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"CLINTON, HILLARY",2,JOHNSON RANCH,0,,,PINAL
2846,10,0,2,286,188,3,0,6,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"CLINTON, HILLARY",2,POSTON BUTTE,0,,,PINAL
2847,10,0,2,134,74,1,0,3,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"CLINTON, HILLARY",2,QUEEN CREEK,0,,,PINAL
2848,10,0,4,200,161,0,0,2,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"CLINTON, HILLARY",4,APACHE JCT SUPERSTITION,0,,,PINAL
2849,10,0,4,87,53,0,0,2,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"CLINTON, HILLARY",4,APACHE JCT NW,0,,,PINAL
2850,10,0,4,171,121,1,0,3,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"CLINTON, HILLARY",4,APACHE JCT SW,0,,,PINAL
2851,10,0,4,128,74,2,0,2,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"CLINTON, HILLARY",4,APACHE JCT SE,0,,,PINAL
2852,10,0,4,106,68,1,0,2,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"CLINTON, HILLARY",4,APACHE JCT NE,0,,,PINAL
2853,10,0,4,108,79,1,0,1,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"CLINTON, HILLARY",4,APACHE JCT EAST,0,,,PINAL
2854,10,0,4,128,96,1,0,1,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"CLINTON, HILLARY",4,APACHE JCT CENTRAL,0,,,PINAL
2855,10,0,4,232,156,3,0,3,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"CLINTON, HILLARY",4,GOLD CANYON,0,,,PINAL
2856,10,0,4,39,22,1,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"CLINTON, HILLARY",4,QUEEN VALLEY,0,,,PINAL
2857,10,0,5,1,1,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"CLINTON, HILLARY",5,SUPERIOR WEST,0,,,PINAL
2858,10,0,5,6,4,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"CLINTON, HILLARY",5,SUTTON SUMMIT,0,,,PINAL
2859,10,0,5,126,79,2,0,2,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"CLINTON, HILLARY",5,APACHE JUNCTION NORTH,0,,,PINAL
2860,10,0,5,151,94,3,0,2,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"CLINTON, HILLARY",5,APACHE JUNCTION N. CENTRA,0,,,PINAL
2861,10,0,5,145,95,2,0,2,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"CLINTON, HILLARY",5,APACHE JUNCTION,0,,,PINAL
2862,10,0,5,170,123,2,0,2,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"CLINTON, HILLARY",5,APACHE JUNCTION SOUTH,0,,,PINAL
2863,10,0,6,174,119,2,0,2,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"CLINTON, HILLARY",6,SUPERSTITION MOUNTAIN,0,,,PINAL
2864,10,0,6,148,90,3,0,2,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"CLINTON, HILLARY",6,MOUNTAINBROOK VILLAGE,0,,,PINAL
2865,10,0,6,166,105,1,0,4,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"CLINTON, HILLARY",6,SAN TAN PARK,0,,,PINAL
2866,10,0,6,52,37,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"CLINTON, HILLARY",6,BELLA VISTA,0,,,PINAL
2867,10,0,7,174,107,2,0,3,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"CLINTON, HILLARY",7,COPPER BASIN,0,,,PINAL
2868,10,0,7,80,34,1,0,2,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"CLINTON, HILLARY",7,SCHNEPF,0,,,PINAL
2869,10,0,7,68,36,1,0,1,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"CLINTON, HILLARY",7,PERALTA,0,,,PINAL
2870,10,0,7,108,74,2,0,1,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"CLINTON, HILLARY",7,WALKER BUTTE,0,,,PINAL
2871,10,0,7,92,46,2,0,2,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"CLINTON, HILLARY",7,PECAN CREEK NORTH,0,,,PINAL
2872,10,0,8,80,48,0,0,2,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"CLINTON, HILLARY",8,SAN TAN HEIGHTS,0,,,PINAL
