county,precinct,ballot-style,office,district,party,candidate,votes
Dallas,2065,6254,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,2428
Dallas,2066,6255,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,1463
Dallas,2067,6256,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,1112
Dallas,2068,6257,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,2283
Dallas,2069,6258,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,2775
Dallas,2070,6259,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,1227
Dallas,2071,6260,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,1929
Dallas,2072,6261,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,2686
Dallas,2073,6262,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,953
Dallas,2074,6263,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,243
Dallas,2076,6264,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,9
Dallas,2077,6265,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,1287
Dallas,2078,6266,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,0
Dallas,2079,6267,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,1573
Dallas,2200,6268,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,1773
Dallas,2201,6269,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,1790
Dallas,2202,6270,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,1888
Dallas,2203,6271,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,1540
Dallas,2220,6272,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,1790
Dallas,2221,6273,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,3406
Dallas,2222,6274,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,2998
Dallas,2223,6275,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,1526
Dallas,2224,6276,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,1538
Dallas,2225,6277,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,1667
Dallas,2226,6278,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,2811
Dallas,2300,6279,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,1259
Dallas,2301,6280,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,2363
Dallas,2302,6281,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,1515
Dallas,2303,6282,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,2391
Dallas,2305,6283,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,3437
Dallas,2306,6284,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,1235
Dallas,2307,6285,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,721
Dallas,2308,6286,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,24
Dallas,2309,6287,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,562
Dallas,2310,6288,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,2275
Dallas,2311,6289,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,533
Dallas,2312,6290,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,89
Dallas,2400,6291,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,152
Dallas,2401,6292,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,3257
Dallas,2402,6293,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,3107
Dallas,2403,6294,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,2
Dallas,2404,6295,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,1912
Dallas,2405,6296,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,3295
Dallas,2406,6297,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,2981
Dallas,2407,6298,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,3749
Dallas,2408,6299,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,1381
Dallas,2409,6300,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,2031
Dallas,2410,6301,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,1603
Dallas,2411,6302,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,692
Dallas,2500,6303,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,2225
Dallas,2501,6304,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,1348
Dallas,2502,6305,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,1766
Dallas,2503,6306,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,2592
Dallas,2504,6307,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,1326
Dallas,2505,6308,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,2787
Dallas,2506,6309,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,2100
Dallas,2507,6310,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,2098
Dallas,2508,6311,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,2627
Dallas,2509,6312,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,2931
Dallas,2510,6313,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,1799
Dallas,2511,6314,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,1937
Dallas,2512,6315,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,1422
Dallas,2513,6316,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,2716
Dallas,2514,6317,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,2711
Dallas,2601,6318,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,2156
Dallas,2602,6319,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,2823
Dallas,2603,6320,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,2915
Dallas,2604,6321,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,2749
Dallas,2605,6322,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,1864
Dallas,2606,6323,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,0
Dallas,2700,6324,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,3106
Dallas,2701,6325,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,3459
Dallas,2702,6326,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,4611
Dallas,2703,6327,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,1226
Dallas,2704,6328,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,3259
Dallas,2705,6329,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,2023
Dallas,2706,6330,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,2760
Dallas,2707,6331,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,3287
Dallas,2708,6332,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,4350
Dallas,2709,6333,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,1350
Dallas,2710,6334,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,2472
Dallas,2711,6335,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,2369
Dallas,2712,6336,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,3708
Dallas,2713,6337,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,1674
Dallas,2714,6338,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,3938
Dallas,2715,6339,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,2726
Dallas,2716,6340,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,1566
Dallas,2717,6341,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,4
Dallas,2800,6342,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,1
Dallas,2801,6343,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,3267
Dallas,2802,6344,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,4017
Dallas,2803,6345,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,1340
Dallas,2804,6346,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,2366
Dallas,2805,6347,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,4083
Dallas,2806,6348,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,2569
Dallas,2807,6349,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,2321
Dallas,2808,6350,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,2690
Dallas,2809,6351,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,2911
Dallas,2810,6352,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,28
Dallas,2900,6353,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,2953
Dallas,2901,6354,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,1275
Dallas,2902,6355,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,1928
Dallas,2903,6356,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,2081
Dallas,2904,6357,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,13
Dallas,2905,6358,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,481
Dallas,2910,6359,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,67
Dallas,2911,6360,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,286
Dallas,2920,6361,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,3027
Dallas,2921,6362,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,3909
Dallas,2922,6363,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,4954
Dallas,2923,6364,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,3548
Dallas,2924,6365,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,1880
Dallas,2925,6366,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,3101
Dallas,2926,6367,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,2097
Dallas,2927,6368,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,4968
Dallas,2928,6369,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,2792
Dallas,2929,6370,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,1324
Dallas,2940,6371,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,1518
Dallas,2941,6372,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,4357
Dallas,2942,6373,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,4077
Dallas,3000,6374,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,3453
Dallas,3001,6375,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,511
Dallas,3002,6376,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,1231
Dallas,3003,6377,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,1653
Dallas,3004,6378,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,1772
Dallas,3005,6379,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,204
Dallas,3006,6380,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,3238
Dallas,3007,6381,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,858
Dallas,3008,6382,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,5775
Dallas,3009,6383,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,1951
Dallas,3010,6384,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,499
Dallas,3011,6385,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,1201
Dallas,3012,6386,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,201
Dallas,3013,6387,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,675
Dallas,3014,6388,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,1689
Dallas,3015,6389,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,231
Dallas,3016,6390,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,1442
Dallas,3017,6391,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,811
Dallas,3018,6392,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,1812
Dallas,3019,6393,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,903
Dallas,3020,6394,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,168
Dallas,3021,6395,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,1124
Dallas,3022,6396,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,1965
Dallas,3023,6397,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,1247
Dallas,3024,6398,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,1761
Dallas,3025,6399,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,195
Dallas,3026,6400,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,828
Dallas,3027,6401,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,1406
Dallas,3028,6402,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,954
Dallas,3029,6403,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,673
Dallas,3030,6404,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,19
Dallas,3031,6405,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,542
Dallas,3032,6406,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,1151
Dallas,3033,6407,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,528
Dallas,3034,6408,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,1307
Dallas,3035,6409,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,1493
Dallas,3036,6410,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,67
Dallas,3037,6411,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,407
Dallas,3038,6412,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,857
Dallas,3039,6413,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,2274
Dallas,3040,6414,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,1488
Dallas,3041,6415,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,163
Dallas,3042,6416,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,1672
Dallas,3043,6417,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,2174
Dallas,3044,6418,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,2671
Dallas,3045,6419,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,528
Dallas,3046,6420,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,2168
Dallas,3047,6421,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,2199
Dallas,3048,6422,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,2581
Dallas,3049,6423,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,2017
Dallas,3050,6424,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,1835
Dallas,3051,6425,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,836
Dallas,3052,6426,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,2807
Dallas,3053,6427,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,2555
Dallas,3054,6428,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,2466
Dallas,3055,6429,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,2229
Dallas,3056,6430,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,2216
Dallas,3057,6431,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,2416
Dallas,3058,6432,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,2151
Dallas,3059,6433,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,1273
Dallas,3060,6434,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,1553
Dallas,3061,6435,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,1707
Dallas,3062,6436,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,2708
Dallas,3063,6437,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,3656
Dallas,3064,6438,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,2315
Dallas,3065,6439,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,2418
Dallas,3066,6440,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,2073
Dallas,3067,6441,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,2783
Dallas,3068,6442,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,3343
Dallas,3069,6443,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,1789
Dallas,3070,6444,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,3022
Dallas,3071,6445,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,2723
Dallas,3072,6446,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,78
Dallas,3073,6447,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,163
Dallas,3074,6448,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,648
Dallas,3075,6449,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,213
Dallas,3076,6450,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,0
Dallas,3077,6451,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,2918
Dallas,3078,6452,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,2870
Dallas,3079,6453,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,590
Dallas,3080,6454,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,1077
Dallas,3081,6455,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,1189
Dallas,3082,6456,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,3115
Dallas,3083,6457,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,1456
Dallas,3084,6458,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,1020
Dallas,3086,6459,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,2986
Dallas,3087,6460,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,0
Dallas,3088,6461,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,39
Dallas,3089,6462,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,11
Dallas,3090,6463,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,1040
Dallas,3091,6464,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,0
Dallas,3092,6465,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,1659
Dallas,3093,6466,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,6
Dallas,3094,6467,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,1
Dallas,3095,6468,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,0
Dallas,3096,6469,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,0
Dallas,3097,6470,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,188
Dallas,3098,6471,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,238
Dallas,3099,6472,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,356
Dallas,3100,6473,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,2115
Dallas,3101,6474,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,580
Dallas,3102,6475,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,2949
Dallas,3103,6476,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,2753
Dallas,3104,6477,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,4557
Dallas,3105,6478,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,2399
Dallas,3106,6479,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,3357
Dallas,3107,6480,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,2407
Dallas,3108,6481,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,2106
Dallas,3109,6482,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,3245
Dallas,3110,6483,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,2797
Dallas,3111,6484,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,17
Dallas,3112,6485,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,18
Dallas,3113,6486,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,3
Dallas,3200,6487,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,2216
Dallas,3201,6488,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,1740
Dallas,3202,6489,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,2026
Dallas,3203,6490,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,1923
Dallas,3204,6491,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,2560
Dallas,3205,6492,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,1614
Dallas,3206,6493,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,2268
Dallas,3207,6494,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,2654
Dallas,3208,6495,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,1784
Dallas,3209,6496,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,191
Dallas,3210,6497,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,2073
Dallas,3211,6498,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,1324
Dallas,3300,6499,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,2650
Dallas,3301,6500,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,2581
Dallas,3302,6501,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,1452
Dallas,3303,6502,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,2746
Dallas,3304,6503,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,2817
Dallas,3305,6504,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,3838
Dallas,3306,6505,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,1725
Dallas,3307,6506,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,1987
Dallas,3308,6507,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,2220
Dallas,3309,6508,REGISTERED VOTERS - TOTAL,,DEM,REGISTERED VOTERS - TOTAL,2097
