county,precinct,office,district,party,candidate,votes,early_voting
Bexar,3032,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,61,
Bexar,3033,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,174,
Bexar,3034,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,310,
Bexar,3035,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,33,
Bexar,3036,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,105,
Bexar,3037,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,94,
Bexar,3038,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,57,
Bexar,3039,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,203,
Bexar,3040,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,71,
Bexar,3041,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,30,
Bexar,3042,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,272,
Bexar,3043,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,126,
Bexar,3044,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,84,
Bexar,3045,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,124,
Bexar,3046,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,117,
Bexar,3047,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,159,
Bexar,3048,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,112,
Bexar,3049,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,198,
Bexar,3050,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,70,
Bexar,3051,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,32,
Bexar,3052,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,232,
Bexar,3053,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,143,
Bexar,3054,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,49,
Bexar,3055,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,409,
Bexar,3056,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,60,
Bexar,3057,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,35,
Bexar,3058,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,112,
Bexar,3059,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,70,
Bexar,3060,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,90,
Bexar,3061,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,66,
Bexar,3062,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,2,
Bexar,3063,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,84,
Bexar,3064,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,22,
Bexar,3065,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,0,
Bexar,3066,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,96,
Bexar,3067,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,98,
Bexar,3068,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,33,
Bexar,3069,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,189,
Bexar,3070,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,155,
Bexar,3071,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,89,
Bexar,3072,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,148,
Bexar,3073,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,91,
Bexar,3074,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,181,
Bexar,3075,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,297,
Bexar,3076,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,115,
Bexar,3077,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,143,
Bexar,3078,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,146,
Bexar,3079,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,210,
Bexar,3080,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,65,
Bexar,3081,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,122,
Bexar,3082,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,103,
Bexar,3083,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,75,
Bexar,3084,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,115,
Bexar,3085,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,75,
Bexar,3086,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,94,
Bexar,3087,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,81,
Bexar,3088,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,137,
Bexar,3089,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,264,
Bexar,3090,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,149,
Bexar,3091,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,78,
Bexar,3092,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,250,
Bexar,3093,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,318,
Bexar,3094,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,232,
Bexar,3095,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,74,
Bexar,3096,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,174,
Bexar,3097,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,2,
Bexar,3098,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,63,
Bexar,3099,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,185,
Bexar,3100,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,126,
Bexar,3101,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,108,
Bexar,3102,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,205,
Bexar,3103,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,12,
Bexar,3104,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,171,
Bexar,3105,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,108,
Bexar,3106,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,110,
Bexar,3107,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,44,
Bexar,3108,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,102,
Bexar,3109,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,61,
Bexar,3110,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,93,
Bexar,3111,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,0,
Bexar,3112,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,28,
Bexar,3113,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,27,
Bexar,3114,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,170,
Bexar,3115,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,140,
Bexar,3116,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,54,
Bexar,3117,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,218,
Bexar,3118,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,50,
Bexar,3119,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,157,
Bexar,3120,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,92,
Bexar,3121,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,240,
Bexar,3122,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,101,
Bexar,3123,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,10,
Bexar,3124,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,88,
Bexar,3125,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,380,
Bexar,3126,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,92,
Bexar,3127,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,115,
Bexar,3128,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,2,
Bexar,3129,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,106,
Bexar,3130,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,132,
Bexar,3131,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,1,
Bexar,3132,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,27,
Bexar,3133,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,0,
Bexar,3134,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,61,
Bexar,3135,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,52,
Bexar,3136,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,24,
Bexar,3137,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,148,
Bexar,3138,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,5,
Bexar,3139,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,37,
Bexar,3140,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,14,
Bexar,3141,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,46,
Bexar,3142,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,9,
Bexar,3143,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,65,
Bexar,3144,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,0,
Bexar,3145,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,142,
Bexar,3146,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,114,
Bexar,3147,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,111,
Bexar,3148,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,49,
Bexar,3149,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,24,
Bexar,3150,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,0,
Bexar,3151,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,173,
Bexar,3152,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,34,
Bexar,3153,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,81,
Bexar,3154,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,113,
Bexar,3155,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,1,
Bexar,3156,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,0,
Bexar,3157,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,136,
Bexar,3158,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,6,
Bexar,3159,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,52,
Bexar,3160,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,77,
Bexar,3161,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,76,
Bexar,3162,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,48,
Bexar,3163,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,176,
Bexar,3164,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,254,
Bexar,3165,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,200,
Bexar,3166,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,21,
Bexar,3167,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,0,
Bexar,3168,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,38,
Bexar,3169,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,12,
Bexar,3170,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,0,
Bexar,3171,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,0,
Bexar,3172,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,11,
Bexar,3173,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,163,
Bexar,3174,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,302,
Bexar,3175,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,26,
Bexar,3176,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,2,
Bexar,3177,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,0,
Bexar,3178,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,0,
Bexar,3179,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,0,
Bexar,3180,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,40,
Bexar,3181,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,136,
Bexar,3182,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,36,
Bexar,3183,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,2,
Bexar,3184,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,7,
Bexar,3185,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,14,
Bexar,3186,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,1,
Bexar,3187,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,0,
Bexar,3188,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,0,
Bexar,3189,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,38,
Bexar,3190,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,0,
Bexar,3191,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,10,
Bexar,4001,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,65,
Bexar,4002,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,7,
Bexar,4003,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,4,
Bexar,4004,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,12,
Bexar,4005,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,17,
Bexar,4006,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,19,
Bexar,4007,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,38,
Bexar,4008,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,44,
Bexar,4009,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,6,
Bexar,4010,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,2,
Bexar,4011,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,2,
Bexar,4012,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,5,
Bexar,4013,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,8,
Bexar,4014,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,4,
Bexar,4015,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,24,
Bexar,4016,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,19,
Bexar,4017,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,40,
Bexar,4018,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,34,
Bexar,4019,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,40,
Bexar,4020,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,13,
Bexar,4021,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,33,
Bexar,4022,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,2,
Bexar,4023,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,55,
Bexar,4024,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,59,
Bexar,4025,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,17,
Bexar,4026,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,48,
Bexar,4027,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,23,
Bexar,4028,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,31,
Bexar,4029,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,13,
Bexar,4030,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,1,
Bexar,4031,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,13,
Bexar,4032,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,26,
Bexar,4033,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,63,
Bexar,4034,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,39,
Bexar,4035,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,0,
Bexar,4036,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,29,
Bexar,4037,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,8,
Bexar,4038,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,139,
Bexar,4039,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,4,
Bexar,4040,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,5,
Bexar,4041,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,9,
Bexar,4042,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,3,
Bexar,4043,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,5,
Bexar,4044,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,17,
Bexar,4045,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,55,
Bexar,4046,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,171,
Bexar,4047,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,59,
Bexar,4048,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,19,
Bexar,4049,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,36,
Bexar,4050,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,82,
Bexar,4051,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,110,
Bexar,4052,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,108,
Bexar,4053,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,46,
Bexar,4054,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,110,
Bexar,4055,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,55,
Bexar,4056,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,112,
Bexar,4057,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,139,
Bexar,4058,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,104,
Bexar,4059,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,68,
Bexar,4060,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,49,
Bexar,4061,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,21,
Bexar,4062,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,20,
Bexar,4063,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,16,
Bexar,4064,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,71,
Bexar,4065,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,43,
Bexar,4066,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,61,
Bexar,4067,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,51,
Bexar,4068,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,6,
Bexar,4069,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,60,
Bexar,4070,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,22,
Bexar,4071,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,84,
Bexar,4072,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,130,
Bexar,4073,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,37,
Bexar,4074,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,54,
Bexar,4075,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,5,
Bexar,4076,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,32,
Bexar,4077,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,28,
Bexar,4078,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,75,
Bexar,4079,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,66,
Bexar,4080,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,42,
Bexar,4081,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,21,
Bexar,4082,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,3,
Bexar,4083,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,0,
Bexar,4084,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,7,
Bexar,4085,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,4,
Bexar,4086,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,15,
Bexar,4087,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,37,
Bexar,4088,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,75,
Bexar,4089,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,78,
Bexar,4090,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,55,
Bexar,4091,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,42,
Bexar,4092,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,84,
Bexar,4093,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,67,
Bexar,4094,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,57,
Bexar,4095,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,77,
Bexar,4096,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,64,
Bexar,4097,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,45,
Bexar,4098,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,37,
Bexar,4099,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,21,
Bexar,4100,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,25,
Bexar,4101,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,36,
Bexar,4102,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,17,
Bexar,4103,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,0,
Bexar,4104,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,43,
Bexar,4105,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,86,
Bexar,4106,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,1,
Bexar,4107,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,67,
Bexar,4108,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,105,
Bexar,4109,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,3,
Bexar,4110,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,21,
Bexar,4111,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,0,
Bexar,4112,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,68,
Bexar,4113,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,8,
Bexar,4114,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,0,
Bexar,4115,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,11,
Bexar,4116,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,2,
Bexar,4117,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,25,
Bexar,4118,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,3,
Bexar,4119,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,13,
Bexar,4120,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,6,
Bexar,4121,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,7,
Bexar,4122,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,0,
Bexar,4123,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,1,
Bexar,4124,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,14,
Bexar,4125,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,1,
Bexar,4126,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,42,
Bexar,4127,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,1,
Bexar,4128,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,1,
Bexar,4129,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,0,
Bexar,4130,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,13,
Bexar,4131,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,4,
Bexar,4132,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,135,
Bexar,4133,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,1,
Bexar,4134,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,0,
Bexar,4135,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,0,
Bexar,4136,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,13,
Bexar,4137,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,8,
Bexar,4138,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,0,
Bexar,4139,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,1,
Bexar,4140,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,0,
Bexar,4141,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,1,
Bexar,4142,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,3,
Bexar,4143,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,44,
Bexar,4144,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,44,
Bexar,4145,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,0,
Bexar,4146,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,1,
Bexar,4147,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,12,
Bexar,4148,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,6,
Bexar,4149,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,6,
Bexar,4150,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,39,
Bexar,4151,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,32,
Bexar,4152,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,46,
Bexar,4153,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,0,
Bexar,4154,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,18,
Bexar,4155,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,47,
Bexar,4156,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,12,
Bexar,4157,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,25,
Bexar,4158,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,6,
Bexar,4159,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,0,
Bexar,4160,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,18,
Bexar,4161,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,0,
Bexar,4162,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,50,
Bexar,4163,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,25,
Bexar,4164,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,138,
Bexar,4165,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,5,
Bexar,4166,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,0,
Bexar,4167,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,1,
Bexar,4168,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,38,
Bexar,4169,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,26,
Bexar,4170,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,11,
Bexar,4171,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,53,
Bexar,4172,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,46,
Bexar,4173,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,64,
Bexar,4174,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,37,
Bexar,4175,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,0,
Bexar,4176,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,46,
Bexar,4177,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,1,
Bexar,4178,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,0,
Bexar,4179,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,114,
Bexar,4180,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,0,
