precinct_code,gen_dem_ADAMS,gen_dem_CLINTON,gen_dem_PENDLETON,gen_dem_TERRY,gen_dem_THOMAS,gen_grn_STEIN,gen_ind_BOLAR,gen_ind_BOYLES,gen_ind_BROWN,gen_ind_BUCHANAN,gen_ind_CARLISLE,gen_ind_CASTLE,gen_ind_DUNCAN,gen_ind_EDGELL,gen_ind_FLIPPIN,gen_ind_FOX,gen_ind_FUENTE,gen_ind_HARTNELL,gen_ind_HEDGES,gen_ind_HOEFLING,gen_ind_II,gen_ind_JR.,gen_ind_KAHN,gen_ind_KEITA,gen_ind_KOTLIKOFF,gen_ind_LASH,gen_ind_LIBRACE,gen_ind_LOCKE,gen_ind_MALDANADO,gen_ind_MATUREN,gen_ind_MCMULLIN,gen_ind_MOREAU,gen_ind_OLKOWSKI,gen_ind_PUSKAR,gen_ind_RIVA,gen_ind_SCHOENKE,gen_ind_SCHRINER,gen_ind_SMITH,gen_ind_SOLDJAH,gen_ind_SOLTYSIK,gen_ind_SR,gen_ind_SYMONETTE,gen_ind_VAKIL,gen_ind_VALDIVIA,gen_ind_VOGEL-WALCUTT,gen_ind_WHITE,gen_ind_WILLIAMS,gen_ind_WYSINGER,gen_lib_JOHNSON,gen_rep_BORING,gen_rep_BREIVOGEL,gen_rep_GATES,gen_rep_MCCARTHY,gen_rep_REID,gen_rep_TRUMP,pri_dem_CLINTON,pri_dem_FUENTE,pri_dem_SANDERS,pri_rep_BUSH,pri_rep_CARSON,pri_rep_CHRISTIE,pri_rep_CRUZ,pri_rep_FIORINA,pri_rep_HUCKABEE,pri_rep_KASICH,pri_rep_PAUL,pri_rep_RUBIO,pri_rep_SANTORUM,pri_rep_TRUMP,gen_total,rep_pri_total,dem_pri_total
HARFORD_004-005,0,271,0,0,0,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,980,198,4,274,6,16,2,208,2,4,240,6,6,0,824,1342,1314,476
HARFORD_004-006,0,105,0,0,0,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,622,118,6,170,2,16,0,128,2,0,158,2,0,0,578,780,886,294
HARFORD_004-007,0,68,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,424,96,2,120,2,8,2,66,0,0,98,4,8,2,364,521,554,218
HARFORD_004-008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HARFORD_005-001,0,258,0,0,0,16,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,1238,198,6,220,6,20,4,174,6,0,100,4,12,0,870,1555,1196,424
HARFORD_005-002,0,221,0,0,0,11,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,976,160,4,166,6,16,2,182,4,0,172,4,6,2,776,1262,1170,330
HARFORD_005-003,0,202,0,0,0,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,1134,160,8,246,0,14,4,200,0,4,136,2,10,0,866,1416,1236,414
HARFORD_005-004,0,186,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,1,0,604,166,4,124,2,10,4,86,2,4,84,4,2,0,414,826,612,294
HARFORD_006-001,0,478,0,0,0,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,419,300,4,280,2,8,4,48,0,0,64,4,2,4,282,953,418,584
HARFORD_006-002,0,423,0,0,0,25,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,624,362,2,288,4,12,2,102,0,2,156,0,4,2,424,1118,708,652
HARFORD_006-003,1,418,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,524,304,6,298,4,14,4,58,2,0,134,4,8,0,298,1015,526,608
HARFORD_006-004,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,47,32,2,18,0,0,0,16,0,0,10,0,0,0,52,77,78,52
HARFORD_006-005,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,52,62,0,26,2,2,2,8,0,0,6,0,0,0,16,122,36,88
HARFORD_006-006,0,602,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,835,628,4,302,8,22,4,204,4,0,284,0,6,2,692,1537,1226,934
HARFORD_006-007,0,47,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,115,34,0,26,0,4,2,20,0,0,10,0,0,0,72,168,108,60
HOWARD_001-001,0,539,0,0,0,21,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,538,412,6,350,2,18,8,138,4,0,206,0,4,2,342,1181,724,768
HOWARD_001-002,0,105,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,176,92,4,80,2,0,0,40,0,0,68,0,0,0,88,292,198,176
HOWARD_001-003,0,531,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,288,372,0,272,4,4,0,80,2,0,178,4,6,0,144,898,422,644
HOWARD_001-004,0,727,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,1,0,0,0,661,592,0,392,2,10,4,144,4,0,384,2,2,2,436,1504,990,984
HOWARD_001-005,0,120,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,108,118,0,86,2,4,0,26,0,0,92,0,2,0,84,252,210,204
HOWARD_001-006,0,432,0,0,0,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,338,292,2,272,0,0,0,42,0,0,72,2,2,0,158,834,276,566
HOWARD_001-007,0,150,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,88,94,0,80,0,0,0,30,2,0,48,0,2,0,42,256,124,174
HOWARD_001-008,0,536,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,407,326,4,312,4,8,4,88,0,4,98,0,0,2,266,1014,474,642
HOWARD_001-009,0,451,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,259,364,2,288,2,4,0,76,0,2,90,0,2,0,130,756,306,654
HOWARD_001-010,0,389,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,219,286,0,238,4,6,0,58,0,0,118,0,2,0,124,667,312,524
HOWARD_001-011,0,238,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,179,196,0,110,2,2,0,36,0,0,102,2,2,0,112,455,258,306
HOWARD_001-012,0,221,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,176,178,2,126,4,4,0,70,2,0,94,0,4,0,90,429,268,306
HOWARD_001-013,0,307,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,375,186,8,206,0,10,0,78,0,0,112,4,6,0,196,725,406,400
HOWARD_001-014,0,427,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,341,400,2,244,4,14,6,106,4,0,204,0,2,0,204,822,544,646
HOWARD_001-015,0,793,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,267,608,0,342,2,2,0,84,0,0,78,0,4,0,134,1146,304,950
HOWARD_001-016,0,125,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,1,0,174,80,0,92,0,2,4,26,0,0,24,0,4,0,86,320,146,172
HOWARD_001-017,0,197,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,59,158,2,106,2,0,0,10,0,0,24,0,2,0,50,278,88,266
HOWARD_001-018,0,87,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,89,76,0,34,0,0,0,6,2,0,36,0,0,0,54,191,98,110
HOWARD_001-019,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,12,12,0,4,0,0,0,6,0,0,8,0,0,0,8,23,22,16
HOWARD_001-020,0,100,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,125,94,2,56,6,0,2,50,0,0,78,0,0,2,74,242,212,152
HOWARD_001-021,0,519,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,194,310,2,258,0,2,0,48,2,0,64,0,2,0,78,760,196,570
HOWARD_002-001,0,475,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,1,0,0,252,362,4,324,6,2,2,66,0,0,90,2,2,0,178,765,348,690
HOWARD_002-002,0,623,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,430,484,2,400,2,4,4,132,4,2,246,0,4,2,238,1155,638,886
HOWARD_002-003,0,612,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,1,0,0,0,0,451,538,2,418,2,8,8,142,2,0,278,0,4,2,324,1150,770,958
HOWARD_002-004,0,465,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,1,0,183,360,0,202,4,2,0,80,2,0,80,0,2,0,76,695,246,562
HOWARD_002-005,0,291,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,213,264,0,172,0,6,0,40,0,0,162,2,2,0,138,550,350,436
HOWARD_002-006,0,340,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,271,260,2,232,2,0,0,80,0,0,146,2,0,4,198,673,432,494
HOWARD_002-007,0,318,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,1,0,343,312,4,162,0,2,0,114,8,0,280,0,4,0,196,730,604,478
HOWARD_002-008,0,470,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,376,454,6,288,2,2,4,122,2,0,192,0,6,0,316,922,646,748
HOWARD_002-009,0,602,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,222,454,2,330,2,0,0,48,0,0,112,0,4,2,162,862,330,786
HOWARD_002-010,0,346,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,188,312,2,186,0,2,4,62,2,0,130,0,0,0,130,578,330,500
HOWARD_002-011,0,359,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,282,344,4,202,0,8,0,92,2,2,230,4,0,0,250,697,588,550
HOWARD_002-012,0,402,0,0,0,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,336,364,4,354,4,4,0,116,0,0,224,0,4,0,228,809,580,722
HOWARD_002-013,0,191,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,110,248,2,106,0,0,0,38,0,0,98,0,2,0,70,326,208,356
HOWARD_002-014,0,233,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,89,258,2,140,0,2,2,8,0,0,116,0,0,0,64,345,192,400
HOWARD_002-015,0,348,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,270,362,2,268,2,4,2,82,2,0,214,0,0,2,196,672,504,632
HOWARD_002-016,0,544,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,369,554,0,310,2,2,0,92,2,0,226,2,4,0,250,972,580,864
HOWARD_002-017,0,113,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,56,88,0,50,0,2,0,14,0,0,50,0,2,0,42,181,110,138
HOWARD_002-018,0,409,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,360,306,8,258,6,2,0,108,0,0,290,2,8,2,224,834,642,572
HOWARD_002-019,0,367,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,1,0,336,318,8,186,6,2,0,100,0,0,178,2,0,0,210,762,498,512
HOWARD_002-020,0,204,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,1,0,136,238,0,132,2,2,0,50,0,0,84,0,2,0,74,365,214,370
HOWARD_002-021,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,55,54,4,70,0,0,0,10,0,0,30,0,2,0,58,126,100,128
HOWARD_002-022,0,13,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,14,0,24,0,0,0,0,0,0,8,0,0,0,8,25,16,38
HOWARD_002-023,0,347,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,121,282,2,198,0,2,0,30,0,0,58,4,0,2,78,514,174,482
HOWARD_002-024,0,232,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,229,218,0,176,0,2,0,86,0,0,176,0,0,0,136,501,400,394
HOWARD_002-025,0,314,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,224,308,2,184,2,2,0,74,2,2,140,2,2,2,148,583,376,494
HOWARD_002-026,0,318,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,213,262,6,222,2,4,0,48,0,0,162,2,4,0,174,590,396,490
HOWARD_003-001,0,271,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,400,242,2,172,4,6,2,90,2,0,176,2,4,0,318,709,604,416
HOWARD_003-002,0,435,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,787,388,8,254,4,8,4,216,0,2,320,6,6,8,532,1307,1106,650
HOWARD_003-003,0,387,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,457,356,2,272,10,4,0,128,0,0,264,4,0,0,302,907,712,630
HOWARD_003-004,0,46,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,51,50,0,10,0,0,0,16,2,0,30,0,0,0,40,99,88,60
HOWARD_003-005,0,622,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,688,582,2,298,6,14,2,156,0,0,316,4,4,0,478,1404,980,882
HOWARD_003-006,0,386,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,501,318,8,220,6,6,0,174,4,2,296,2,6,0,314,961,810,546
HOWARD_004-001,0,307,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,1,0,0,1,0,552,194,2,174,0,14,0,132,2,0,126,0,0,0,348,922,622,370
HOWARD_004-002,0,385,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,532,296,6,246,4,6,2,156,2,0,304,6,2,0,358,997,840,548
HOWARD_004-003,0,359,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,701,276,2,144,6,12,2,180,0,0,240,18,6,0,512,1129,976,422
HOWARD_004-004,0,375,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,828,294,0,212,2,14,2,224,4,4,298,2,12,0,552,1281,1114,506
HOWARD_004-005,0,269,0,0,0,11,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,685,194,2,184,4,8,0,164,0,0,218,2,2,0,474,1019,872,380
HOWARD_004-006,0,437,0,0,0,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,726,276,4,194,4,4,0,188,4,0,326,0,4,0,524,1243,1054,474
HOWARD_005-001,0,659,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,1,0,0,0,640,562,4,342,0,12,4,160,4,0,336,2,2,0,448,1385,968,908
HOWARD_005-002,0,168,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,78,226,0,172,0,0,2,36,0,0,54,0,2,0,50,272,144,398
HOWARD_005-003,0,759,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,155,820,4,444,6,4,0,58,2,0,104,0,6,0,94,979,274,1268
HOWARD_005-004,0,640,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,177,562,0,442,0,2,0,48,0,2,82,2,6,0,104,872,246,1004
HOWARD_005-005,0,622,0,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,1,0,455,552,8,374,2,2,2,124,2,2,278,2,12,0,326,1148,752,934
HOWARD_005-006,0,989,0,0,0,23,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,1,0,0,1,592,826,2,394,0,2,4,160,4,2,344,2,6,0,352,1696,876,1222
HOWARD_005-007,0,421,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,107,416,0,250,2,2,0,54,2,0,88,0,2,0,56,563,206,666
HOWARD_005-008,0,454,0,0,0,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,92,524,0,344,4,0,0,16,0,0,54,0,0,2,48,600,124,868
HOWARD_005-009,0,508,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,120,382,8,290,0,4,0,50,0,0,66,4,0,2,64,674,190,680
HOWARD_005-010,0,760,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,2,0,0,0,407,582,4,384,2,2,0,98,4,2,230,2,8,0,260,1243,608,970
