county,precinct,ballot_style,office,district,party,candidate,votes
Dallas,4014,6160,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,REP,Eva Guzman,884
Dallas,4015,6161,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,REP,Eva Guzman,191
Dallas,4016,6162,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,REP,Eva Guzman,263
Dallas,4017,6163,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,REP,Eva Guzman,104
Dallas,4018,6164,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,REP,Eva Guzman,294
Dallas,4019,6167,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,REP,Eva Guzman,301
Dallas,4020,6168,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,REP,Eva Guzman,96
Dallas,4021,6170,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,REP,Eva Guzman,499
Dallas,4022,6173,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,REP,Eva Guzman,328
Dallas,4023,6174,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,REP,Eva Guzman,1
Dallas,4024,6176,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,REP,Eva Guzman,94
Dallas,4025,6177,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,REP,Eva Guzman,10
Dallas,4026,6179,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,REP,Eva Guzman,6
Dallas,4027,6182,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,REP,Eva Guzman,24
Dallas,4028,6183,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,REP,Eva Guzman,30
Dallas,4029,6185,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,REP,Eva Guzman,3
Dallas,4030,6186,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,REP,Eva Guzman,2
Dallas,4031,6187,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,REP,Eva Guzman,63
Dallas,4032,6188,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,REP,Eva Guzman,538
Dallas,4033,6192,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,REP,Eva Guzman,343
Dallas,4035,6194,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,REP,Eva Guzman,134
Dallas,4036,6196,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,REP,Eva Guzman,53
Dallas,4037,6198,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,REP,Eva Guzman,27
Dallas,4038,6199,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,REP,Eva Guzman,117
Dallas,4039,6200,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,REP,Eva Guzman,15
Dallas,4040,6201,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,REP,Eva Guzman,23
Dallas,4041,6202,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,REP,Eva Guzman,20
Dallas,4043,6203,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,REP,Eva Guzman,65
Dallas,4044,6204,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,REP,Eva Guzman,61
Dallas,4046,6205,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,REP,Eva Guzman,50
Dallas,4047,6206,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,REP,Eva Guzman,25
Dallas,4048,6207,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,REP,Eva Guzman,45
Dallas,4050,6210,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,REP,Eva Guzman,652
Dallas,4052,6214,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,REP,Eva Guzman,679
Dallas,4053,6218,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,REP,Eva Guzman,59
Dallas,4054,6221,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,REP,Eva Guzman,29
Dallas,4055,6222,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,REP,Eva Guzman,284
Dallas,4056,6224,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,REP,Eva Guzman,192
Dallas,4057,6226,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,REP,Eva Guzman,167
Dallas,4058,6227,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,REP,Eva Guzman,103
Dallas,4059,6228,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,REP,Eva Guzman,32
Dallas,4060,6231,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,REP,Eva Guzman,194
Dallas,4061,6235,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,REP,Eva Guzman,276
Dallas,4062,6236,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,REP,Eva Guzman,218
Dallas,4063,6237,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,REP,Eva Guzman,352
Dallas,4065,6239,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,REP,Eva Guzman,145
Dallas,4066,6242,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,REP,Eva Guzman,107
Dallas,4067,6244,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,REP,Eva Guzman,243
Dallas,4068,6245,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,REP,Eva Guzman,219
Dallas,4069,6246,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,REP,Eva Guzman,361
Dallas,4010,6151,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,DEM,Savannah Robinson,435
Dallas,4011,6154,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,DEM,Savannah Robinson,279
Dallas,4012,6157,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,DEM,Savannah Robinson,27
Dallas,4013,6159,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,DEM,Savannah Robinson,91
Dallas,4014,6160,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,DEM,Savannah Robinson,430
Dallas,4015,6161,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,DEM,Savannah Robinson,769
Dallas,4016,6162,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,DEM,Savannah Robinson,774
Dallas,4017,6163,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,DEM,Savannah Robinson,162
Dallas,4018,6164,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,DEM,Savannah Robinson,338
Dallas,4019,6167,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,DEM,Savannah Robinson,949
Dallas,4020,6168,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,DEM,Savannah Robinson,293
Dallas,4021,6170,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,DEM,Savannah Robinson,1722
Dallas,4022,6173,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,DEM,Savannah Robinson,1129
Dallas,4023,6174,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,DEM,Savannah Robinson,0
Dallas,4024,6176,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,DEM,Savannah Robinson,810
Dallas,4025,6177,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,DEM,Savannah Robinson,151
Dallas,4026,6179,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,DEM,Savannah Robinson,61
Dallas,4027,6182,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,DEM,Savannah Robinson,93
Dallas,4028,6183,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,DEM,Savannah Robinson,404
Dallas,4029,6185,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,DEM,Savannah Robinson,6
Dallas,4030,6186,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,DEM,Savannah Robinson,15
Dallas,4031,6187,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,DEM,Savannah Robinson,931
Dallas,4032,6188,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,DEM,Savannah Robinson,1178
Dallas,4033,6192,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,DEM,Savannah Robinson,537
Dallas,4035,6194,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,DEM,Savannah Robinson,497
Dallas,4036,6196,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,DEM,Savannah Robinson,334
Dallas,4037,6198,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,DEM,Savannah Robinson,80
Dallas,4038,6199,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,DEM,Savannah Robinson,906
Dallas,4039,6200,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,DEM,Savannah Robinson,260
Dallas,4040,6201,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,DEM,Savannah Robinson,357
Dallas,4041,6202,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,DEM,Savannah Robinson,316
Dallas,4043,6203,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,DEM,Savannah Robinson,513
Dallas,4044,6204,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,DEM,Savannah Robinson,430
Dallas,4046,6205,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,DEM,Savannah Robinson,488
Dallas,4047,6206,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,DEM,Savannah Robinson,345
Dallas,4048,6207,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,DEM,Savannah Robinson,5
Dallas,4050,6210,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,DEM,Savannah Robinson,1686
Dallas,4052,6214,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,DEM,Savannah Robinson,1744
Dallas,4053,6218,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,DEM,Savannah Robinson,154
Dallas,4054,6221,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,DEM,Savannah Robinson,99
Dallas,4055,6222,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,DEM,Savannah Robinson,977
Dallas,4056,6224,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,DEM,Savannah Robinson,990
Dallas,4057,6226,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,DEM,Savannah Robinson,585
Dallas,4058,6227,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,DEM,Savannah Robinson,279
Dallas,4059,6228,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,DEM,Savannah Robinson,145
Dallas,4060,6231,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,DEM,Savannah Robinson,801
Dallas,4061,6235,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,DEM,Savannah Robinson,765
Dallas,4062,6236,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,DEM,Savannah Robinson,609
Dallas,4063,6237,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,DEM,Savannah Robinson,991
Dallas,4065,6239,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,DEM,Savannah Robinson,325
Dallas,4066,6242,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,DEM,Savannah Robinson,330
Dallas,4067,6244,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,DEM,Savannah Robinson,642
Dallas,4068,6245,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,DEM,Savannah Robinson,602
Dallas,4069,6246,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,DEM,Savannah Robinson,980
Dallas,4010,6151,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,LIB,Don Fulton,38
Dallas,4011,6154,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,LIB,Don Fulton,14
Dallas,4012,6157,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,LIB,Don Fulton,1
Dallas,4013,6159,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,LIB,Don Fulton,7
Dallas,4014,6160,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,LIB,Don Fulton,40
Dallas,4015,6161,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,LIB,Don Fulton,21
Dallas,4016,6162,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,LIB,Don Fulton,30
Dallas,4017,6163,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,LIB,Don Fulton,9
Dallas,4018,6164,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,LIB,Don Fulton,33
Dallas,4019,6167,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,LIB,Don Fulton,52
Dallas,4020,6168,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,LIB,Don Fulton,19
Dallas,4021,6170,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,LIB,Don Fulton,84
Dallas,4022,6173,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,LIB,Don Fulton,69
Dallas,4023,6174,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,LIB,Don Fulton,0
Dallas,4024,6176,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,LIB,Don Fulton,23
Dallas,4025,6177,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,LIB,Don Fulton,2
Dallas,4026,6179,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,LIB,Don Fulton,2
Dallas,4027,6182,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,LIB,Don Fulton,5
Dallas,4028,6183,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,LIB,Don Fulton,3
Dallas,4029,6185,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,LIB,Don Fulton,0
Dallas,4030,6186,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,LIB,Don Fulton,0
Dallas,4031,6187,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,LIB,Don Fulton,11
Dallas,4032,6188,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,LIB,Don Fulton,85
Dallas,4033,6192,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,LIB,Don Fulton,51
Dallas,4035,6194,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,LIB,Don Fulton,14
Dallas,4036,6196,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,LIB,Don Fulton,12
Dallas,4037,6198,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,LIB,Don Fulton,0
Dallas,4038,6199,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,LIB,Don Fulton,20
Dallas,4039,6200,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,LIB,Don Fulton,3
Dallas,4040,6201,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,LIB,Don Fulton,5
Dallas,4041,6202,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,LIB,Don Fulton,5
Dallas,4043,6203,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,LIB,Don Fulton,7
Dallas,4044,6204,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,LIB,Don Fulton,7
Dallas,4046,6205,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,LIB,Don Fulton,12
Dallas,4047,6206,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,LIB,Don Fulton,7
Dallas,4048,6207,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,LIB,Don Fulton,1
Dallas,4050,6210,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,LIB,Don Fulton,57
Dallas,4052,6214,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,LIB,Don Fulton,38
Dallas,4053,6218,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,LIB,Don Fulton,6
Dallas,4054,6221,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,LIB,Don Fulton,3
Dallas,4055,6222,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,LIB,Don Fulton,26
Dallas,4056,6224,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,LIB,Don Fulton,18
Dallas,4057,6226,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,LIB,Don Fulton,17
Dallas,4058,6227,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,LIB,Don Fulton,10
Dallas,4059,6228,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,LIB,Don Fulton,4
Dallas,4060,6231,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,LIB,Don Fulton,16
Dallas,4061,6235,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,LIB,Don Fulton,23
Dallas,4062,6236,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,LIB,Don Fulton,23
Dallas,4063,6237,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,LIB,Don Fulton,47
Dallas,4065,6239,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,LIB,Don Fulton,17
Dallas,4066,6242,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,LIB,Don Fulton,6
Dallas,4067,6244,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,LIB,Don Fulton,21
Dallas,4068,6245,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,LIB,Don Fulton,28
Dallas,4069,6246,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,LIB,Don Fulton,34
Dallas,4010,6151,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,GRN,Jim Chisholm,11
Dallas,4011,6154,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,GRN,Jim Chisholm,11
Dallas,4012,6157,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,GRN,Jim Chisholm,1
Dallas,4013,6159,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,GRN,Jim Chisholm,3
Dallas,4014,6160,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,GRN,Jim Chisholm,15
Dallas,4015,6161,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,GRN,Jim Chisholm,10
Dallas,4016,6162,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,GRN,Jim Chisholm,7
Dallas,4017,6163,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,GRN,Jim Chisholm,3
Dallas,4018,6164,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,GRN,Jim Chisholm,5
Dallas,4019,6167,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,GRN,Jim Chisholm,16
Dallas,4020,6168,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,GRN,Jim Chisholm,6
Dallas,4021,6170,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,GRN,Jim Chisholm,38
Dallas,4022,6173,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,GRN,Jim Chisholm,29
Dallas,4023,6174,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,GRN,Jim Chisholm,0
Dallas,4024,6176,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,GRN,Jim Chisholm,7
Dallas,4025,6177,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,GRN,Jim Chisholm,0
Dallas,4026,6179,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,GRN,Jim Chisholm,0
Dallas,4027,6182,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,GRN,Jim Chisholm,1
Dallas,4028,6183,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,GRN,Jim Chisholm,2
Dallas,4029,6185,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,GRN,Jim Chisholm,0
Dallas,4030,6186,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,GRN,Jim Chisholm,0
Dallas,4031,6187,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,GRN,Jim Chisholm,9
Dallas,4032,6188,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,GRN,Jim Chisholm,28
Dallas,4033,6192,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,GRN,Jim Chisholm,10
Dallas,4035,6194,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,GRN,Jim Chisholm,9
Dallas,4036,6196,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,GRN,Jim Chisholm,3
Dallas,4037,6198,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,GRN,Jim Chisholm,1
Dallas,4038,6199,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,GRN,Jim Chisholm,13
Dallas,4039,6200,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,GRN,Jim Chisholm,1
Dallas,4040,6201,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,GRN,Jim Chisholm,6
Dallas,4041,6202,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,GRN,Jim Chisholm,6
Dallas,4043,6203,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,GRN,Jim Chisholm,8
Dallas,4044,6204,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,GRN,Jim Chisholm,5
Dallas,4046,6205,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,GRN,Jim Chisholm,5
Dallas,4047,6206,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,GRN,Jim Chisholm,3
Dallas,4048,6207,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,GRN,Jim Chisholm,0
Dallas,4050,6210,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,GRN,Jim Chisholm,18
Dallas,4052,6214,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,GRN,Jim Chisholm,25
Dallas,4053,6218,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,GRN,Jim Chisholm,3
Dallas,4054,6221,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,GRN,Jim Chisholm,0
Dallas,4055,6222,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,GRN,Jim Chisholm,13
Dallas,4056,6224,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,GRN,Jim Chisholm,3
Dallas,4057,6226,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,GRN,Jim Chisholm,11
Dallas,4058,6227,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,GRN,Jim Chisholm,4
Dallas,4059,6228,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,GRN,Jim Chisholm,3
Dallas,4060,6231,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,GRN,Jim Chisholm,17
Dallas,4061,6235,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,GRN,Jim Chisholm,10
Dallas,4062,6236,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,GRN,Jim Chisholm,7
Dallas,4063,6237,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,GRN,Jim Chisholm,39
Dallas,4065,6239,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,GRN,Jim Chisholm,9
Dallas,4066,6242,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,GRN,Jim Chisholm,5
Dallas,4067,6244,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,GRN,Jim Chisholm,19
Dallas,4068,6245,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,GRN,Jim Chisholm,16
Dallas,4069,6246,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,GRN,Jim Chisholm,27
Dallas,4010,6151,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,,OVER VOTES,0
Dallas,4011,6154,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,,OVER VOTES,0
Dallas,4012,6157,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,,OVER VOTES,0
Dallas,4013,6159,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,,OVER VOTES,0
Dallas,4014,6160,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,,OVER VOTES,0
Dallas,4015,6161,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,,OVER VOTES,0
Dallas,4016,6162,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,,OVER VOTES,0
Dallas,4017,6163,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,,OVER VOTES,0
Dallas,4018,6164,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,,OVER VOTES,0
Dallas,4019,6167,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,,OVER VOTES,1
Dallas,4020,6168,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,,OVER VOTES,1
Dallas,4021,6170,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,,OVER VOTES,0
Dallas,4022,6173,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,,OVER VOTES,0
Dallas,4023,6174,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,,OVER VOTES,0
Dallas,4024,6176,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,,OVER VOTES,0
Dallas,4025,6177,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,,OVER VOTES,0
Dallas,4026,6179,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,,OVER VOTES,0
Dallas,4027,6182,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,,OVER VOTES,0
Dallas,4028,6183,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,,OVER VOTES,0
Dallas,4029,6185,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,,OVER VOTES,0
Dallas,4030,6186,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,,OVER VOTES,0
Dallas,4031,6187,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,,OVER VOTES,0
Dallas,4032,6188,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,,OVER VOTES,0
Dallas,4033,6192,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,,OVER VOTES,0
Dallas,4035,6194,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,,OVER VOTES,0
Dallas,4036,6196,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,,OVER VOTES,0
Dallas,4037,6198,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,,OVER VOTES,0
Dallas,4038,6199,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,,OVER VOTES,0
Dallas,4039,6200,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,,OVER VOTES,0
Dallas,4040,6201,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,,OVER VOTES,0
Dallas,4041,6202,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,,OVER VOTES,0
Dallas,4043,6203,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,,OVER VOTES,0
Dallas,4044,6204,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,,OVER VOTES,0
Dallas,4046,6205,"Justice, Supreme Court, Pl 9 DAL COUNTY WIDE",,,OVER VOTES,0
