,county,precinct,office,district,candidate,party,election_day,early_voting,provisional,votes
1961,Yavapai,231,COUNTY SCHOOL SUPERINTENDENT,,"CARTER, TIM",REP,172,32,0,204
1962,Yavapai,231,COUNTY SCHOOL SUPERINTENDENT,,WRITE-IN 138,,1,0,0,1
1963,Yavapai,231,COUNTY SHERIFF,,"MASCHER, SCOTT",REP,170,32,0,202
1964,Yavapai,231,COUNTY SHERIFF,,WRITE-IN 143,,2,0,0,2
1965,Yavapai,231,COUNTY TREASURER,,"JACOBS, ROSS",REP,174,32,0,206
1966,Yavapai,231,COUNTY TREASURER,,WRITE-IN 199,,1,0,0,1
1967,Yavapai,231,CONSTABLE - VERDE VALLEY - 2-YEAR TERM,,"FANNING, JODY",REP,176,35,0,211
1968,Yavapai,231,CONSTABLE - VERDE VALLEY - 2-YEAR TERM,,WRITE-IN 334,,8,0,0,8
1969,Yavapai,231,JUDGE OF SUPERIOR COURT - DIV. 4,,"TREBESCH, PATRICIA",,149,24,0,173
1970,Yavapai,231,JUDGE OF SUPERIOR COURT - DIV. 4,,WRITE-IN 179,,1,0,0,1
1971,Yavapai,231,JUDGE OF SUPERIOR COURT - DIV. 7,,"BLUFF, MICHAEL",,160,27,0,187
1972,Yavapai,231,JUDGE OF SUPERIOR COURT - DIV. 7,,WRITE-IN 194,,3,0,0,3
1973,Yavapai,231,MINGUS UNION HSD #4,,"DRAKE, LORI",,87,16,0,103
1974,Yavapai,231,MINGUS UNION HSD #4,,"GRAY, DAVID B",,76,13,0,89
1975,Yavapai,231,MINGUS UNION HSD #4,,"JAUREGUI, JONATHAN P",,34,4,0,38
1976,Yavapai,231,MINGUS UNION HSD #4,,"LOZANO, ANTHONY",,80,9,0,89
1977,Yavapai,231,MINGUS UNION HSD #4,,"WILLIAMS, ROBB",,91,14,0,105
1978,Yavapai,231,MINGUS UNION HSD #4,,"WORTH, MANDY",,53,9,0,62
1979,Yavapai,231,MINGUS UNION HSD #4,,WRITE-IN 362,,0,0,0,0
1980,Yavapai,231,TIMMER - JUSTICE OF THE AZ SUPREME COURT,,YES,,148,27,0,175
1981,Yavapai,231,TIMMER - JUSTICE OF THE AZ SUPREME COURT,,NO,,20,3,0,23
1982,Yavapai,231,BROWN - JUDGE OF THE COURT OF APPEALS,,YES,,137,26,0,163
1983,Yavapai,231,BROWN - JUDGE OF THE COURT OF APPEALS,,NO,,28,3,0,31
1984,Yavapai,231,JONES - JUDGE OF THE COURT OF APPEALS,,YES,,141,24,0,165
1985,Yavapai,231,JONES - JUDGE OF THE COURT OF APPEALS,,NO,,21,5,0,26
1986,Yavapai,231,THOMPSON - JUDGE OF THE COURT OF APPEALS,,YES,,139,25,0,164
1987,Yavapai,231,THOMPSON - JUDGE OF THE COURT OF APPEALS,,NO,,24,4,0,28
1988,Yavapai,231,COTTONWOOD MAYOR,,"ELINSKI, TIM",,0,0,0,0
1989,Yavapai,231,COTTONWOOD MAYOR,,"GRIGAITIS, HOLLY",,0,2,0,2
1990,Yavapai,231,COTTONWOOD MAYOR,,WRITE-IN 260,,0,0,0,0
1991,Yavapai,231,PROPOSITION 205,,YES,,99,23,0,122
1992,Yavapai,231,PROPOSITION 205,,NO,,147,32,0,179
1993,Yavapai,231,PROPOSITION 206,,YES,,102,25,0,127
1994,Yavapai,231,PROPOSITION 206,,NO,,143,28,0,171
1995,Yavapai,232,President,,TRUMP / PENCE,REP,640,244,4,888
1996,Yavapai,232,President,,CLINTON / KAINE,DEM,701,204,4,909
1997,Yavapai,232,President,,JOHNSON / WELD,LBT,58,26,0,84
1998,Yavapai,232,President,,STEIN / BARAKA,GRN,34,18,0,52
1999,Yavapai,232,President,,WRITE-IN 900,,27,11,1,39
2000,Yavapai,232,U.S. Senate,,"MCCAIN, JOHN",REP,648,240,5,893
2001,Yavapai,232,U.S. Senate,,"KIRKPATRICK, ANN",DEM,685,198,4,887
2002,Yavapai,232,U.S. Senate,,"SWING, GARY",GRN,96,55,1,152
2003,Yavapai,232,U.S. Senate,,WRITE-IN 133,,8,1,0,9
2004,Yavapai,232,U.S. REP IN CONGRESS - DIST. 4,,"GOSAR, PAUL",REP,663,244,3,910
2005,Yavapai,232,U.S. REP IN CONGRESS - DIST. 4,,"WEISSER, MIKEL",DEM,682,218,6,906
2006,Yavapai,232,U.S. REP IN CONGRESS - DIST. 4,,WRITE-IN 234,,2,0,0,2
2007,Yavapai,232,STATE SENATOR - DIST. 6,,"ALLEN, SYLVIA TENNEY",REP,560,201,4,765
2008,Yavapai,232,STATE SENATOR - DIST. 6,,"BAGLEY, NIKKI CHECK",DEM,818,271,6,1095
2009,Yavapai,232,STATE SENATOR - DIST. 6,,WRITE-IN 245,,2,0,0,2
2010,Yavapai,232,STATE REP - DIST. 6,,"BARTON, BRENDA",REP,582,191,4,777
2011,Yavapai,232,STATE REP - DIST. 6,,"THORPE, BOB",REP,591,185,3,779
2012,Yavapai,232,STATE REP - DIST. 6,,"MARTINEZ, ALEX",DEM,746,242,5,993
2013,Yavapai,232,STATE REP - DIST. 6,,WRITE-IN 250,,2,1,0,3
2014,Yavapai,232,CORPORATION COMMISSIONER,,"BURNS, ROBERT BOB""""",REP,647,205,4,856
2015,Yavapai,232,CORPORATION COMMISSIONER,,"DUNN, BOYD",REP,489,148,2,639
2016,Yavapai,232,CORPORATION COMMISSIONER,,"TOBIN, ANDY",REP,564,200,4,768
2017,Yavapai,232,CORPORATION COMMISSIONER,,"CHABIN, TOM",DEM,696,201,2,899
2018,Yavapai,232,CORPORATION COMMISSIONER,,"MUNDELL, WILLIAM BILL""""",DEM,696,206,2,904
2019,Yavapai,232,CORPORATION COMMISSIONER,,WRITE-IN 134,,9,1,0,10
2020,Yavapai,232,BOARD OF SUPERVISORS - DIST. 3,,"GARRISON, RANDALL RANDY""""",REP,898,321,8,1227
2021,Yavapai,232,BOARD OF SUPERVISORS - DIST. 3,,WRITE-IN 214,,27,10,0,37
2022,Yavapai,232,COUNTY ASSESSOR,,"SIMMONS, JUDD",REP,787,288,5,1080
2023,Yavapai,232,COUNTY ASSESSOR,,WRITE-IN 135,,18,8,1,27
2024,Yavapai,232,COUNTY ATTORNEY,,"POLK, SHEILA",REP,787,286,5,1078
2025,Yavapai,232,COUNTY ATTORNEY,,WRITE-IN 136,,21,6,0,27
2026,Yavapai,232,COUNTY RECORDER,,"HOFFMAN, LESLIE M",REP,789,295,5,1089
2027,Yavapai,232,COUNTY RECORDER,,WRITE-IN 137,,9,3,0,12
2028,Yavapai,232,COUNTY SCHOOL SUPERINTENDENT,,"CARTER, TIM",REP,803,300,5,1108
2029,Yavapai,232,COUNTY SCHOOL SUPERINTENDENT,,WRITE-IN 138,,11,2,0,13
2030,Yavapai,232,COUNTY SHERIFF,,"MASCHER, SCOTT",REP,784,305,4,1093
2031,Yavapai,232,COUNTY SHERIFF,,WRITE-IN 143,,14,5,0,19
2032,Yavapai,232,COUNTY TREASURER,,"JACOBS, ROSS",REP,828,309,4,1141
2033,Yavapai,232,COUNTY TREASURER,,WRITE-IN 199,,12,3,0,15
2034,Yavapai,232,CONSTABLE - VERDE VALLEY - 2-YEAR TERM,,"FANNING, JODY",REP,803,299,6,1108
2035,Yavapai,232,CONSTABLE - VERDE VALLEY - 2-YEAR TERM,,WRITE-IN 334,,45,16,1,62
2036,Yavapai,232,JUDGE OF SUPERIOR COURT - DIV. 4,,"TREBESCH, PATRICIA",,788,301,5,1094
2037,Yavapai,232,JUDGE OF SUPERIOR COURT - DIV. 4,,WRITE-IN 179,,10,5,0,15
2038,Yavapai,232,JUDGE OF SUPERIOR COURT - DIV. 7,,"BLUFF, MICHAEL",,897,337,6,1240
2039,Yavapai,232,JUDGE OF SUPERIOR COURT - DIV. 7,,WRITE-IN 194,,12,6,0,18
2040,Yavapai,232,MINGUS UNION HSD #4,,"DRAKE, LORI",,454,157,1,612
2041,Yavapai,232,MINGUS UNION HSD #4,,"GRAY, DAVID B",,409,141,3,553
2042,Yavapai,232,MINGUS UNION HSD #4,,"JAUREGUI, JONATHAN P",,229,95,1,325
2043,Yavapai,232,MINGUS UNION HSD #4,,"LOZANO, ANTHONY",,576,196,4,776
2044,Yavapai,232,MINGUS UNION HSD #4,,"WILLIAMS, ROBB",,335,101,0,436
2045,Yavapai,232,MINGUS UNION HSD #4,,"WORTH, MANDY",,414,166,4,584
2046,Yavapai,232,MINGUS UNION HSD #4,,WRITE-IN 362,,9,0,0,9
2047,Yavapai,232,TIMMER - JUSTICE OF THE AZ SUPREME COURT,,YES,,810,283,4,1097
2048,Yavapai,232,TIMMER - JUSTICE OF THE AZ SUPREME COURT,,NO,,135,67,1,203
2049,Yavapai,232,BROWN - JUDGE OF THE COURT OF APPEALS,,YES,,755,268,5,1028
2050,Yavapai,232,BROWN - JUDGE OF THE COURT OF APPEALS,,NO,,147,72,0,219
2051,Yavapai,232,JONES - JUDGE OF THE COURT OF APPEALS,,YES,,784,274,3,1061
2052,Yavapai,232,JONES - JUDGE OF THE COURT OF APPEALS,,NO,,144,68,2,214
2053,Yavapai,232,THOMPSON - JUDGE OF THE COURT OF APPEALS,,YES,,738,267,3,1008
2054,Yavapai,232,THOMPSON - JUDGE OF THE COURT OF APPEALS,,NO,,154,72,2,228
2055,Yavapai,232,COTTONWOOD MAYOR,,"ELINSKI, TIM",,0,0,0,0
2056,Yavapai,232,COTTONWOOD MAYOR,,"GRIGAITIS, HOLLY",,0,0,0,0
2057,Yavapai,232,COTTONWOOD MAYOR,,WRITE-IN 260,,0,0,0,0
2058,Yavapai,232,PROPOSITION 205,,YES,,758,318,5,1081
2059,Yavapai,232,PROPOSITION 205,,NO,,655,180,4,839
2060,Yavapai,232,PROPOSITION 206,,YES,,935,339,5,1279
2061,Yavapai,232,PROPOSITION 206,,NO,,468,160,4,632
2062,Yavapai,233,President,,TRUMP / PENCE,REP,24,4,2,30
2063,Yavapai,233,President,,CLINTON / KAINE,DEM,19,5,0,24
2064,Yavapai,233,President,,JOHNSON / WELD,LBT,0,0,0,0
2065,Yavapai,233,President,,STEIN / BARAKA,GRN,0,0,0,0
2066,Yavapai,233,President,,WRITE-IN 900,,0,1,0,1
2067,Yavapai,233,U.S. Senate,,"MCCAIN, JOHN",REP,20,5,1,26
2068,Yavapai,233,U.S. Senate,,"KIRKPATRICK, ANN",DEM,18,3,0,21
2069,Yavapai,233,U.S. Senate,,"SWING, GARY",GRN,4,0,1,5
2070,Yavapai,233,U.S. Senate,,WRITE-IN 133,,0,0,0,0
2071,Yavapai,233,U.S. REP IN CONGRESS - DIST. 1,,"BABEU, PAUL",REP,17,7,1,25
2072,Yavapai,233,U.S. REP IN CONGRESS - DIST. 1,,"O'HALLERAN, TOM",DEM,18,2,1,21
2073,Yavapai,233,U.S. REP IN CONGRESS - DIST. 1,,"PARRISH, RAY",GRN,4,0,0,4
2074,Yavapai,233,U.S. REP IN CONGRESS - DIST. 1,,WRITE-IN 229,,0,0,0,0
2075,Yavapai,233,STATE SENATOR - DIST. 6,,"ALLEN, SYLVIA TENNEY",REP,24,4,1,29
2076,Yavapai,233,STATE SENATOR - DIST. 6,,"BAGLEY, NIKKI CHECK",DEM,16,3,1,20
2077,Yavapai,233,STATE SENATOR - DIST. 6,,WRITE-IN 245,,0,0,0,0
2078,Yavapai,233,STATE REP - DIST. 6,,"BARTON, BRENDA",REP,23,3,2,28
2079,Yavapai,233,STATE REP - DIST. 6,,"THORPE, BOB",REP,20,3,1,24
2080,Yavapai,233,STATE REP - DIST. 6,,"MARTINEZ, ALEX",DEM,17,3,0,20
2081,Yavapai,233,STATE REP - DIST. 6,,WRITE-IN 250,,0,0,0,0
2082,Yavapai,233,CORPORATION COMMISSIONER,,"BURNS, ROBERT BOB""""",REP,22,3,1,26
2083,Yavapai,233,CORPORATION COMMISSIONER,,"DUNN, BOYD",REP,13,3,1,17
2084,Yavapai,233,CORPORATION COMMISSIONER,,"TOBIN, ANDY",REP,23,4,2,29
2085,Yavapai,233,CORPORATION COMMISSIONER,,"CHABIN, TOM",DEM,20,2,0,22
2086,Yavapai,233,CORPORATION COMMISSIONER,,"MUNDELL, WILLIAM BILL""""",DEM,19,3,0,22
2087,Yavapai,233,CORPORATION COMMISSIONER,,WRITE-IN 134,,0,0,0,0
2088,Yavapai,233,BOARD OF SUPERVISORS - DIST. 3,,"GARRISON, RANDALL RANDY""""",REP,24,5,2,31
2089,Yavapai,233,BOARD OF SUPERVISORS - DIST. 3,,WRITE-IN 214,,0,0,0,0
2090,Yavapai,233,COUNTY ASSESSOR,,"SIMMONS, JUDD",REP,23,6,2,31
2091,Yavapai,233,COUNTY ASSESSOR,,WRITE-IN 135,,0,0,0,0
2092,Yavapai,233,COUNTY ATTORNEY,,"POLK, SHEILA",REP,24,6,2,32
2093,Yavapai,233,COUNTY ATTORNEY,,WRITE-IN 136,,0,0,0,0
2094,Yavapai,233,COUNTY RECORDER,,"HOFFMAN, LESLIE M",REP,22,6,2,30
2095,Yavapai,233,COUNTY RECORDER,,WRITE-IN 137,,0,0,0,0
2096,Yavapai,233,COUNTY SCHOOL SUPERINTENDENT,,"CARTER, TIM",REP,24,4,2,30
2097,Yavapai,233,COUNTY SCHOOL SUPERINTENDENT,,WRITE-IN 138,,0,0,0,0
2098,Yavapai,233,COUNTY SHERIFF,,"MASCHER, SCOTT",REP,23,6,2,31
2099,Yavapai,233,COUNTY SHERIFF,,WRITE-IN 143,,0,0,0,0
2100,Yavapai,233,COUNTY TREASURER,,"JACOBS, ROSS",REP,23,6,2,31
2101,Yavapai,233,COUNTY TREASURER,,WRITE-IN 199,,0,0,0,0
2102,Yavapai,233,CONSTABLE - VERDE VALLEY - 2-YEAR TERM,,"FANNING, JODY",REP,26,5,2,33
2103,Yavapai,233,CONSTABLE - VERDE VALLEY - 2-YEAR TERM,,WRITE-IN 334,,0,0,0,0
2104,Yavapai,233,JUDGE OF SUPERIOR COURT - DIV. 4,,"TREBESCH, PATRICIA",,22,4,2,28
2105,Yavapai,233,JUDGE OF SUPERIOR COURT - DIV. 4,,WRITE-IN 179,,0,0,0,0
2106,Yavapai,233,JUDGE OF SUPERIOR COURT - DIV. 7,,"BLUFF, MICHAEL",,25,6,2,33
2107,Yavapai,233,JUDGE OF SUPERIOR COURT - DIV. 7,,WRITE-IN 194,,0,0,0,0
2108,Yavapai,233,MINGUS UNION HSD #4,,"DRAKE, LORI",,13,1,0,14
2109,Yavapai,233,MINGUS UNION HSD #4,,"GRAY, DAVID B",,6,1,0,7
2110,Yavapai,233,MINGUS UNION HSD #4,,"JAUREGUI, JONATHAN P",,5,1,1,7
2111,Yavapai,233,MINGUS UNION HSD #4,,"LOZANO, ANTHONY",,9,3,0,12
2112,Yavapai,233,MINGUS UNION HSD #4,,"WILLIAMS, ROBB",,12,1,0,13
2113,Yavapai,233,MINGUS UNION HSD #4,,"WORTH, MANDY",,15,2,2,19
2114,Yavapai,233,MINGUS UNION HSD #4,,WRITE-IN 362,,0,0,0,0
2115,Yavapai,233,TIMMER - JUSTICE OF THE AZ SUPREME COURT,,YES,,23,5,2,30
2116,Yavapai,233,TIMMER - JUSTICE OF THE AZ SUPREME COURT,,NO,,3,1,0,4
2117,Yavapai,233,BROWN - JUDGE OF THE COURT OF APPEALS,,YES,,20,5,2,27
2118,Yavapai,233,BROWN - JUDGE OF THE COURT OF APPEALS,,NO,,5,1,0,6
2119,Yavapai,233,JONES - JUDGE OF THE COURT OF APPEALS,,YES,,20,2,2,24
2120,Yavapai,233,JONES - JUDGE OF THE COURT OF APPEALS,,NO,,6,2,0,8
2121,Yavapai,233,THOMPSON - JUDGE OF THE COURT OF APPEALS,,YES,,20,3,2,25
2122,Yavapai,233,THOMPSON - JUDGE OF THE COURT OF APPEALS,,NO,,6,1,0,7
2123,Yavapai,233,PROPOSITION 205,,YES,,26,6,0,32
2124,Yavapai,233,PROPOSITION 205,,NO,,14,4,1,19
2125,Yavapai,233,PROPOSITION 206,,YES,,28,6,0,34
2126,Yavapai,233,PROPOSITION 206,,NO,,13,4,1,18
2127,Yavapai,234,President,,TRUMP / PENCE,REP,3896,604,14,4514
2128,Yavapai,234,President,,CLINTON / KAINE,DEM,1931,195,6,2132
2129,Yavapai,234,President,,JOHNSON / WELD,LBT,223,47,3,273
2130,Yavapai,234,President,,STEIN / BARAKA,GRN,50,11,0,61
2131,Yavapai,234,President,,WRITE-IN 900,,134,21,2,157
2132,Yavapai,234,U.S. Senate,,"MCCAIN, JOHN",REP,3880,609,15,4504
2133,Yavapai,234,U.S. Senate,,"KIRKPATRICK, ANN",DEM,1830,176,5,2011
2134,Yavapai,234,U.S. Senate,,"SWING, GARY",GRN,314,50,1,365
2135,Yavapai,234,U.S. Senate,,WRITE-IN 133,,49,3,1,53
2136,Yavapai,234,U.S. REP IN CONGRESS - DIST. 4,,"GOSAR, PAUL",REP,4102,639,16,4757
2137,Yavapai,234,U.S. REP IN CONGRESS - DIST. 4,,"WEISSER, MIKEL",DEM,1761,178,6,1945
2138,Yavapai,234,U.S. REP IN CONGRESS - DIST. 4,,WRITE-IN 234,,12,1,1,14
2139,Yavapai,234,STATE SENATOR - DIST. 1,,"FANN, KAREN",REP,4484,658,15,5157
2140,Yavapai,234,STATE SENATOR - DIST. 1,,WRITE-IN 235,,47,6,0,53
2141,Yavapai,234,STATE REP - DIST. 1,,"CAMPBELL, NOEL",REP,3844,512,10,4366
2142,Yavapai,234,STATE REP - DIST. 1,,"STRINGER, DAVID",REP,3363,455,12,3830
2143,Yavapai,234,STATE REP - DIST. 1,,"PIERSON, PETER",DEM,2058,207,8,2273
2144,Yavapai,234,STATE REP - DIST. 1,,"KNAUER, HARYAKSHA GREGOR",GRN,626,71,4,701
2145,Yavapai,234,STATE REP - DIST. 1,,WRITE-IN 240,,8,0,0,8
2146,Yavapai,234,CORPORATION COMMISSIONER,,"BURNS, ROBERT BOB""""",REP,3661,492,11,4164
2147,Yavapai,234,CORPORATION COMMISSIONER,,"DUNN, BOYD",REP,2969,429,10,3408
2148,Yavapai,234,CORPORATION COMMISSIONER,,"TOBIN, ANDY",REP,3458,513,11,3982
2149,Yavapai,234,CORPORATION COMMISSIONER,,"CHABIN, TOM",DEM,1985,186,6,2177
2150,Yavapai,234,CORPORATION COMMISSIONER,,"MUNDELL, WILLIAM BILL""""",DEM,2021,193,7,2221
2151,Yavapai,234,CORPORATION COMMISSIONER,,WRITE-IN 134,,19,2,0,21
2152,Yavapai,234,BOARD OF SUPERVISORS - DIST. 4,,"BROWN, CRAIG",REP,4041,608,13,4662
2153,Yavapai,234,BOARD OF SUPERVISORS - DIST. 4,,WRITE-IN 219,,37,5,0,42
2154,Yavapai,234,COUNTY ASSESSOR,,"SIMMONS, JUDD",REP,3901,603,13,4517
2155,Yavapai,234,COUNTY ASSESSOR,,WRITE-IN 135,,197,10,0,207
2156,Yavapai,234,COUNTY ATTORNEY,,"POLK, SHEILA",REP,4229,619,13,4861
2157,Yavapai,234,COUNTY ATTORNEY,,WRITE-IN 136,,61,9,0,70
2158,Yavapai,234,COUNTY RECORDER,,"HOFFMAN, LESLIE M",REP,4125,612,12,4749
2159,Yavapai,234,COUNTY RECORDER,,WRITE-IN 137,,20,3,0,23
2160,Yavapai,234,COUNTY SCHOOL SUPERINTENDENT,,"CARTER, TIM",REP,4099,600,12,4711
2161,Yavapai,234,COUNTY SCHOOL SUPERINTENDENT,,WRITE-IN 138,,32,4,0,36
2162,Yavapai,234,COUNTY SHERIFF,,"MASCHER, SCOTT",REP,4205,624,12,4841
2163,Yavapai,234,COUNTY SHERIFF,,WRITE-IN 143,,33,7,1,41
2164,Yavapai,234,COUNTY TREASURER,,"JACOBS, ROSS",REP,4223,615,12,4850
2165,Yavapai,234,COUNTY TREASURER,,WRITE-IN 199,,15,4,0,19
2166,Yavapai,234,JUDGE OF SUPERIOR COURT - DIV. 4,,"TREBESCH, PATRICIA",,3791,552,11,4354
2167,Yavapai,234,JUDGE OF SUPERIOR COURT - DIV. 4,,WRITE-IN 179,,25,3,0,28
2168,Yavapai,234,JUDGE OF SUPERIOR COURT - DIV. 7,,"BLUFF, MICHAEL",,3716,538,9,4263
2169,Yavapai,234,JUDGE OF SUPERIOR COURT - DIV. 7,,WRITE-IN 194,,22,4,0,26
2170,Yavapai,234,PRESCOTT USD #1,,"HICKS, SCOTT",,2694,347,4,3045
2171,Yavapai,234,PRESCOTT USD #1,,"JAEGER, DWIGHT",,1176,166,4,1346
2172,Yavapai,234,PRESCOTT USD #1,,"KLEVER, DAVE",,1211,140,3,1354
2173,Yavapai,234,PRESCOTT USD #1,,"MACKIN, JOHN",,2086,266,6,2358
2174,Yavapai,234,PRESCOTT USD #1,,"SEELEY, TINA",,2534,322,5,2861
2175,Yavapai,234,PRESCOTT USD #1,,WRITE-IN 363,,27,3,0,30
2176,Yavapai,234,TIMMER - JUSTICE OF THE AZ SUPREME COURT,,YES,,3616,516,8,4140
2177,Yavapai,234,TIMMER - JUSTICE OF THE AZ SUPREME COURT,,NO,,581,89,3,673
2178,Yavapai,234,BROWN - JUDGE OF THE COURT OF APPEALS,,YES,,3500,501,6,4007
2179,Yavapai,234,BROWN - JUDGE OF THE COURT OF APPEALS,,NO,,600,92,6,698
2180,Yavapai,234,JONES - JUDGE OF THE COURT OF APPEALS,,YES,,3566,495,7,4068
2181,Yavapai,234,JONES - JUDGE OF THE COURT OF APPEALS,,NO,,588,92,5,685
2182,Yavapai,234,THOMPSON - JUDGE OF THE COURT OF APPEALS,,YES,,3475,484,6,3965
2183,Yavapai,234,THOMPSON - JUDGE OF THE COURT OF APPEALS,,NO,,587,94,5,686
2184,Yavapai,234,CENTRAL YAVAPAI FIRE DIST,,"CLESCERI, MICHAEL",,337,68,1,406
2185,Yavapai,234,CENTRAL YAVAPAI FIRE DIST,,"JACOBS, VICI LEE",,393,78,0,471
2186,Yavapai,234,CENTRAL YAVAPAI FIRE DIST,,"WASOWICZ, JEFF",,476,102,3,581
2187,Yavapai,234,CENTRAL YAVAPAI FIRE DIST,,"ZURCHER, MATT",,412,73,1,486
2188,Yavapai,234,CENTRAL YAVAPAI FIRE DIST,,WRITE-IN 351,,2,0,0,2
2189,Yavapai,234,PROPOSITION 205,,YES,,2033,381,13,2427
2190,Yavapai,234,PROPOSITION 205,,NO,,3980,466,11,4457
2191,Yavapai,234,PROPOSITION 206,,YES,,3049,363,15,3427
2192,Yavapai,234,PROPOSITION 206,,NO,,2923,478,9,3410
2193,Yavapai,235,President,,TRUMP / PENCE,REP,2188,440,8,2636
2194,Yavapai,235,President,,CLINTON / KAINE,DEM,723,81,2,806
2195,Yavapai,235,President,,JOHNSON / WELD,LBT,82,17,0,99
2196,Yavapai,235,President,,STEIN / BARAKA,GRN,22,3,0,25
2197,Yavapai,235,President,,WRITE-IN 900,,46,8,1,55
2198,Yavapai,235,U.S. Senate,,"MCCAIN, JOHN",REP,2074,422,7,2503
2199,Yavapai,235,U.S. Senate,,"KIRKPATRICK, ANN",DEM,714,76,3,793
2200,Yavapai,235,U.S. Senate,,"SWING, GARY",GRN,135,32,0,167
2201,Yavapai,235,U.S. Senate,,WRITE-IN 133,,39,6,0,45
2202,Yavapai,235,U.S. REP IN CONGRESS - DIST. 4,,"GOSAR, PAUL",REP,2263,456,6,2725
2203,Yavapai,235,U.S. REP IN CONGRESS - DIST. 4,,"WEISSER, MIKEL",DEM,651,70,3,724
2204,Yavapai,235,U.S. REP IN CONGRESS - DIST. 4,,WRITE-IN 234,,9,1,0,10
2205,Yavapai,235,STATE SENATOR - DIST. 1,,"FANN, KAREN",REP,2309,453,6,2768
2206,Yavapai,235,STATE SENATOR - DIST. 1,,WRITE-IN 235,,12,3,1,16
2207,Yavapai,235,STATE REP - DIST. 1,,"CAMPBELL, NOEL",REP,2109,376,4,2489
2208,Yavapai,235,STATE REP - DIST. 1,,"STRINGER, DAVID",REP,1876,340,4,2220
2209,Yavapai,235,STATE REP - DIST. 1,,"PIERSON, PETER",DEM,785,86,3,874
2210,Yavapai,235,STATE REP - DIST. 1,,"KNAUER, HARYAKSHA GREGOR",GRN,250,28,2,280
2211,Yavapai,235,STATE REP - DIST. 1,,WRITE-IN 240,,3,0,0,3
2212,Yavapai,235,CORPORATION COMMISSIONER,,"BURNS, ROBERT BOB""""",REP,1991,359,4,2354
2213,Yavapai,235,CORPORATION COMMISSIONER,,"DUNN, BOYD",REP,1681,323,3,2007
2214,Yavapai,235,CORPORATION COMMISSIONER,,"TOBIN, ANDY",REP,1885,355,6,2246
2215,Yavapai,235,CORPORATION COMMISSIONER,,"CHABIN, TOM",DEM,764,95,2,861
2216,Yavapai,235,CORPORATION COMMISSIONER,,"MUNDELL, WILLIAM BILL""""",DEM,809,116,4,929
2217,Yavapai,235,CORPORATION COMMISSIONER,,WRITE-IN 134,,8,0,0,8
2218,Yavapai,235,BOARD OF SUPERVISORS - DIST. 4,,"BROWN, CRAIG",REP,2071,398,7,2476
2219,Yavapai,235,BOARD OF SUPERVISORS - DIST. 4,,WRITE-IN 219,,42,8,0,50
2220,Yavapai,235,COUNTY ASSESSOR,,"SIMMONS, JUDD",REP,1961,407,8,2376
2221,Yavapai,235,COUNTY ASSESSOR,,WRITE-IN 135,,103,12,0,115
2222,Yavapai,235,COUNTY ATTORNEY,,"POLK, SHEILA",REP,2154,413,9,2576
2223,Yavapai,235,COUNTY ATTORNEY,,WRITE-IN 136,,21,9,0,30
2224,Yavapai,235,COUNTY RECORDER,,"HOFFMAN, LESLIE M",REP,2090,421,6,2517
2225,Yavapai,235,COUNTY RECORDER,,WRITE-IN 137,,5,3,0,8
2226,Yavapai,235,COUNTY SCHOOL SUPERINTENDENT,,"CARTER, TIM",REP,2072,401,9,2482
2227,Yavapai,235,COUNTY SCHOOL SUPERINTENDENT,,WRITE-IN 138,,8,6,0,14
2228,Yavapai,235,COUNTY SHERIFF,,"MASCHER, SCOTT",REP,2171,432,9,2612
2229,Yavapai,235,COUNTY SHERIFF,,WRITE-IN 143,,17,3,0,20
2230,Yavapai,235,COUNTY TREASURER,,"JACOBS, ROSS",REP,2161,427,9,2597
2231,Yavapai,235,COUNTY TREASURER,,WRITE-IN 199,,5,2,0,7
2232,Yavapai,235,JUDGE OF SUPERIOR COURT - DIV. 4,,"TREBESCH, PATRICIA",,1773,343,8,2124
2233,Yavapai,235,JUDGE OF SUPERIOR COURT - DIV. 4,,WRITE-IN 179,,13,1,0,14
2234,Yavapai,235,JUDGE OF SUPERIOR COURT - DIV. 7,,"BLUFF, MICHAEL",,1728,327,8,2063
2235,Yavapai,235,JUDGE OF SUPERIOR COURT - DIV. 7,,WRITE-IN 194,,8,2,0,10
2236,Yavapai,235,PRESCOTT USD #1,,"HICKS, SCOTT",,1161,233,5,1399
2237,Yavapai,235,PRESCOTT USD #1,,"JAEGER, DWIGHT",,434,91,0,525
2238,Yavapai,235,PRESCOTT USD #1,,"KLEVER, DAVE",,611,89,2,702
2239,Yavapai,235,PRESCOTT USD #1,,"MACKIN, JOHN",,704,156,1,861
2240,Yavapai,235,PRESCOTT USD #1,,"SEELEY, TINA",,958,157,4,1119
2241,Yavapai,235,PRESCOTT USD #1,,WRITE-IN 363,,19,6,0,25
2242,Yavapai,235,CHINO VALLEY USD #51,,"ATONNA, PETER",,90,16,0,106
2243,Yavapai,235,CHINO VALLEY USD #51,,"BOWEN, ROBERT",,108,22,0,130
2244,Yavapai,235,CHINO VALLEY USD #51,,"BROWN, SHERRY",,113,24,0,137
2245,Yavapai,235,CHINO VALLEY USD #51,,"MORTENSEN, ANNIE",,107,26,0,133
2246,Yavapai,235,CHINO VALLEY USD #51,,WRITE-IN 359,,1,1,0,2
2247,Yavapai,235,TIMMER - JUSTICE OF THE AZ SUPREME COURT,,YES,,1690,327,8,2025
