,contest,precinct_name,contest_id,office,choice,candidate,vote
0,20,ALPINE,999999,Race Statistics,999999,Number of Precincts,1
1,20,ALPINE,999999,Race Statistics,999998,Number of Precincts Reporting,1
2,20,ALPINE,10,President - Dem,999999,Number of Precincts for Race,1
3,20,ALPINE,10,President - Dem,999998,Number of Precincts Reporting,1
4,20,ALPINE,10,President - Dem,999997,Registered Voters,80
5,20,ALPINE,10,President - Dem,999996,Times Counted,41
6,20,ALPINE,10,President - Dem,10,"De La Fuente, Roque",0
7,20,ALPINE,10,President - Dem,20,"Steinberg, Michael",1
8,20,ALPINE,10,President - Dem,30,"Sanders, Bernie",20
9,20,ALPINE,10,President - Dem,40,"O'Malley, Martin J.",2
10,20,ALPINE,10,President - Dem,50,"Clinton, Hillary",15
11,20,ALPINE,10,President - Dem,60,"Hewes, Henry",0
12,20,ALPINE,20,President - Rep,999999,Number of Precincts for Race,1
13,20,ALPINE,20,President - Rep,999998,Number of Precincts Reporting,1
14,20,ALPINE,20,President - Rep,999997,Registered Voters,181
15,20,ALPINE,20,President - Rep,999996,Times Counted,107
16,20,ALPINE,20,President - Rep,10,"Santorum, Rick",0
17,20,ALPINE,20,President - Rep,20,"Cook, Tim",0
18,20,ALPINE,20,President - Rep,30,"Paul, Rand",0
19,20,ALPINE,20,President - Rep,40,"Rubio, Marco",2
20,20,ALPINE,20,President - Rep,50,"Graham, Lindsey",0
21,20,ALPINE,20,President - Rep,60,"Kasich, John R.",13
22,20,ALPINE,20,President - Rep,70,"Bush, Jeb",0
23,20,ALPINE,20,President - Rep,80,"Trump, Donald J.",55
24,20,ALPINE,20,President - Rep,90,"Fiorina, Carly",0
25,20,ALPINE,20,President - Rep,100,"Pataki, George E.",0
26,20,ALPINE,20,President - Rep,110,"Cruz, Ted",37
27,20,ALPINE,20,President - Rep,120,"Huckabee, Mike",0
28,20,ALPINE,20,President - Rep,130,"Christie, Chris",0
29,20,ALPINE,20,President - Rep,140,"Carson, Ben",0
30,20,ALPINE,30,President - Gre,999999,Number of Precincts for Race,1
31,20,ALPINE,30,President - Gre,999998,Number of Precincts Reporting,1
32,20,ALPINE,30,President - Gre,999997,Registered Voters,0
33,20,ALPINE,30,President - Gre,999996,Times Counted,0
34,20,ALPINE,30,President - Gre,10,"Mesplay, Kent",0
35,20,ALPINE,30,President - Gre,20,"Stein, Jill",0
36,30,CANYON,999999,Race Statistics,999999,Number of Precincts,1
37,30,CANYON,999999,Race Statistics,999998,Number of Precincts Reporting,1
38,30,CANYON,10,President - Dem,999999,Number of Precincts for Race,1
39,30,CANYON,10,President - Dem,999998,Number of Precincts Reporting,1
40,30,CANYON,10,President - Dem,999997,Registered Voters,1939
41,30,CANYON,10,President - Dem,999996,Times Counted,515
42,30,CANYON,10,President - Dem,10,"De La Fuente, Roque",3
43,30,CANYON,10,President - Dem,20,"Steinberg, Michael",9
44,30,CANYON,10,President - Dem,30,"Sanders, Bernie",143
45,30,CANYON,10,President - Dem,40,"O'Malley, Martin J.",4
46,30,CANYON,10,President - Dem,50,"Clinton, Hillary",351
47,30,CANYON,10,President - Dem,60,"Hewes, Henry",4
48,30,CANYON,20,President - Rep,999999,Number of Precincts for Race,1
49,30,CANYON,20,President - Rep,999998,Number of Precincts Reporting,1
50,30,CANYON,20,President - Rep,999997,Registered Voters,330
51,30,CANYON,20,President - Rep,999996,Times Counted,53
52,30,CANYON,20,President - Rep,10,"Santorum, Rick",0
53,30,CANYON,20,President - Rep,20,"Cook, Tim",1
54,30,CANYON,20,President - Rep,30,"Paul, Rand",3
55,30,CANYON,20,President - Rep,40,"Rubio, Marco",5
56,30,CANYON,20,President - Rep,50,"Graham, Lindsey",1
57,30,CANYON,20,President - Rep,60,"Kasich, John R.",0
58,30,CANYON,20,President - Rep,70,"Bush, Jeb",2
59,30,CANYON,20,President - Rep,80,"Trump, Donald J.",13
60,30,CANYON,20,President - Rep,90,"Fiorina, Carly",0
61,30,CANYON,20,President - Rep,100,"Pataki, George E.",0
62,30,CANYON,20,President - Rep,110,"Cruz, Ted",22
63,30,CANYON,20,President - Rep,120,"Huckabee, Mike",0
64,30,CANYON,20,President - Rep,130,"Christie, Chris",3
65,30,CANYON,20,President - Rep,140,"Carson, Ben",3
66,30,CANYON,30,President - Gre,999999,Number of Precincts for Race,1
67,30,CANYON,30,President - Gre,999998,Number of Precincts Reporting,1
68,30,CANYON,30,President - Gre,999997,Registered Voters,1
69,30,CANYON,30,President - Gre,999996,Times Counted,0
70,30,CANYON,30,President - Gre,10,"Mesplay, Kent",0
71,30,CANYON,30,President - Gre,20,"Stein, Jill",0
72,50,CHINLE,999999,Race Statistics,999999,Number of Precincts,1
73,50,CHINLE,999999,Race Statistics,999998,Number of Precincts Reporting,1
74,50,CHINLE,10,President - Dem,999999,Number of Precincts for Race,1
75,50,CHINLE,10,President - Dem,999998,Number of Precincts Reporting,1
76,50,CHINLE,10,President - Dem,999997,Registered Voters,979
77,50,CHINLE,10,President - Dem,999996,Times Counted,263
78,50,CHINLE,10,President - Dem,10,"De La Fuente, Roque",0
79,50,CHINLE,10,President - Dem,20,"Steinberg, Michael",1
80,50,CHINLE,10,President - Dem,30,"Sanders, Bernie",79
81,50,CHINLE,10,President - Dem,40,"O'Malley, Martin J.",5
82,50,CHINLE,10,President - Dem,50,"Clinton, Hillary",178
83,50,CHINLE,10,President - Dem,60,"Hewes, Henry",0
84,50,CHINLE,20,President - Rep,999999,Number of Precincts for Race,1
85,50,CHINLE,20,President - Rep,999998,Number of Precincts Reporting,1
86,50,CHINLE,20,President - Rep,999997,Registered Voters,179
87,50,CHINLE,20,President - Rep,999996,Times Counted,41
88,50,CHINLE,20,President - Rep,10,"Santorum, Rick",1
89,50,CHINLE,20,President - Rep,20,"Cook, Tim",0
90,50,CHINLE,20,President - Rep,30,"Paul, Rand",0
91,50,CHINLE,20,President - Rep,40,"Rubio, Marco",2
92,50,CHINLE,20,President - Rep,50,"Graham, Lindsey",0
93,50,CHINLE,20,President - Rep,60,"Kasich, John R.",7
94,50,CHINLE,20,President - Rep,70,"Bush, Jeb",4
95,50,CHINLE,20,President - Rep,80,"Trump, Donald J.",13
96,50,CHINLE,20,President - Rep,90,"Fiorina, Carly",0
97,50,CHINLE,20,President - Rep,100,"Pataki, George E.",0
98,50,CHINLE,20,President - Rep,110,"Cruz, Ted",12
99,50,CHINLE,20,President - Rep,120,"Huckabee, Mike",0
100,50,CHINLE,20,President - Rep,130,"Christie, Chris",0
101,50,CHINLE,20,President - Rep,140,"Carson, Ben",1
102,50,CHINLE,30,President - Gre,999999,Number of Precincts for Race,1
103,50,CHINLE,30,President - Gre,999998,Number of Precincts Reporting,1
104,50,CHINLE,30,President - Gre,999997,Registered Voters,2
105,50,CHINLE,30,President - Gre,999996,Times Counted,0
106,50,CHINLE,30,President - Gre,10,"Mesplay, Kent",0
107,50,CHINLE,30,President - Gre,20,"Stein, Jill",0
108,90,CONCHO,999999,Race Statistics,999999,Number of Precincts,1
109,90,CONCHO,999999,Race Statistics,999998,Number of Precincts Reporting,1
110,90,CONCHO,10,President - Dem,999999,Number of Precincts for Race,1
111,90,CONCHO,10,President - Dem,999998,Number of Precincts Reporting,1
112,90,CONCHO,10,President - Dem,999997,Registered Voters,312
113,90,CONCHO,10,President - Dem,999996,Times Counted,122
114,90,CONCHO,10,President - Dem,10,"De La Fuente, Roque",3
115,90,CONCHO,10,President - Dem,20,"Steinberg, Michael",1
116,90,CONCHO,10,President - Dem,30,"Sanders, Bernie",73
117,90,CONCHO,10,President - Dem,40,"O'Malley, Martin J.",2
118,90,CONCHO,10,President - Dem,50,"Clinton, Hillary",42
119,90,CONCHO,10,President - Dem,60,"Hewes, Henry",1
120,90,CONCHO,20,President - Rep,999999,Number of Precincts for Race,1
121,90,CONCHO,20,President - Rep,999998,Number of Precincts Reporting,1
122,90,CONCHO,20,President - Rep,999997,Registered Voters,774
123,90,CONCHO,20,President - Rep,999996,Times Counted,471
124,90,CONCHO,20,President - Rep,10,"Santorum, Rick",0
125,90,CONCHO,20,President - Rep,20,"Cook, Tim",0
126,90,CONCHO,20,President - Rep,30,"Paul, Rand",0
127,90,CONCHO,20,President - Rep,40,"Rubio, Marco",8
128,90,CONCHO,20,President - Rep,50,"Graham, Lindsey",0
129,90,CONCHO,20,President - Rep,60,"Kasich, John R.",16
130,90,CONCHO,20,President - Rep,70,"Bush, Jeb",0
131,90,CONCHO,20,President - Rep,80,"Trump, Donald J.",285
132,90,CONCHO,20,President - Rep,90,"Fiorina, Carly",1
133,90,CONCHO,20,President - Rep,100,"Pataki, George E.",0
134,90,CONCHO,20,President - Rep,110,"Cruz, Ted",157
135,90,CONCHO,20,President - Rep,120,"Huckabee, Mike",0
136,90,CONCHO,20,President - Rep,130,"Christie, Chris",0
137,90,CONCHO,20,President - Rep,140,"Carson, Ben",4
138,90,CONCHO,30,President - Gre,999999,Number of Precincts for Race,1
139,90,CONCHO,30,President - Gre,999998,Number of Precincts Reporting,1
140,90,CONCHO,30,President - Gre,999997,Registered Voters,5
141,90,CONCHO,30,President - Gre,999996,Times Counted,4
142,90,CONCHO,30,President - Gre,10,"Mesplay, Kent",0
143,90,CONCHO,30,President - Gre,20,"Stein, Jill",4
144,100,CORNFIELDS,999999,Race Statistics,999999,Number of Precincts,1
145,100,CORNFIELDS,999999,Race Statistics,999998,Number of Precincts Reporting,1
146,100,CORNFIELDS,10,President - Dem,999999,Number of Precincts for Race,1
147,100,CORNFIELDS,10,President - Dem,999998,Number of Precincts Reporting,1
148,100,CORNFIELDS,10,President - Dem,999997,Registered Voters,540
149,100,CORNFIELDS,10,President - Dem,999996,Times Counted,190
150,100,CORNFIELDS,10,President - Dem,10,"De La Fuente, Roque",0
151,100,CORNFIELDS,10,President - Dem,20,"Steinberg, Michael",4
152,100,CORNFIELDS,10,President - Dem,30,"Sanders, Bernie",53
153,100,CORNFIELDS,10,President - Dem,40,"O'Malley, Martin J.",2
154,100,CORNFIELDS,10,President - Dem,50,"Clinton, Hillary",129
155,100,CORNFIELDS,10,President - Dem,60,"Hewes, Henry",2
156,100,CORNFIELDS,20,President - Rep,999999,Number of Precincts for Race,1
157,100,CORNFIELDS,20,President - Rep,999998,Number of Precincts Reporting,1
158,100,CORNFIELDS,20,President - Rep,999997,Registered Voters,53
159,100,CORNFIELDS,20,President - Rep,999996,Times Counted,12
160,100,CORNFIELDS,20,President - Rep,10,"Santorum, Rick",1
161,100,CORNFIELDS,20,President - Rep,20,"Cook, Tim",0
162,100,CORNFIELDS,20,President - Rep,30,"Paul, Rand",0
163,100,CORNFIELDS,20,President - Rep,40,"Rubio, Marco",1
164,100,CORNFIELDS,20,President - Rep,50,"Graham, Lindsey",0
165,100,CORNFIELDS,20,President - Rep,60,"Kasich, John R.",2
166,100,CORNFIELDS,20,President - Rep,70,"Bush, Jeb",0
167,100,CORNFIELDS,20,President - Rep,80,"Trump, Donald J.",1
168,100,CORNFIELDS,20,President - Rep,90,"Fiorina, Carly",0
169,100,CORNFIELDS,20,President - Rep,100,"Pataki, George E.",0
170,100,CORNFIELDS,20,President - Rep,110,"Cruz, Ted",5
171,100,CORNFIELDS,20,President - Rep,120,"Huckabee, Mike",1
172,100,CORNFIELDS,20,President - Rep,130,"Christie, Chris",0
173,100,CORNFIELDS,20,President - Rep,140,"Carson, Ben",1
174,100,CORNFIELDS,30,President - Gre,999999,Number of Precincts for Race,1
175,100,CORNFIELDS,30,President - Gre,999998,Number of Precincts Reporting,1
176,100,CORNFIELDS,30,President - Gre,999997,Registered Voters,0
177,100,CORNFIELDS,30,President - Gre,999996,Times Counted,0
178,100,CORNFIELDS,30,President - Gre,10,"Mesplay, Kent",0
179,100,CORNFIELDS,30,President - Gre,20,"Stein, Jill",0
180,110,COTTONWOOD,999999,Race Statistics,999999,Number of Precincts,1
181,110,COTTONWOOD,999999,Race Statistics,999998,Number of Precincts Reporting,1
182,110,COTTONWOOD,10,President - Dem,999999,Number of Precincts for Race,1
183,110,COTTONWOOD,10,President - Dem,999998,Number of Precincts Reporting,1
184,110,COTTONWOOD,10,President - Dem,999997,Registered Voters,822
185,110,COTTONWOOD,10,President - Dem,999996,Times Counted,265
186,110,COTTONWOOD,10,President - Dem,10,"De La Fuente, Roque",0
187,110,COTTONWOOD,10,President - Dem,20,"Steinberg, Michael",8
188,110,COTTONWOOD,10,President - Dem,30,"Sanders, Bernie",52
189,110,COTTONWOOD,10,President - Dem,40,"O'Malley, Martin J.",1
190,110,COTTONWOOD,10,President - Dem,50,"Clinton, Hillary",202
191,110,COTTONWOOD,10,President - Dem,60,"Hewes, Henry",1
192,110,COTTONWOOD,20,President - Rep,999999,Number of Precincts for Race,1
193,110,COTTONWOOD,20,President - Rep,999998,Number of Precincts Reporting,1
194,110,COTTONWOOD,20,President - Rep,999997,Registered Voters,84
195,110,COTTONWOOD,20,President - Rep,999996,Times Counted,18
196,110,COTTONWOOD,20,President - Rep,10,"Santorum, Rick",1
197,110,COTTONWOOD,20,President - Rep,20,"Cook, Tim",0
198,110,COTTONWOOD,20,President - Rep,30,"Paul, Rand",0
199,110,COTTONWOOD,20,President - Rep,40,"Rubio, Marco",0
200,110,COTTONWOOD,20,President - Rep,50,"Graham, Lindsey",0
201,110,COTTONWOOD,20,President - Rep,60,"Kasich, John R.",0
202,110,COTTONWOOD,20,President - Rep,70,"Bush, Jeb",2
203,110,COTTONWOOD,20,President - Rep,80,"Trump, Donald J.",4
204,110,COTTONWOOD,20,President - Rep,90,"Fiorina, Carly",1
205,110,COTTONWOOD,20,President - Rep,100,"Pataki, George E.",0
206,110,COTTONWOOD,20,President - Rep,110,"Cruz, Ted",6
207,110,COTTONWOOD,20,President - Rep,120,"Huckabee, Mike",0
208,110,COTTONWOOD,20,President - Rep,130,"Christie, Chris",3
209,110,COTTONWOOD,20,President - Rep,140,"Carson, Ben",0
210,110,COTTONWOOD,30,President - Gre,999999,Number of Precincts for Race,1
211,110,COTTONWOOD,30,President - Gre,999998,Number of Precincts Reporting,1
212,110,COTTONWOOD,30,President - Gre,999997,Registered Voters,0
213,110,COTTONWOOD,30,President - Gre,999996,Times Counted,0
214,110,COTTONWOOD,30,President - Gre,10,"Mesplay, Kent",0
215,110,COTTONWOOD,30,President - Gre,20,"Stein, Jill",0
216,130,DENNEHOTSO,999999,Race Statistics,999999,Number of Precincts,1
217,130,DENNEHOTSO,999999,Race Statistics,999998,Number of Precincts Reporting,1
218,130,DENNEHOTSO,10,President - Dem,999999,Number of Precincts for Race,1
219,130,DENNEHOTSO,10,President - Dem,999998,Number of Precincts Reporting,1
220,130,DENNEHOTSO,10,President - Dem,999997,Registered Voters,626
221,130,DENNEHOTSO,10,President - Dem,999996,Times Counted,172
222,130,DENNEHOTSO,10,President - Dem,10,"De La Fuente, Roque",1
223,130,DENNEHOTSO,10,President - Dem,20,"Steinberg, Michael",1
224,130,DENNEHOTSO,10,President - Dem,30,"Sanders, Bernie",29
225,130,DENNEHOTSO,10,President - Dem,40,"O'Malley, Martin J.",3
226,130,DENNEHOTSO,10,President - Dem,50,"Clinton, Hillary",135
227,130,DENNEHOTSO,10,President - Dem,60,"Hewes, Henry",3
228,130,DENNEHOTSO,20,President - Rep,999999,Number of Precincts for Race,1
229,130,DENNEHOTSO,20,President - Rep,999998,Number of Precincts Reporting,1
230,130,DENNEHOTSO,20,President - Rep,999997,Registered Voters,135
231,130,DENNEHOTSO,20,President - Rep,999996,Times Counted,34
232,130,DENNEHOTSO,20,President - Rep,10,"Santorum, Rick",1
233,130,DENNEHOTSO,20,President - Rep,20,"Cook, Tim",1
234,130,DENNEHOTSO,20,President - Rep,30,"Paul, Rand",1
235,130,DENNEHOTSO,20,President - Rep,40,"Rubio, Marco",0
236,130,DENNEHOTSO,20,President - Rep,50,"Graham, Lindsey",1
237,130,DENNEHOTSO,20,President - Rep,60,"Kasich, John R.",2
238,130,DENNEHOTSO,20,President - Rep,70,"Bush, Jeb",6
239,130,DENNEHOTSO,20,President - Rep,80,"Trump, Donald J.",5
240,130,DENNEHOTSO,20,President - Rep,90,"Fiorina, Carly",1
241,130,DENNEHOTSO,20,President - Rep,100,"Pataki, George E.",0
242,130,DENNEHOTSO,20,President - Rep,110,"Cruz, Ted",10
243,130,DENNEHOTSO,20,President - Rep,120,"Huckabee, Mike",1
244,130,DENNEHOTSO,20,President - Rep,130,"Christie, Chris",3
245,130,DENNEHOTSO,20,President - Rep,140,"Carson, Ben",2
246,130,DENNEHOTSO,30,President - Gre,999999,Number of Precincts for Race,1
247,130,DENNEHOTSO,30,President - Gre,999998,Number of Precincts Reporting,1
248,130,DENNEHOTSO,30,President - Gre,999997,Registered Voters,0
249,130,DENNEHOTSO,30,President - Gre,999996,Times Counted,0
250,130,DENNEHOTSO,30,President - Gre,10,"Mesplay, Kent",0
251,130,DENNEHOTSO,30,President - Gre,20,"Stein, Jill",0
252,160,EAGAR,999999,Race Statistics,999999,Number of Precincts,1
253,160,EAGAR,999999,Race Statistics,999998,Number of Precincts Reporting,1
254,160,EAGAR,10,President - Dem,999999,Number of Precincts for Race,1
255,160,EAGAR,10,President - Dem,999998,Number of Precincts Reporting,1
256,160,EAGAR,10,President - Dem,999997,Registered Voters,393
257,160,EAGAR,10,President - Dem,999996,Times Counted,154
258,160,EAGAR,10,President - Dem,10,"De La Fuente, Roque",3
259,160,EAGAR,10,President - Dem,20,"Steinberg, Michael",4
260,160,EAGAR,10,President - Dem,30,"Sanders, Bernie",78
261,160,EAGAR,10,President - Dem,40,"O'Malley, Martin J.",7
262,160,EAGAR,10,President - Dem,50,"Clinton, Hillary",49
263,160,EAGAR,10,President - Dem,60,"Hewes, Henry",10
264,160,EAGAR,20,President - Rep,999999,Number of Precincts for Race,1
265,160,EAGAR,20,President - Rep,999998,Number of Precincts Reporting,1
266,160,EAGAR,20,President - Rep,999997,Registered Voters,1025
267,160,EAGAR,20,President - Rep,999996,Times Counted,577
268,160,EAGAR,20,President - Rep,10,"Santorum, Rick",0
269,160,EAGAR,20,President - Rep,20,"Cook, Tim",0
270,160,EAGAR,20,President - Rep,30,"Paul, Rand",3
271,160,EAGAR,20,President - Rep,40,"Rubio, Marco",24
272,160,EAGAR,20,President - Rep,50,"Graham, Lindsey",0
273,160,EAGAR,20,President - Rep,60,"Kasich, John R.",48
274,160,EAGAR,20,President - Rep,70,"Bush, Jeb",5
275,160,EAGAR,20,President - Rep,80,"Trump, Donald J.",211
276,160,EAGAR,20,President - Rep,90,"Fiorina, Carly",1
277,160,EAGAR,20,President - Rep,100,"Pataki, George E.",0
278,160,EAGAR,20,President - Rep,110,"Cruz, Ted",272
279,160,EAGAR,20,President - Rep,120,"Huckabee, Mike",0
280,160,EAGAR,20,President - Rep,130,"Christie, Chris",0
281,160,EAGAR,20,President - Rep,140,"Carson, Ben",13
282,160,EAGAR,30,President - Gre,999999,Number of Precincts for Race,1
283,160,EAGAR,30,President - Gre,999998,Number of Precincts Reporting,1
284,160,EAGAR,30,President - Gre,999997,Registered Voters,1
285,160,EAGAR,30,President - Gre,999996,Times Counted,0
286,160,EAGAR,30,President - Gre,10,"Mesplay, Kent",0
287,160,EAGAR,30,President - Gre,20,"Stein, Jill",0
288,190,FORT,999999,Race Statistics,999999,Number of Precincts,1
289,190,FORT,999999,Race Statistics,999998,Number of Precincts Reporting,1
290,190,FORT,10,President - Dem,999999,Number of Precincts for Race,1
291,190,FORT,10,President - Dem,999998,Number of Precincts Reporting,1
292,190,FORT,10,President - Dem,999997,Registered Voters,1749
293,190,FORT,10,President - Dem,999996,Times Counted,607
294,190,FORT,10,President - Dem,10,"De La Fuente, Roque",7
295,190,FORT,10,President - Dem,20,"Steinberg, Michael",5
296,190,FORT,10,President - Dem,30,"Sanders, Bernie",218
297,190,FORT,10,President - Dem,40,"O'Malley, Martin J.",8
298,190,FORT,10,President - Dem,50,"Clinton, Hillary",365
299,190,FORT,10,President - Dem,60,"Hewes, Henry",3
300,190,FORT,20,President - Rep,999999,Number of Precincts for Race,1
301,190,FORT,20,President - Rep,999998,Number of Precincts Reporting,1
302,190,FORT,20,President - Rep,999997,Registered Voters,390
303,190,FORT,20,President - Rep,999996,Times Counted,116
304,190,FORT,20,President - Rep,10,"Santorum, Rick",1
305,190,FORT,20,President - Rep,20,"Cook, Tim",1
306,190,FORT,20,President - Rep,30,"Paul, Rand",2
307,190,FORT,20,President - Rep,40,"Rubio, Marco",7
308,190,FORT,20,President - Rep,50,"Graham, Lindsey",0
309,190,FORT,20,President - Rep,60,"Kasich, John R.",8
310,190,FORT,20,President - Rep,70,"Bush, Jeb",6
311,190,FORT,20,President - Rep,80,"Trump, Donald J.",28
312,190,FORT,20,President - Rep,90,"Fiorina, Carly",1
313,190,FORT,20,President - Rep,100,"Pataki, George E.",1
314,190,FORT,20,President - Rep,110,"Cruz, Ted",52
315,190,FORT,20,President - Rep,120,"Huckabee, Mike",2
316,190,FORT,20,President - Rep,130,"Christie, Chris",1
317,190,FORT,20,President - Rep,140,"Carson, Ben",5
318,190,FORT,30,President - Gre,999999,Number of Precincts for Race,1
319,190,FORT,30,President - Gre,999998,Number of Precincts Reporting,1
320,190,FORT,30,President - Gre,999997,Registered Voters,3
321,190,FORT,30,President - Gre,999996,Times Counted,1
322,190,FORT,30,President - Gre,10,"Mesplay, Kent",0
323,190,FORT,30,President - Gre,20,"Stein, Jill",1
324,220,GANADO,999999,Race Statistics,999999,Number of Precincts,1
325,220,GANADO,999999,Race Statistics,999998,Number of Precincts Reporting,1
326,220,GANADO,10,President - Dem,999999,Number of Precincts for Race,1
327,220,GANADO,10,President - Dem,999998,Number of Precincts Reporting,1
328,220,GANADO,10,President - Dem,999997,Registered Voters,505
329,220,GANADO,10,President - Dem,999996,Times Counted,162
330,220,GANADO,10,President - Dem,10,"De La Fuente, Roque",2
331,220,GANADO,10,President - Dem,20,"Steinberg, Michael",2
332,220,GANADO,10,President - Dem,30,"Sanders, Bernie",34
333,220,GANADO,10,President - Dem,40,"O'Malley, Martin J.",3
334,220,GANADO,10,President - Dem,50,"Clinton, Hillary",120
335,220,GANADO,10,President - Dem,60,"Hewes, Henry",0
336,220,GANADO,20,President - Rep,999999,Number of Precincts for Race,1
337,220,GANADO,20,President - Rep,999998,Number of Precincts Reporting,1
338,220,GANADO,20,President - Rep,999997,Registered Voters,63
339,220,GANADO,20,President - Rep,999996,Times Counted,6
340,220,GANADO,20,President - Rep,10,"Santorum, Rick",0
341,220,GANADO,20,President - Rep,20,"Cook, Tim",0
342,220,GANADO,20,President - Rep,30,"Paul, Rand",0
343,220,GANADO,20,President - Rep,40,"Rubio, Marco",0
344,220,GANADO,20,President - Rep,50,"Graham, Lindsey",0
345,220,GANADO,20,President - Rep,60,"Kasich, John R.",0
346,220,GANADO,20,President - Rep,70,"Bush, Jeb",0
347,220,GANADO,20,President - Rep,80,"Trump, Donald J.",3
348,220,GANADO,20,President - Rep,90,"Fiorina, Carly",0
349,220,GANADO,20,President - Rep,100,"Pataki, George E.",0
350,220,GANADO,20,President - Rep,110,"Cruz, Ted",3
351,220,GANADO,20,President - Rep,120,"Huckabee, Mike",0
352,220,GANADO,20,President - Rep,130,"Christie, Chris",0
353,220,GANADO,20,President - Rep,140,"Carson, Ben",0
354,220,GANADO,30,President - Gre,999999,Number of Precincts for Race,1
355,220,GANADO,30,President - Gre,999998,Number of Precincts Reporting,1
356,220,GANADO,30,President - Gre,999997,Registered Voters,1
357,220,GANADO,30,President - Gre,999996,Times Counted,0
358,220,GANADO,30,President - Gre,10,"Mesplay, Kent",0
359,220,GANADO,30,President - Gre,20,"Stein, Jill",0
360,230,GANADO,999999,Race Statistics,999999,Number of Precincts,1
361,230,GANADO,999999,Race Statistics,999998,Number of Precincts Reporting,1
362,230,GANADO,10,President - Dem,999999,Number of Precincts for Race,1
363,230,GANADO,10,President - Dem,999998,Number of Precincts Reporting,1
364,230,GANADO,10,President - Dem,999997,Registered Voters,809
365,230,GANADO,10,President - Dem,999996,Times Counted,234
366,230,GANADO,10,President - Dem,10,"De La Fuente, Roque",1
367,230,GANADO,10,President - Dem,20,"Steinberg, Michael",5
368,230,GANADO,10,President - Dem,30,"Sanders, Bernie",59
369,230,GANADO,10,President - Dem,40,"O'Malley, Martin J.",0
370,230,GANADO,10,President - Dem,50,"Clinton, Hillary",167
371,230,GANADO,10,President - Dem,60,"Hewes, Henry",2
372,230,GANADO,20,President - Rep,999999,Number of Precincts for Race,1
373,230,GANADO,20,President - Rep,999998,Number of Precincts Reporting,1
374,230,GANADO,20,President - Rep,999997,Registered Voters,111
375,230,GANADO,20,President - Rep,999996,Times Counted,20
376,230,GANADO,20,President - Rep,10,"Santorum, Rick",0
377,230,GANADO,20,President - Rep,20,"Cook, Tim",0
378,230,GANADO,20,President - Rep,30,"Paul, Rand",0
379,230,GANADO,20,President - Rep,40,"Rubio, Marco",1
380,230,GANADO,20,President - Rep,50,"Graham, Lindsey",0
381,230,GANADO,20,President - Rep,60,"Kasich, John R.",2
382,230,GANADO,20,President - Rep,70,"Bush, Jeb",1
383,230,GANADO,20,President - Rep,80,"Trump, Donald J.",6
384,230,GANADO,20,President - Rep,90,"Fiorina, Carly",0
385,230,GANADO,20,President - Rep,100,"Pataki, George E.",0
386,230,GANADO,20,President - Rep,110,"Cruz, Ted",9
387,230,GANADO,20,President - Rep,120,"Huckabee, Mike",0
388,230,GANADO,20,President - Rep,130,"Christie, Chris",0
389,230,GANADO,20,President - Rep,140,"Carson, Ben",0
390,230,GANADO,30,President - Gre,999999,Number of Precincts for Race,1
391,230,GANADO,30,President - Gre,999998,Number of Precincts Reporting,1
392,230,GANADO,30,President - Gre,999997,Registered Voters,0
393,230,GANADO,30,President - Gre,999996,Times Counted,0
394,230,GANADO,30,President - Gre,10,"Mesplay, Kent",0
395,230,GANADO,30,President - Gre,20,"Stein, Jill",0
396,250,GREER,999999,Race Statistics,999999,Number of Precincts,1
397,250,GREER,999999,Race Statistics,999998,Number of Precincts Reporting,1
398,250,GREER,10,President - Dem,999999,Number of Precincts for Race,1
399,250,GREER,10,President - Dem,999998,Number of Precincts Reporting,1
400,250,GREER,10,President - Dem,999997,Registered Voters,34
401,250,GREER,10,President - Dem,999996,Times Counted,17
402,250,GREER,10,President - Dem,10,"De La Fuente, Roque",1
403,250,GREER,10,President - Dem,20,"Steinberg, Michael",0
404,250,GREER,10,President - Dem,30,"Sanders, Bernie",9
405,250,GREER,10,President - Dem,40,"O'Malley, Martin J.",0
406,250,GREER,10,President - Dem,50,"Clinton, Hillary",7
407,250,GREER,10,President - Dem,60,"Hewes, Henry",0
408,250,GREER,20,President - Rep,999999,Number of Precincts for Race,1
409,250,GREER,20,President - Rep,999998,Number of Precincts Reporting,1
410,250,GREER,20,President - Rep,999997,Registered Voters,72
411,250,GREER,20,President - Rep,999996,Times Counted,41
412,250,GREER,20,President - Rep,10,"Santorum, Rick",0
413,250,GREER,20,President - Rep,20,"Cook, Tim",0
414,250,GREER,20,President - Rep,30,"Paul, Rand",0
415,250,GREER,20,President - Rep,40,"Rubio, Marco",0
416,250,GREER,20,President - Rep,50,"Graham, Lindsey",0
417,250,GREER,20,President - Rep,60,"Kasich, John R.",5
418,250,GREER,20,President - Rep,70,"Bush, Jeb",0
419,250,GREER,20,President - Rep,80,"Trump, Donald J.",23
420,250,GREER,20,President - Rep,90,"Fiorina, Carly",0
421,250,GREER,20,President - Rep,100,"Pataki, George E.",0
422,250,GREER,20,President - Rep,110,"Cruz, Ted",13
423,250,GREER,20,President - Rep,120,"Huckabee, Mike",0
424,250,GREER,20,President - Rep,130,"Christie, Chris",0
425,250,GREER,20,President - Rep,140,"Carson, Ben",0
426,250,GREER,30,President - Gre,999999,Number of Precincts for Race,1
