county,precinct,office,district,party,candidate,votes
DeKalb,PORTERSVILLE BAPTIST CHURCH,President,,REP,Donald J. Trump,39
DeKalb,PORTERSVILLE BAPTIST CHURCH,President,,REP,Jeb Bush,2
DeKalb,PORTERSVILLE BAPTIST CHURCH,President,,REP,John R. Kasich,5
DeKalb,PORTERSVILLE BAPTIST CHURCH,President,,REP,Lindsey Graham,0
DeKalb,PORTERSVILLE BAPTIST CHURCH,President,,REP,Marco Rubio,22
DeKalb,PORTERSVILLE BAPTIST CHURCH,President,,REP,Mike Huckabee,0
DeKalb,PORTERSVILLE BAPTIST CHURCH,President,,REP,Over Votes,0
DeKalb,PORTERSVILLE BAPTIST CHURCH,President,,REP,Rand Paul,0
DeKalb,PORTERSVILLE BAPTIST CHURCH,President,,REP,Rick Santorum,0
DeKalb,PORTERSVILLE BAPTIST CHURCH,President,,REP,Ted Cruz,22
DeKalb,PORTERSVILLE BAPTIST CHURCH,President,,REP,Uncommitted,1
DeKalb,PORTERSVILLE BAPTIST CHURCH,President,,REP,Under Votes,0
DeKalb,PORTERSVILLE BAPTIST CHURCH,U.S. House,4,REP,Over Votes,0
DeKalb,PORTERSVILLE BAPTIST CHURCH,U.S. House,4,REP,Phil Norris,29
DeKalb,PORTERSVILLE BAPTIST CHURCH,U.S. House,4,REP,Robert Aderholt,64
DeKalb,PORTERSVILLE BAPTIST CHURCH,U.S. House,4,REP,Under Votes,10
DeKalb,PORTERSVILLE BAPTIST CHURCH,U.S. Senate,,DEM,Charles Nana,1
DeKalb,PORTERSVILLE BAPTIST CHURCH,U.S. Senate,,DEM,Over Votes,0
DeKalb,PORTERSVILLE BAPTIST CHURCH,U.S. Senate,,DEM,Ron Crumpton,4
DeKalb,PORTERSVILLE BAPTIST CHURCH,U.S. Senate,,DEM,Under Votes,5
DeKalb,PORTERSVILLE BAPTIST CHURCH,U.S. Senate,,REP,John Martin,3
DeKalb,PORTERSVILLE BAPTIST CHURCH,U.S. Senate,,REP,Jonathan McConnell,27
DeKalb,PORTERSVILLE BAPTIST CHURCH,U.S. Senate,,REP,Marcus Bowman,4
DeKalb,PORTERSVILLE BAPTIST CHURCH,U.S. Senate,,REP,Over Votes,0
DeKalb,PORTERSVILLE BAPTIST CHURCH,U.S. Senate,,REP,Richard C. Shelby,55
DeKalb,PORTERSVILLE BAPTIST CHURCH,U.S. Senate,,REP,Shadrack McGill,6
DeKalb,PORTERSVILLE BAPTIST CHURCH,U.S. Senate,,REP,Under Votes,8
DeKalb,POWELL PARK PAVILLION,President,,DEM,Bernie Sanders,13
DeKalb,POWELL PARK PAVILLION,President,,DEM,Hillary Clinton,37
DeKalb,POWELL PARK PAVILLION,President,,DEM,Martin J. O'Malley,0
DeKalb,POWELL PARK PAVILLION,President,,DEM,Over Votes,0
DeKalb,POWELL PARK PAVILLION,President,,DEM,"Roque ""Rocky"" De La Fuente",0
DeKalb,POWELL PARK PAVILLION,President,,DEM,Uncommitted,0
DeKalb,POWELL PARK PAVILLION,President,,DEM,Under Votes,0
DeKalb,POWELL PARK PAVILLION,President,,REP,Ben Carson,31
DeKalb,POWELL PARK PAVILLION,President,,REP,Carly Fiorina,0
DeKalb,POWELL PARK PAVILLION,President,,REP,Chris Christie,0
DeKalb,POWELL PARK PAVILLION,President,,REP,Donald J. Trump,118
DeKalb,POWELL PARK PAVILLION,President,,REP,Jeb Bush,2
DeKalb,POWELL PARK PAVILLION,President,,REP,John R. Kasich,6
DeKalb,POWELL PARK PAVILLION,President,,REP,Lindsey Graham,0
DeKalb,POWELL PARK PAVILLION,President,,REP,Marco Rubio,55
DeKalb,POWELL PARK PAVILLION,President,,REP,Mike Huckabee,0
DeKalb,POWELL PARK PAVILLION,President,,REP,Over Votes,0
DeKalb,POWELL PARK PAVILLION,President,,REP,Rand Paul,1
DeKalb,POWELL PARK PAVILLION,President,,REP,Rick Santorum,0
DeKalb,POWELL PARK PAVILLION,President,,REP,Ted Cruz,35
DeKalb,POWELL PARK PAVILLION,President,,REP,Uncommitted,3
DeKalb,POWELL PARK PAVILLION,President,,REP,Under Votes,9
DeKalb,POWELL PARK PAVILLION,U.S. House,4,REP,Over Votes,0
DeKalb,POWELL PARK PAVILLION,U.S. House,4,REP,Phil Norris,67
DeKalb,POWELL PARK PAVILLION,U.S. House,4,REP,Robert Aderholt,159
DeKalb,POWELL PARK PAVILLION,U.S. House,4,REP,Under Votes,34
DeKalb,POWELL PARK PAVILLION,U.S. Senate,,DEM,Charles Nana,15
DeKalb,POWELL PARK PAVILLION,U.S. Senate,,DEM,Over Votes,0
DeKalb,POWELL PARK PAVILLION,U.S. Senate,,DEM,Ron Crumpton,25
DeKalb,POWELL PARK PAVILLION,U.S. Senate,,DEM,Under Votes,10
DeKalb,POWELL PARK PAVILLION,U.S. Senate,,REP,John Martin,2
DeKalb,POWELL PARK PAVILLION,U.S. Senate,,REP,Jonathan McConnell,58
DeKalb,POWELL PARK PAVILLION,U.S. Senate,,REP,Marcus Bowman,4
DeKalb,POWELL PARK PAVILLION,U.S. Senate,,REP,Over Votes,1
DeKalb,POWELL PARK PAVILLION,U.S. Senate,,REP,Richard C. Shelby,140
DeKalb,POWELL PARK PAVILLION,U.S. Senate,,REP,Shadrack McGill,29
DeKalb,POWELL PARK PAVILLION,U.S. Senate,,REP,Under Votes,26
DeKalb,PROVISIONAL,President,,DEM,Bernie Sanders,0
DeKalb,PROVISIONAL,President,,DEM,Hillary Clinton,0
DeKalb,PROVISIONAL,President,,DEM,Martin J. O'Malley,0
DeKalb,PROVISIONAL,President,,DEM,Over Votes,0
DeKalb,PROVISIONAL,President,,DEM,"Roque ""Rocky"" De La Fuente",0
DeKalb,PROVISIONAL,President,,DEM,Uncommitted,0
DeKalb,PROVISIONAL,President,,DEM,Under Votes,0
DeKalb,PROVISIONAL,President,,REP,Ben Carson,0
DeKalb,PROVISIONAL,President,,REP,Carly Fiorina,0
DeKalb,PROVISIONAL,President,,REP,Chris Christie,0
DeKalb,PROVISIONAL,President,,REP,Donald J. Trump,0
DeKalb,PROVISIONAL,President,,REP,Jeb Bush,0
DeKalb,PROVISIONAL,President,,REP,John R. Kasich,0
DeKalb,PROVISIONAL,President,,REP,Lindsey Graham,0
DeKalb,PROVISIONAL,President,,REP,Marco Rubio,0
DeKalb,PROVISIONAL,President,,REP,Mike Huckabee,0
DeKalb,PROVISIONAL,President,,REP,Over Votes,0
DeKalb,PROVISIONAL,President,,REP,Rand Paul,0
DeKalb,PROVISIONAL,President,,REP,Rick Santorum,0
DeKalb,PROVISIONAL,President,,REP,Ted Cruz,0
DeKalb,PROVISIONAL,President,,REP,Uncommitted,0
DeKalb,PROVISIONAL,President,,REP,Under Votes,0
DeKalb,PROVISIONAL,U.S. House,4,REP,Over Votes,0
DeKalb,PROVISIONAL,U.S. House,4,REP,Phil Norris,0
DeKalb,PROVISIONAL,U.S. House,4,REP,Robert Aderholt,0
DeKalb,PROVISIONAL,U.S. House,4,REP,Under Votes,0
DeKalb,PROVISIONAL,U.S. Senate,,DEM,Charles Nana,0
DeKalb,PROVISIONAL,U.S. Senate,,DEM,Over Votes,0
DeKalb,PROVISIONAL,U.S. Senate,,DEM,Ron Crumpton,0
DeKalb,PROVISIONAL,U.S. Senate,,DEM,Under Votes,0
DeKalb,PROVISIONAL,U.S. Senate,,REP,John Martin,0
DeKalb,PROVISIONAL,U.S. Senate,,REP,Jonathan McConnell,0
DeKalb,PROVISIONAL,U.S. Senate,,REP,Marcus Bowman,0
DeKalb,PROVISIONAL,U.S. Senate,,REP,Over Votes,0
DeKalb,PROVISIONAL,U.S. Senate,,REP,Richard C. Shelby,0
DeKalb,PROVISIONAL,U.S. Senate,,REP,Shadrack McGill,0
DeKalb,PROVISIONAL,U.S. Senate,,REP,Under Votes,0
DeKalb,RAINSVILLE 1,President,,DEM,Bernie Sanders,22
DeKalb,RAINSVILLE 1,President,,DEM,Hillary Clinton,44
DeKalb,RAINSVILLE 1,President,,DEM,Martin J. O'Malley,2
DeKalb,RAINSVILLE 1,President,,DEM,Over Votes,0
DeKalb,RAINSVILLE 1,President,,DEM,"Roque ""Rocky"" De La Fuente",0
DeKalb,RAINSVILLE 1,President,,DEM,Uncommitted,0
DeKalb,RAINSVILLE 1,President,,DEM,Under Votes,0
DeKalb,RAINSVILLE 1,President,,REP,Ben Carson,73
DeKalb,RAINSVILLE 1,President,,REP,Carly Fiorina,0
DeKalb,RAINSVILLE 1,President,,REP,Chris Christie,0
DeKalb,RAINSVILLE 1,President,,REP,Donald J. Trump,350
DeKalb,RAINSVILLE 1,President,,REP,Jeb Bush,1
DeKalb,RAINSVILLE 1,President,,REP,John R. Kasich,12
DeKalb,RAINSVILLE 1,President,,REP,Lindsey Graham,0
DeKalb,RAINSVILLE 1,President,,REP,Marco Rubio,173
DeKalb,RAINSVILLE 1,President,,REP,Mike Huckabee,4
DeKalb,RAINSVILLE 1,President,,REP,Over Votes,1
DeKalb,RAINSVILLE 1,President,,REP,Rand Paul,2
DeKalb,RAINSVILLE 1,President,,REP,Rick Santorum,1
DeKalb,RAINSVILLE 1,President,,REP,Ted Cruz,121
DeKalb,RAINSVILLE 1,President,,REP,Uncommitted,5
DeKalb,RAINSVILLE 1,President,,REP,Under Votes,17
DeKalb,RAINSVILLE 1,U.S. House,4,REP,Over Votes,0
DeKalb,RAINSVILLE 1,U.S. House,4,REP,Phil Norris,191
DeKalb,RAINSVILLE 1,U.S. House,4,REP,Robert Aderholt,472
DeKalb,RAINSVILLE 1,U.S. House,4,REP,Under Votes,97
DeKalb,RAINSVILLE 1,U.S. Senate,,DEM,Charles Nana,14
DeKalb,RAINSVILLE 1,U.S. Senate,,DEM,Over Votes,0
DeKalb,RAINSVILLE 1,U.S. Senate,,DEM,Ron Crumpton,31
DeKalb,RAINSVILLE 1,U.S. Senate,,DEM,Under Votes,23
DeKalb,RAINSVILLE 1,U.S. Senate,,REP,John Martin,20
DeKalb,RAINSVILLE 1,U.S. Senate,,REP,Jonathan McConnell,194
DeKalb,RAINSVILLE 1,U.S. Senate,,REP,Marcus Bowman,19
DeKalb,RAINSVILLE 1,U.S. Senate,,REP,Over Votes,0
DeKalb,RAINSVILLE 1,U.S. Senate,,REP,Richard C. Shelby,363
DeKalb,RAINSVILLE 1,U.S. Senate,,REP,Shadrack McGill,89
DeKalb,RAINSVILLE 1,U.S. Senate,,REP,Under Votes,75
DeKalb,RAINSVILLE 2,President,,DEM,Bernie Sanders,8
DeKalb,RAINSVILLE 2,President,,DEM,Hillary Clinton,36
DeKalb,RAINSVILLE 2,President,,DEM,Martin J. O'Malley,1
DeKalb,RAINSVILLE 2,President,,DEM,Over Votes,1
DeKalb,RAINSVILLE 2,President,,DEM,"Roque ""Rocky"" De La Fuente",0
DeKalb,RAINSVILLE 2,President,,DEM,Uncommitted,2
DeKalb,RAINSVILLE 2,President,,DEM,Under Votes,2
DeKalb,RAINSVILLE 2,President,,REP,Ben Carson,84
DeKalb,RAINSVILLE 2,President,,REP,Carly Fiorina,0
DeKalb,RAINSVILLE 2,President,,REP,Chris Christie,2
DeKalb,RAINSVILLE 2,President,,REP,Donald J. Trump,304
DeKalb,RAINSVILLE 2,President,,REP,Jeb Bush,3
DeKalb,RAINSVILLE 2,President,,REP,John R. Kasich,14
DeKalb,RAINSVILLE 2,President,,REP,Lindsey Graham,1
DeKalb,RAINSVILLE 2,President,,REP,Marco Rubio,155
DeKalb,RAINSVILLE 2,President,,REP,Mike Huckabee,3
DeKalb,RAINSVILLE 2,President,,REP,Over Votes,0
DeKalb,RAINSVILLE 2,President,,REP,Rand Paul,2
DeKalb,RAINSVILLE 2,President,,REP,Rick Santorum,0
DeKalb,RAINSVILLE 2,President,,REP,Ted Cruz,124
DeKalb,RAINSVILLE 2,President,,REP,Uncommitted,10
DeKalb,RAINSVILLE 2,President,,REP,Under Votes,15
DeKalb,RAINSVILLE 2,U.S. House,4,REP,Over Votes,1
DeKalb,RAINSVILLE 2,U.S. House,4,REP,Phil Norris,164
DeKalb,RAINSVILLE 2,U.S. House,4,REP,Robert Aderholt,480
DeKalb,RAINSVILLE 2,U.S. House,4,REP,Under Votes,72
DeKalb,RAINSVILLE 2,U.S. Senate,,DEM,Charles Nana,8
DeKalb,RAINSVILLE 2,U.S. Senate,,DEM,Over Votes,0
DeKalb,RAINSVILLE 2,U.S. Senate,,DEM,Ron Crumpton,30
DeKalb,RAINSVILLE 2,U.S. Senate,,DEM,Under Votes,12
DeKalb,RAINSVILLE 2,U.S. Senate,,REP,John Martin,12
DeKalb,RAINSVILLE 2,U.S. Senate,,REP,Jonathan McConnell,197
DeKalb,RAINSVILLE 2,U.S. Senate,,REP,Marcus Bowman,11
DeKalb,RAINSVILLE 2,U.S. Senate,,REP,Over Votes,1
DeKalb,RAINSVILLE 2,U.S. Senate,,REP,Richard C. Shelby,361
DeKalb,RAINSVILLE 2,U.S. Senate,,REP,Shadrack McGill,87
DeKalb,RAINSVILLE 2,U.S. Senate,,REP,Under Votes,48
DeKalb,RODENTOWN COMMUNITY CENTER,President,,DEM,Bernie Sanders,10
DeKalb,RODENTOWN COMMUNITY CENTER,President,,DEM,Hillary Clinton,21
DeKalb,RODENTOWN COMMUNITY CENTER,President,,DEM,Martin J. O'Malley,0
DeKalb,RODENTOWN COMMUNITY CENTER,President,,DEM,Over Votes,0
DeKalb,RODENTOWN COMMUNITY CENTER,President,,DEM,"Roque ""Rocky"" De La Fuente",0
DeKalb,RODENTOWN COMMUNITY CENTER,President,,DEM,Uncommitted,2
DeKalb,RODENTOWN COMMUNITY CENTER,President,,DEM,Under Votes,0
DeKalb,RODENTOWN COMMUNITY CENTER,President,,REP,Ben Carson,8
DeKalb,RODENTOWN COMMUNITY CENTER,President,,REP,Carly Fiorina,0
DeKalb,RODENTOWN COMMUNITY CENTER,President,,REP,Chris Christie,0
DeKalb,RODENTOWN COMMUNITY CENTER,President,,REP,Donald J. Trump,100
DeKalb,RODENTOWN COMMUNITY CENTER,President,,REP,Jeb Bush,0
DeKalb,RODENTOWN COMMUNITY CENTER,President,,REP,John R. Kasich,1
DeKalb,RODENTOWN COMMUNITY CENTER,President,,REP,Lindsey Graham,0
DeKalb,RODENTOWN COMMUNITY CENTER,President,,REP,Marco Rubio,31
DeKalb,RODENTOWN COMMUNITY CENTER,President,,REP,Mike Huckabee,0
DeKalb,RODENTOWN COMMUNITY CENTER,President,,REP,Over Votes,0
DeKalb,RODENTOWN COMMUNITY CENTER,President,,REP,Rand Paul,1
DeKalb,RODENTOWN COMMUNITY CENTER,President,,REP,Rick Santorum,0
DeKalb,RODENTOWN COMMUNITY CENTER,President,,REP,Ted Cruz,42
DeKalb,RODENTOWN COMMUNITY CENTER,President,,REP,Uncommitted,2
DeKalb,RODENTOWN COMMUNITY CENTER,President,,REP,Under Votes,3
DeKalb,RODENTOWN COMMUNITY CENTER,U.S. House,4,REP,Over Votes,0
DeKalb,RODENTOWN COMMUNITY CENTER,U.S. House,4,REP,Phil Norris,26
DeKalb,RODENTOWN COMMUNITY CENTER,U.S. House,4,REP,Robert Aderholt,139
DeKalb,RODENTOWN COMMUNITY CENTER,U.S. House,4,REP,Under Votes,23
DeKalb,RODENTOWN COMMUNITY CENTER,U.S. Senate,,DEM,Charles Nana,1
DeKalb,RODENTOWN COMMUNITY CENTER,U.S. Senate,,DEM,Over Votes,0
DeKalb,RODENTOWN COMMUNITY CENTER,U.S. Senate,,DEM,Ron Crumpton,25
DeKalb,RODENTOWN COMMUNITY CENTER,U.S. Senate,,DEM,Under Votes,7
DeKalb,RODENTOWN COMMUNITY CENTER,U.S. Senate,,REP,John Martin,4
DeKalb,RODENTOWN COMMUNITY CENTER,U.S. Senate,,REP,Jonathan McConnell,53
DeKalb,RODENTOWN COMMUNITY CENTER,U.S. Senate,,REP,Marcus Bowman,2
DeKalb,RODENTOWN COMMUNITY CENTER,U.S. Senate,,REP,Over Votes,0
DeKalb,RODENTOWN COMMUNITY CENTER,U.S. Senate,,REP,Richard C. Shelby,102
DeKalb,RODENTOWN COMMUNITY CENTER,U.S. Senate,,REP,Shadrack McGill,9
DeKalb,RODENTOWN COMMUNITY CENTER,U.S. Senate,,REP,Under Votes,18
DeKalb,SAND MTN RESEARCH CENTER,President,,DEM,Bernie Sanders,13
DeKalb,SAND MTN RESEARCH CENTER,President,,DEM,Hillary Clinton,26
DeKalb,SAND MTN RESEARCH CENTER,President,,DEM,Martin J. O'Malley,0
DeKalb,SAND MTN RESEARCH CENTER,President,,DEM,Over Votes,0
DeKalb,SAND MTN RESEARCH CENTER,President,,DEM,"Roque ""Rocky"" De La Fuente",0
DeKalb,SAND MTN RESEARCH CENTER,President,,DEM,Uncommitted,2
DeKalb,SAND MTN RESEARCH CENTER,President,,DEM,Under Votes,3
DeKalb,SAND MTN RESEARCH CENTER,President,,REP,Ben Carson,37
DeKalb,SAND MTN RESEARCH CENTER,President,,REP,Carly Fiorina,0
DeKalb,SAND MTN RESEARCH CENTER,President,,REP,Chris Christie,0
DeKalb,SAND MTN RESEARCH CENTER,President,,REP,Donald J. Trump,221
DeKalb,SAND MTN RESEARCH CENTER,President,,REP,Jeb Bush,1
DeKalb,SAND MTN RESEARCH CENTER,President,,REP,John R. Kasich,11
DeKalb,SAND MTN RESEARCH CENTER,President,,REP,Lindsey Graham,0
DeKalb,SAND MTN RESEARCH CENTER,President,,REP,Marco Rubio,95
DeKalb,SAND MTN RESEARCH CENTER,President,,REP,Mike Huckabee,0
DeKalb,SAND MTN RESEARCH CENTER,President,,REP,Over Votes,0
DeKalb,SAND MTN RESEARCH CENTER,President,,REP,Rand Paul,0
DeKalb,SAND MTN RESEARCH CENTER,President,,REP,Rick Santorum,0
DeKalb,SAND MTN RESEARCH CENTER,President,,REP,Ted Cruz,89
DeKalb,SAND MTN RESEARCH CENTER,President,,REP,Uncommitted,4
DeKalb,SAND MTN RESEARCH CENTER,President,,REP,Under Votes,9
DeKalb,SAND MTN RESEARCH CENTER,U.S. House,4,REP,Over Votes,0
DeKalb,SAND MTN RESEARCH CENTER,U.S. House,4,REP,Phil Norris,66
DeKalb,SAND MTN RESEARCH CENTER,U.S. House,4,REP,Robert Aderholt,365
DeKalb,SAND MTN RESEARCH CENTER,U.S. House,4,REP,Under Votes,36
DeKalb,SAND MTN RESEARCH CENTER,U.S. Senate,,DEM,Charles Nana,4
DeKalb,SAND MTN RESEARCH CENTER,U.S. Senate,,DEM,Over Votes,0
DeKalb,SAND MTN RESEARCH CENTER,U.S. Senate,,DEM,Ron Crumpton,21
DeKalb,SAND MTN RESEARCH CENTER,U.S. Senate,,DEM,Under Votes,19
DeKalb,SAND MTN RESEARCH CENTER,U.S. Senate,,REP,John Martin,15
DeKalb,SAND MTN RESEARCH CENTER,U.S. Senate,,REP,Jonathan McConnell,136
DeKalb,SAND MTN RESEARCH CENTER,U.S. Senate,,REP,Marcus Bowman,11
DeKalb,SAND MTN RESEARCH CENTER,U.S. Senate,,REP,Over Votes,0
DeKalb,SAND MTN RESEARCH CENTER,U.S. Senate,,REP,Richard C. Shelby,259
DeKalb,SAND MTN RESEARCH CENTER,U.S. Senate,,REP,Shadrack McGill,14
DeKalb,SAND MTN RESEARCH CENTER,U.S. Senate,,REP,Under Votes,32
DeKalb,SENIOR CITIZEN FIVE POINT,President,,DEM,Bernie Sanders,11
DeKalb,SENIOR CITIZEN FIVE POINT,President,,DEM,Hillary Clinton,12
DeKalb,SENIOR CITIZEN FIVE POINT,President,,DEM,Martin J. O'Malley,0
DeKalb,SENIOR CITIZEN FIVE POINT,President,,DEM,Over Votes,0
DeKalb,SENIOR CITIZEN FIVE POINT,President,,DEM,"Roque ""Rocky"" De La Fuente",0
DeKalb,SENIOR CITIZEN FIVE POINT,President,,DEM,Uncommitted,4
DeKalb,SENIOR CITIZEN FIVE POINT,President,,DEM,Under Votes,0
DeKalb,SENIOR CITIZEN FIVE POINT,President,,REP,Ben Carson,13
DeKalb,SENIOR CITIZEN FIVE POINT,President,,REP,Carly Fiorina,0
DeKalb,SENIOR CITIZEN FIVE POINT,President,,REP,Chris Christie,0
DeKalb,SENIOR CITIZEN FIVE POINT,President,,REP,Donald J. Trump,123
DeKalb,SENIOR CITIZEN FIVE POINT,President,,REP,Jeb Bush,0
DeKalb,SENIOR CITIZEN FIVE POINT,President,,REP,John R. Kasich,9
DeKalb,SENIOR CITIZEN FIVE POINT,President,,REP,Lindsey Graham,0
DeKalb,SENIOR CITIZEN FIVE POINT,President,,REP,Marco Rubio,39
DeKalb,SENIOR CITIZEN FIVE POINT,President,,REP,Mike Huckabee,0
DeKalb,SENIOR CITIZEN FIVE POINT,President,,REP,Over Votes,1
DeKalb,SENIOR CITIZEN FIVE POINT,President,,REP,Rand Paul,0
DeKalb,SENIOR CITIZEN FIVE POINT,President,,REP,Rick Santorum,0
DeKalb,SENIOR CITIZEN FIVE POINT,President,,REP,Ted Cruz,44
DeKalb,SENIOR CITIZEN FIVE POINT,President,,REP,Uncommitted,3
DeKalb,SENIOR CITIZEN FIVE POINT,President,,REP,Under Votes,1
DeKalb,SENIOR CITIZEN FIVE POINT,U.S. House,4,REP,Over Votes,0
DeKalb,SENIOR CITIZEN FIVE POINT,U.S. House,4,REP,Phil Norris,88
DeKalb,SENIOR CITIZEN FIVE POINT,U.S. House,4,REP,Robert Aderholt,102
DeKalb,SENIOR CITIZEN FIVE POINT,U.S. House,4,REP,Under Votes,43
DeKalb,SENIOR CITIZEN FIVE POINT,U.S. Senate,,DEM,Charles Nana,6
DeKalb,SENIOR CITIZEN FIVE POINT,U.S. Senate,,DEM,Over Votes,0
DeKalb,SENIOR CITIZEN FIVE POINT,U.S. Senate,,DEM,Ron Crumpton,11
DeKalb,SENIOR CITIZEN FIVE POINT,U.S. Senate,,DEM,Under Votes,10
DeKalb,SENIOR CITIZEN FIVE POINT,U.S. Senate,,REP,John Martin,5
DeKalb,SENIOR CITIZEN FIVE POINT,U.S. Senate,,REP,Jonathan McConnell,64
DeKalb,SENIOR CITIZEN FIVE POINT,U.S. Senate,,REP,Marcus Bowman,2
DeKalb,SENIOR CITIZEN FIVE POINT,U.S. Senate,,REP,Over Votes,0
DeKalb,SENIOR CITIZEN FIVE POINT,U.S. Senate,,REP,Richard C. Shelby,110
DeKalb,SENIOR CITIZEN FIVE POINT,U.S. Senate,,REP,Shadrack McGill,24
DeKalb,SENIOR CITIZEN FIVE POINT,U.S. Senate,,REP,Under Votes,28
DeKalb,SHADY GROVE BAPTIST CHURCH,President,,DEM,Bernie Sanders,11
DeKalb,SHADY GROVE BAPTIST CHURCH,President,,DEM,Hillary Clinton,16
DeKalb,SHADY GROVE BAPTIST CHURCH,President,,DEM,Martin J. O'Malley,0
DeKalb,SHADY GROVE BAPTIST CHURCH,President,,DEM,Over Votes,0
DeKalb,SHADY GROVE BAPTIST CHURCH,President,,DEM,"Roque ""Rocky"" De La Fuente",0
DeKalb,SHADY GROVE BAPTIST CHURCH,President,,DEM,Uncommitted,2
DeKalb,SHADY GROVE BAPTIST CHURCH,President,,DEM,Under Votes,1
DeKalb,SHADY GROVE BAPTIST CHURCH,President,,REP,Ben Carson,10
DeKalb,SHADY GROVE BAPTIST CHURCH,President,,REP,Carly Fiorina,0
DeKalb,SHADY GROVE BAPTIST CHURCH,President,,REP,Chris Christie,0
DeKalb,SHADY GROVE BAPTIST CHURCH,President,,REP,Donald J. Trump,109
DeKalb,SHADY GROVE BAPTIST CHURCH,President,,REP,Jeb Bush,0
DeKalb,SHADY GROVE BAPTIST CHURCH,President,,REP,John R. Kasich,6
DeKalb,SHADY GROVE BAPTIST CHURCH,President,,REP,Lindsey Graham,0
DeKalb,SHADY GROVE BAPTIST CHURCH,President,,REP,Marco Rubio,34
DeKalb,SHADY GROVE BAPTIST CHURCH,President,,REP,Mike Huckabee,0
DeKalb,SHADY GROVE BAPTIST CHURCH,President,,REP,Over Votes,0
DeKalb,SHADY GROVE BAPTIST CHURCH,President,,REP,Rand Paul,0
DeKalb,SHADY GROVE BAPTIST CHURCH,President,,REP,Rick Santorum,0
DeKalb,SHADY GROVE BAPTIST CHURCH,President,,REP,Ted Cruz,30
DeKalb,SHADY GROVE BAPTIST CHURCH,President,,REP,Uncommitted,2
DeKalb,SHADY GROVE BAPTIST CHURCH,President,,REP,Under Votes,0
DeKalb,SHADY GROVE BAPTIST CHURCH,U.S. House,4,REP,Over Votes,0
DeKalb,SHADY GROVE BAPTIST CHURCH,U.S. House,4,REP,Phil Norris,40
DeKalb,SHADY GROVE BAPTIST CHURCH,U.S. House,4,REP,Robert Aderholt,113
DeKalb,SHADY GROVE BAPTIST CHURCH,U.S. House,4,REP,Under Votes,38
DeKalb,SHADY GROVE BAPTIST CHURCH,U.S. Senate,,DEM,Charles Nana,6
DeKalb,SHADY GROVE BAPTIST CHURCH,U.S. Senate,,DEM,Over Votes,0
DeKalb,SHADY GROVE BAPTIST CHURCH,U.S. Senate,,DEM,Ron Crumpton,18
DeKalb,SHADY GROVE BAPTIST CHURCH,U.S. Senate,,DEM,Under Votes,6
DeKalb,SHADY GROVE BAPTIST CHURCH,U.S. Senate,,REP,John Martin,7
DeKalb,SHADY GROVE BAPTIST CHURCH,U.S. Senate,,REP,Jonathan McConnell,41
DeKalb,SHADY GROVE BAPTIST CHURCH,U.S. Senate,,REP,Marcus Bowman,6
DeKalb,SHADY GROVE BAPTIST CHURCH,U.S. Senate,,REP,Over Votes,0
DeKalb,SHADY GROVE BAPTIST CHURCH,U.S. Senate,,REP,Richard C. Shelby,95
DeKalb,SHADY GROVE BAPTIST CHURCH,U.S. Senate,,REP,Shadrack McGill,11
DeKalb,SHADY GROVE BAPTIST CHURCH,U.S. Senate,,REP,Under Votes,31
DeKalb,SHILOH TOWN HALL,President,,DEM,Bernie Sanders,2
DeKalb,SHILOH TOWN HALL,President,,DEM,Hillary Clinton,13
DeKalb,SHILOH TOWN HALL,President,,DEM,Martin J. O'Malley,0
DeKalb,SHILOH TOWN HALL,President,,DEM,Over Votes,0
DeKalb,SHILOH TOWN HALL,President,,DEM,"Roque ""Rocky"" De La Fuente",0
DeKalb,SHILOH TOWN HALL,President,,DEM,Uncommitted,1
DeKalb,SHILOH TOWN HALL,President,,DEM,Under Votes,0
DeKalb,SHILOH TOWN HALL,President,,REP,Ben Carson,16
DeKalb,SHILOH TOWN HALL,President,,REP,Carly Fiorina,0
DeKalb,SHILOH TOWN HALL,President,,REP,Chris Christie,0
DeKalb,SHILOH TOWN HALL,President,,REP,Donald J. Trump,62
DeKalb,SHILOH TOWN HALL,President,,REP,Jeb Bush,2
DeKalb,SHILOH TOWN HALL,President,,REP,John R. Kasich,3
DeKalb,SHILOH TOWN HALL,President,,REP,Lindsey Graham,1
DeKalb,SHILOH TOWN HALL,President,,REP,Marco Rubio,38
DeKalb,SHILOH TOWN HALL,President,,REP,Mike Huckabee,0
DeKalb,SHILOH TOWN HALL,President,,REP,Over Votes,0
DeKalb,SHILOH TOWN HALL,President,,REP,Rand Paul,0
DeKalb,SHILOH TOWN HALL,President,,REP,Rick Santorum,0
DeKalb,SHILOH TOWN HALL,President,,REP,Ted Cruz,21
DeKalb,SHILOH TOWN HALL,President,,REP,Uncommitted,0
DeKalb,SHILOH TOWN HALL,President,,REP,Under Votes,1
DeKalb,SHILOH TOWN HALL,U.S. House,4,REP,Over Votes,0
DeKalb,SHILOH TOWN HALL,U.S. House,4,REP,Phil Norris,25
DeKalb,SHILOH TOWN HALL,U.S. House,4,REP,Robert Aderholt,100
DeKalb,SHILOH TOWN HALL,U.S. House,4,REP,Under Votes,19
DeKalb,SHILOH TOWN HALL,U.S. Senate,,DEM,Charles Nana,2
DeKalb,SHILOH TOWN HALL,U.S. Senate,,DEM,Over Votes,0
