precinct,pri_dem_CLINTON,pri_dem_FUENTE,pri_dem_O'MALLEY,pri_dem_SANDERS,pri_grn_CHERNEY,pri_grn_CURRY,pri_grn_KREML,pri_grn_MESPLAY,pri_grn_STEIN,pri_rep_BUSH,pri_rep_CARSON,pri_rep_CHRISTIE,pri_rep_CRUZ,pri_rep_FIORINA,pri_rep_GILMORE,pri_rep_HUCKABEE,pri_rep_KASICH,pri_rep_PATAKI,pri_rep_PAUL,pri_rep_RUBIO,pri_rep_SANTORUM,pri_rep_TRUMP,gen_dem_CLINTON,gen_dem_KAINE,gen_grn_STEIN,gen_ind_BLUMBERG,gen_ind_FEEGBEH,gen_ind_KASICH,gen_ind_KOTLIKOFF,gen_ind_MCMULLIN,gen_ind_MOOREHEAD,gen_ind_ROMNEY,gen_ind_RYAN,gen_ind_SANDERS,gen_ind_SCHOENKE,gen_lib_JOHNSON,gen_lib_JOHNSTON,gen_rep_TRUMP,dem_primary_total,general_total
N. ANDOVER7,323,3,3,269,0,0,0,0,0,3,8,1,48,1,1,0,107,0,0,114,0,245,1215,0,17,0,0,0,0,0,0,0,0,0,0,104,0,769,598,2105
N. ANDOVER8,256,1,3,255,0,0,0,0,0,2,11,0,65,1,0,0,134,0,2,149,0,275,975,0,15,0,0,0,0,0,0,0,0,0,0,91,0,908,515,1989
N. ATTLEBOROUGH1,145,1,0,225,0,0,0,0,0,5,10,2,29,1,0,0,49,0,1,46,0,150,668,0,26,0,0,0,0,2,0,0,0,0,0,64,0,596,371,1356
N. ATTLEBOROUGH2,194,0,1,253,0,0,0,0,0,2,11,3,69,0,2,1,55,0,3,67,1,202,767,0,31,0,0,0,0,4,0,0,0,0,0,119,0,768,448,1689
N. ATTLEBOROUGH3,182,0,2,232,0,0,0,0,0,4,19,0,57,1,0,0,99,0,2,94,0,223,753,0,30,0,0,0,0,0,0,0,0,0,0,113,0,846,416,1742
N. ATTLEBOROUGH4,147,0,2,188,0,0,0,0,0,2,6,0,23,0,0,0,28,0,0,31,0,161,694,0,28,0,0,0,0,1,0,0,0,0,0,70,0,541,337,1334
N. ATTLEBOROUGH5,159,0,1,220,0,0,0,0,0,4,10,2,47,0,0,0,53,0,0,61,1,188,705,0,23,0,0,0,0,2,0,0,0,0,0,105,0,689,380,1524
N. ATTLEBOROUGH6,205,1,2,224,0,0,0,0,0,4,15,2,48,1,1,1,84,1,3,94,0,201,882,0,23,0,0,0,0,2,0,0,0,0,0,110,0,814,432,1831
N. ATTLEBOROUGH7,224,3,6,279,0,0,0,0,0,4,12,1,48,1,1,0,97,0,1,99,0,243,914,0,20,0,0,0,0,3,0,0,0,0,0,107,0,872,512,1916
N. ATTLEBOROUGH8,205,1,3,234,0,0,0,0,0,1,8,1,64,0,0,0,86,0,2,125,0,226,881,0,14,0,0,0,0,5,0,0,0,0,0,89,0,802,443,1791
N. ATTLEBOROUGH9,177,0,1,215,0,0,0,0,0,4,16,0,45,2,0,0,55,0,1,78,1,206,795,0,31,0,0,0,0,5,0,0,0,0,0,86,0,788,393,1705
N. BROOKFIELD1,209,0,3,471,0,0,0,0,1,8,41,1,104,4,1,1,76,1,5,107,1,386,907,0,36,0,0,0,0,7,0,0,0,0,0,160,0,1413,683,2523
N. READING1,273,2,3,304,0,0,0,0,0,7,8,4,63,0,0,0,137,0,1,136,0,356,1066,0,15,0,0,0,0,0,0,0,0,0,0,134,0,1023,582,2238
N. READING2,269,0,1,351,0,0,0,0,0,4,11,0,44,2,0,1,63,0,0,96,0,307,1018,0,33,0,0,0,0,0,0,0,0,0,0,124,0,920,621,2095
N. READING3,328,1,2,312,0,0,0,0,0,6,6,2,73,1,1,1,127,0,2,140,0,324,1067,0,14,0,0,0,0,0,0,0,0,0,0,102,0,1031,643,2214
N. READING4,315,2,1,365,0,0,0,0,1,3,12,5,72,0,0,1,113,1,1,126,1,337,1132,0,25,0,0,0,0,0,0,0,0,0,0,110,0,1012,683,2279
NAHANT1,498,1,9,467,0,0,0,0,1,4,16,1,30,3,0,0,91,0,1,51,0,280,1347,0,23,0,0,0,0,0,0,0,0,0,0,87,0,864,975,2321
NANTUCKET1,979,1,5,1060,0,0,0,0,1,18,27,7,100,0,1,1,149,1,5,176,0,484,4146,0,108,0,0,0,0,0,0,0,0,0,0,260,0,1892,2045,6406
NATICK1,248,1,1,241,0,0,0,0,0,2,4,0,25,0,0,0,48,0,0,42,0,74,974,0,20,0,0,0,1,6,0,0,0,0,0,61,0,260,491,1322
NATICK10,617,0,4,368,0,0,0,0,1,5,10,0,30,1,1,0,169,0,0,130,1,158,1642,0,18,0,0,0,0,9,0,0,0,0,0,108,0,575,989,2352
NATICK2,468,2,1,387,0,0,0,0,1,6,7,2,31,2,0,0,102,1,0,105,0,166,1459,0,26,0,0,0,0,7,0,0,0,0,0,92,0,525,858,2109
NATICK3,491,1,3,338,0,0,0,0,1,3,6,2,31,2,1,0,112,0,1,98,0,158,1324,0,12,0,0,0,0,9,0,0,0,0,0,100,0,556,833,2001
NATICK4,427,0,0,357,0,0,0,0,0,3,11,0,35,0,1,1,84,0,0,63,1,127,1229,0,27,0,0,0,0,5,0,0,0,0,0,92,0,441,784,1794
NATICK5,422,1,7,396,0,0,0,0,0,2,13,0,31,0,3,0,71,0,2,90,0,170,1258,0,19,0,0,0,0,8,0,0,0,0,0,87,0,581,826,1953
NATICK6,443,2,4,336,0,0,0,0,0,5,9,1,33,2,0,0,80,0,0,94,1,172,1246,0,24,0,0,0,0,7,0,0,0,0,0,59,0,532,785,1868
NATICK7,523,1,4,374,0,0,0,0,2,2,11,1,24,1,0,0,134,1,2,93,0,118,1478,0,23,0,0,0,0,4,0,0,0,0,0,63,0,457,902,2025
NATICK8,467,3,2,455,0,0,0,0,0,4,7,2,34,1,0,0,89,0,0,100,1,131,1407,0,32,0,0,0,0,12,0,0,0,0,0,107,0,497,927,2055
NATICK9,503,0,1,417,0,0,0,0,1,6,4,2,35,1,1,1,85,0,0,82,0,118,1403,0,21,0,0,0,0,6,0,0,0,0,0,84,0,446,921,1960
NEEDHAMA,380,2,2,242,0,0,0,0,0,5,7,2,18,0,0,0,83,0,0,70,0,128,1086,0,14,0,0,0,0,4,0,0,0,0,0,44,0,443,626,1591
NEEDHAMB,475,1,1,222,0,0,0,0,1,5,11,1,14,0,0,0,143,0,1,92,0,145,1224,0,12,0,0,0,0,6,0,0,0,0,0,85,0,462,699,1789
NEEDHAMC,502,2,4,210,0,0,0,0,0,3,3,0,26,1,2,1,152,0,2,122,0,96,1281,0,15,0,0,0,0,2,0,0,0,0,0,83,0,369,718,1750
NEEDHAMD,482,0,1,261,0,0,0,0,0,3,2,1,33,2,0,0,114,2,2,81,0,105,1268,0,17,0,0,0,0,0,0,0,0,0,0,59,0,415,744,1759
NEEDHAME,520,0,1,272,0,0,0,0,0,2,7,0,31,2,0,0,131,1,0,88,0,99,1277,0,14,0,0,0,0,7,0,0,0,0,0,110,0,420,793,1828
NEEDHAMF,481,2,0,304,0,1,0,0,0,0,12,0,19,0,0,0,105,0,1,103,0,103,1312,0,23,0,0,0,0,4,0,0,0,0,0,67,0,376,787,1782
NEEDHAMG,514,0,4,303,0,0,0,0,1,7,5,1,22,2,0,0,165,0,0,97,0,103,1336,0,11,0,0,0,0,5,0,0,0,0,0,86,0,369,821,1807
NEEDHAMH,516,0,0,278,0,0,0,0,0,2,5,0,33,2,0,0,112,0,1,118,0,138,1285,0,17,0,0,0,0,3,0,0,0,0,0,68,0,445,794,1818
NEEDHAMI,601,2,0,269,0,0,0,0,0,0,2,1,15,0,0,0,101,0,0,120,1,86,1396,0,12,0,0,0,0,3,0,0,0,0,0,71,0,312,872,1794
NEEDHAMJ,485,0,1,292,0,0,0,0,0,5,4,0,28,2,0,0,92,0,1,91,0,112,1332,0,15,0,0,0,0,4,0,0,0,0,0,73,0,408,778,1832
NEW ASHFORD1,25,0,0,34,0,0,0,0,0,0,2,0,1,0,0,0,7,1,0,6,0,11,101,0,6,0,0,0,0,0,0,0,0,0,0,14,0,39,59,160
NEW BEDFORDA,1031,1,6,755,0,0,0,0,0,3,20,1,70,1,3,0,48,4,4,78,1,296,2952,0,82,0,0,0,0,0,0,0,0,0,0,115,0,1362,1793,4511
NEW BEDFORDB,1193,2,3,933,0,0,0,0,0,4,24,5,59,1,1,2,54,2,1,64,2,329,3808,0,97,0,0,0,0,0,0,0,0,0,0,150,0,1645,2131,5700
NEW BEDFORDC,1030,4,14,717,0,0,0,0,2,3,13,1,58,1,0,0,41,0,1,77,1,284,3203,0,88,0,0,0,0,0,0,0,0,0,0,132,0,1436,1765,4859
NEW BEDFORDD,1195,3,12,1065,0,0,0,0,1,7,35,5,70,0,2,4,58,0,2,96,0,387,3348,0,88,0,0,0,0,0,0,0,0,0,0,143,0,1718,2275,5297
NEW BEDFORDE,1206,1,12,1087,0,0,0,0,1,4,30,1,88,1,3,3,67,0,7,105,0,433,3662,0,106,0,0,0,0,0,0,0,0,0,0,197,0,2104,2306,6069
NEW BEDFORDF,1299,3,16,1119,1,0,0,0,0,5,26,1,73,0,3,0,74,0,8,110,0,442,3839,0,125,0,0,0,0,0,0,0,0,0,0,218,0,2062,2437,6244
NEW BRAINTREE1,56,0,2,108,0,0,0,0,2,4,8,0,26,0,0,0,19,0,1,20,0,81,246,0,18,0,0,0,0,2,0,0,0,0,0,22,0,326,166,614
NEW MARLBOROUGH1,160,0,1,159,0,0,0,0,0,1,4,0,8,0,21,0,24,1,1,22,0,39,564,0,35,0,0,0,0,5,0,0,0,0,0,34,0,218,320,856
NEW SALEM1,73,0,0,194,0,0,0,0,2,1,10,0,14,0,0,0,18,0,1,19,0,48,337,0,22,0,0,0,0,0,0,0,0,0,0,28,0,208,267,595
NEWBURY1,371,1,1,479,0,0,0,0,0,11,20,1,43,1,0,0,118,0,3,92,1,288,1290,0,38,0,0,0,0,0,0,0,0,0,0,94,0,793,852,2215
NEWBURY2,334,0,1,383,0,0,0,0,1,6,10,3,68,2,0,1,141,0,1,140,0,311,1175,0,25,0,0,0,0,5,0,0,0,0,0,121,0,923,718,2249
NEWBURYPORT1,2174,5,6,2246,0,0,0,1,2,30,43,7,139,4,0,4,525,0,3,436,1,914,7119,0,136,0,0,0,0,0,0,0,0,0,0,494,0,2910,4431,10659
NEWBURYPORTP,83,0,1,111,0,0,0,0,0,2,6,1,12,2,0,1,12,0,1,18,0,58,266,0,4,0,0,0,0,0,0,0,0,0,0,26,0,204,195,500
NEWTON1,3264,1,13,2171,0,1,0,0,1,10,17,7,148,3,3,3,424,1,11,423,0,664,8753,0,128,0,0,0,0,20,0,0,0,0,0,397,0,2404,5449,11702
NEWTON2,4010,4,8,2159,0,0,0,0,3,7,21,5,97,1,2,1,490,2,2,429,0,485,9611,0,130,0,0,0,0,10,0,0,0,0,0,374,0,1667,6181,11792
NEWTON3,3754,1,8,2185,0,0,0,0,2,10,20,4,89,2,1,1,449,2,4,347,0,465,9266,0,119,0,0,0,0,11,0,0,0,0,0,342,0,1655,5948,11393
NEWTON4,3693,5,16,2074,0,0,0,0,5,20,14,7,116,5,1,2,426,0,1,420,0,585,8833,0,137,0,0,0,0,16,0,0,0,0,0,353,0,2038,5788,11377
NORFOLK1,150,1,2,198,0,0,0,0,1,2,10,1,34,0,2,0,94,0,2,79,0,173,609,0,15,0,0,0,0,9,0,0,0,0,0,78,0,555,351,1266
NORFOLK2,323,1,4,424,0,0,0,0,0,8,16,3,64,0,1,4,190,1,3,134,0,316,1313,0,30,0,0,0,0,0,0,0,0,0,0,187,0,1002,752,2532
NORFOLK3,287,0,0,336,0,0,0,0,0,5,12,1,55,3,0,1,136,1,2,150,0,221,1034,0,15,0,0,0,0,0,0,0,0,0,0,126,0,901,623,2076
NORTHAMPTONA,1892,2,10,3144,0,0,0,0,12,4,10,0,56,2,1,2,141,0,5,105,0,228,6699,0,325,0,0,0,0,4,0,0,0,0,0,179,0,927,5048,8134
NORTHAMPTONB,1978,4,12,3380,0,1,0,0,13,5,11,3,58,2,0,1,203,0,0,105,0,208,6813,0,313,0,22,0,8,4,0,0,0,0,0,162,0,951,5374,8273
NORTHBOROUGH1,343,0,4,424,0,0,0,0,0,5,0,1,64,0,0,4,117,12,0,109,0,218,1335,0,32,0,0,0,0,0,0,0,0,0,0,140,0,751,771,2258
NORTHBOROUGH2,336,1,2,371,0,0,0,0,0,7,13,1,59,2,0,0,114,1,0,132,0,218,1196,0,31,0,0,0,0,0,0,0,0,0,0,126,0,714,710,2067
NORTHBOROUGH3,335,2,0,393,0,0,0,0,0,8,16,3,53,2,0,1,129,0,1,137,2,226,1319,0,18,0,0,0,0,0,0,0,0,0,0,120,0,721,730,2178
NORTHBOROUGH4,373,1,2,392,0,0,0,0,0,10,19,3,65,1,0,1,163,0,1,104,0,242,1280,0,23,0,0,0,0,0,0,0,0,0,0,137,0,778,768,2218
NORTHBRIDGE1,212,1,3,269,0,0,0,0,0,4,26,1,67,1,2,1,63,0,1,94,0,251,857,0,27,0,0,0,0,7,0,0,0,0,0,146,0,994,485,2031
NORTHBRIDGE2,192,0,0,247,0,0,0,0,1,3,13,3,58,1,0,0,75,0,1,72,0,208,903,0,26,0,0,0,0,2,0,0,0,0,0,145,0,950,439,2026
NORTHBRIDGE3,185,0,3,261,0,0,0,0,0,10,20,1,42,1,0,1,67,0,4,89,0,206,763,0,21,0,0,0,0,2,0,0,0,0,0,120,0,832,449,1738
NORTHBRIDGE4,217,1,4,292,0,0,0,0,0,5,30,6,96,3,0,0,115,0,1,151,0,280,902,0,30,0,0,0,0,18,0,0,0,0,0,163,0,1201,514,2314
NORTHFIELD1,187,0,1,549,0,0,0,0,0,2,19,1,40,0,1,0,74,0,1,56,1,123,1013,0,50,0,0,0,0,0,0,0,0,0,0,91,0,533,737,1687
NORTON1,228,0,0,304,0,0,0,0,1,4,7,2,58,1,0,0,55,0,0,87,0,242,996,0,24,0,0,0,0,0,0,0,0,0,0,112,0,1035,532,2167
NORTON2,228,0,2,299,0,0,0,0,0,2,21,4,42,1,1,0,64,1,0,96,0,279,971,0,25,0,0,0,0,0,0,0,0,0,0,96,0,977,529,2069
NORTON3,294,0,2,301,0,0,0,0,1,8,11,0,50,1,2,1,73,0,0,53,0,268,1007,0,29,0,0,0,0,0,0,0,0,0,0,98,0,876,597,2010
NORTON4,275,2,3,331,0,0,0,0,0,2,15,2,49,1,1,0,70,0,0,98,0,274,991,0,23,0,0,0,0,0,0,0,0,0,0,129,0,943,611,2086
NORTON5,163,1,1,179,0,0,0,0,0,3,11,1,23,0,0,0,59,0,1,53,0,149,590,0,12,0,0,0,0,0,0,0,0,0,0,61,0,597,344,1260
NORWELL1,289,2,4,314,0,0,0,0,0,8,6,1,56,2,1,1,120,0,1,112,0,267,1003,0,18,0,0,0,0,0,0,0,0,0,0,95,0,926,609,2042
NORWELL2,307,0,2,275,0,0,0,0,1,10,9,3,57,2,0,1,178,0,2,137,0,313,1130,0,16,0,0,0,0,0,0,0,0,0,0,104,0,991,584,2241
NORWELL3,312,1,5,347,0,0,0,0,1,3,8,2,43,0,0,0,154,0,2,125,0,296,1144,0,22,0,0,0,0,0,0,0,0,0,0,123,0,920,665,2209
NORWOOD1,338,1,7,320,0,0,0,0,1,9,5,1,47,3,0,1,59,1,0,96,0,206,1081,0,28,0,0,0,0,2,0,0,0,0,0,82,0,701,666,1894
NORWOOD2,349,0,6,302,0,0,0,0,0,5,6,3,36,1,0,1,65,0,1,59,0,189,1003,0,17,0,0,0,0,2,0,0,0,0,0,57,0,625,657,1704
NORWOOD3,332,0,7,327,0,0,0,0,0,5,9,3,37,2,0,3,89,0,0,70,0,180,1049,0,16,0,0,0,0,5,0,0,0,0,0,93,0,620,666,1783
NORWOOD4,410,0,11,332,0,0,0,0,0,7,10,4,40,0,3,0,105,1,0,87,0,261,1115,0,24,0,0,0,0,6,0,0,0,0,0,87,0,721,753,1953
NORWOOD5,243,1,0,259,0,0,0,0,0,3,7,0,18,0,1,0,48,1,1,25,0,119,893,0,14,0,0,0,0,0,0,0,0,0,0,65,0,403,503,1375
NORWOOD6,218,2,2,251,0,0,0,0,0,4,3,2,20,1,0,1,36,0,0,45,1,152,821,0,26,0,0,0,0,2,0,0,0,0,0,51,0,513,473,1413
NORWOOD7,305,2,8,309,0,0,0,0,0,4,6,1,33,1,1,0,48,0,2,36,0,195,905,0,17,0,0,0,0,0,0,0,0,0,0,66,0,660,624,1648
NORWOOD8,396,0,6,353,0,0,0,0,0,3,8,1,45,2,0,1,51,1,1,68,0,240,1116,0,26,0,0,0,0,4,0,0,0,0,0,79,0,651,755,1876
NORWOOD9,294,1,3,338,0,0,0,0,0,4,6,2,48,0,0,0,96,0,2,81,1,277,1017,0,16,0,0,0,0,3,0,0,0,0,0,76,0,798,636,1910
OAK BLUFFS1,582,0,4,639,0,0,0,0,0,10,14,1,35,1,1,2,53,0,1,61,0,224,2098,0,44,0,0,0,0,0,0,0,0,0,0,87,0,738,1225,2967
OAKHAM1,101,0,1,226,0,0,0,0,0,8,9,1,60,1,0,1,45,0,1,32,0,203,435,0,19,0,0,0,0,0,0,0,0,0,0,72,0,633,328,1159
ORANGE1,171,0,1,393,0,0,0,0,2,4,24,1,45,1,1,1,51,0,3,68,1,192,714,0,39,0,0,0,0,0,0,0,0,0,0,117,0,799,565,1669
ORANGE2,186,1,3,351,1,0,0,0,0,3,14,2,45,0,0,2,48,1,2,47,0,207,773,0,39,0,0,0,0,0,0,0,0,0,0,105,0,751,541,1668
ORLEANS1,775,1,6,863,0,0,0,0,2,15,64,5,78,2,0,1,225,1,2,240,1,359,2687,0,65,0,0,0,0,6,0,0,0,0,0,192,0,1511,1645,4461
OTIS1,113,1,0,165,0,0,0,0,0,2,8,1,31,0,0,0,29,0,1,32,0,87,431,0,18,0,0,0,0,1,0,0,0,0,0,43,0,407,279,900
OXFORD1,214,1,5,249,0,0,0,0,0,3,20,2,65,1,0,1,43,0,1,57,0,243,703,0,23,0,0,0,0,4,0,0,0,0,0,107,0,882,469,1719
OXFORD2,169,2,1,216,0,0,0,0,0,2,12,0,52,0,0,0,45,0,1,47,0,241,682,0,23,0,0,0,0,2,0,0,0,0,0,80,0,907,388,1694
OXFORD3,190,0,3,250,0,0,0,1,0,10,15,0,52,0,0,0,45,2,2,67,0,225,707,0,19,0,0,0,0,3,0,0,0,0,0,126,0,920,443,1775
OXFORD4,153,0,6,243,0,0,0,0,0,3,10,0,53,0,0,1,42,0,0,75,0,224,652,0,18,0,0,0,0,2,0,0,0,0,0,92,0,867,402,1631
PALMER1,153,1,0,233,0,0,0,0,0,2,11,0,31,0,1,1,47,0,0,35,0,195,572,0,41,0,0,0,0,0,0,0,0,0,0,62,0,743,387,1418
PALMER1A,28,0,0,26,0,0,0,0,0,0,2,0,6,1,0,0,5,0,0,4,0,29,81,0,5,0,0,0,0,0,0,0,0,0,0,10,0,118,54,214
PALMER2,179,1,3,232,0,0,0,0,0,0,6,0,51,0,1,0,50,0,0,68,0,186,633,0,33,0,0,0,0,0,0,0,0,0,0,107,0,863,415,1636
PALMER3,170,1,2,195,0,0,0,2,0,1,12,1,34,0,0,0,31,0,3,32,0,106,602,0,34,0,0,0,0,0,0,0,0,0,0,71,0,577,368,1284
PALMER4,154,0,2,248,0,0,0,0,0,1,13,0,34,0,1,1,43,0,2,49,0,186,587,0,35,0,0,0,0,0,0,0,0,0,0,72,0,782,404,1476
PAXTON1,341,0,5,409,0,1,0,0,0,7,25,0,99,1,0,0,145,0,0,129,0,348,1213,0,38,0,0,0,0,4,0,0,0,0,0,151,0,1197,755,2603
PEABODY1,1530,3,22,1514,0,1,0,0,0,17,44,2,159,4,0,1,236,1,7,270,0,1320,4643,0,85,0,0,0,0,0,0,0,0,0,0,348,0,3673,3069,8749
PEABODY2,1509,3,9,1366,0,1,0,0,2,18,36,1,156,7,0,0,250,0,9,270,1,1295,4527,0,87,0,0,0,0,0,0,0,0,0,0,286,0,3885,2887,8785
PEABODY3,1513,5,16,1463,1,0,0,0,1,18,49,9,154,1,2,2,240,4,3,301,1,1479,4301,0,82,0,0,0,0,0,0,0,0,0,0,302,0,4068,2997,8753
PEABODY3A,434,0,4,191,0,0,0,0,0,18,19,6,40,1,1,4,144,1,1,80,2,128,924,0,8,0,0,0,0,0,0,0,0,0,0,26,0,410,629,1368
PELHAM1,225,0,0,353,0,0,0,0,0,2,1,1,10,0,0,0,26,0,0,12,0,26,748,0,22,0,0,0,0,0,0,0,0,0,0,25,0,98,578,893
PEMBROKE1,296,1,4,342,0,0,0,0,1,5,9,3,59,1,0,1,98,0,0,80,0,316,1049,0,17,0,0,0,0,0,0,0,0,0,0,108,0,1035,643,2209
PEMBROKE2,222,0,4,317,0,0,0,0,0,4,18,1,46,1,1,1,78,0,2,69,0,267,865,0,31,0,0,0,0,0,0,0,0,0,0,121,0,927,543,1944
PEMBROKE3,215,0,3,384,0,0,0,0,0,6,17,2,50,2,1,0,60,0,1,51,0,323,893,0,34,0,0,0,0,0,0,0,0,0,0,116,0,1034,602,2077
PEMBROKE4,277,0,2,340,0,0,0,0,0,10,11,1,56,3,0,2,89,0,0,88,1,282,948,0,14,0,0,0,0,0,0,0,0,0,0,131,0,954,619,2047
PEMBROKE5,240,1,3,338,0,0,0,0,0,5,11,2,49,0,0,0,82,1,1,97,0,311,875,0,27,0,0,0,0,0,0,0,0,0,0,112,0,963,582,1977
PEPPERELL1,271,1,1,355,0,0,0,0,0,11,12,2,67,2,0,0,108,0,2,99,0,337,965,0,23,0,0,0,0,7,0,0,0,0,0,170,0,1053,628,2218
PEPPERELL2,264,0,2,437,0,0,0,0,1,10,28,4,87,3,0,1,100,0,4,111,0,321,1023,0,32,0,0,0,0,3,0,0,0,0,0,149,0,1008,703,2215
PEPPERELL3,275,0,6,384,0,0,0,0,0,8,18,3,87,1,1,0,114,0,4,114,0,343,944,0,29,0,0,0,0,12,0,0,0,0,0,136,0,1037,665,2158
PERU1,62,0,2,77,0,0,0,0,0,1,3,0,12,0,0,0,8,1,0,15,0,43,255,0,8,0,0,0,0,0,0,0,0,0,0,34,0,207,141,504
PETERSHAM1,104,0,0,243,0,0,0,0,2,3,10,0,33,2,0,0,27,0,1,29,0,94,417,0,19,0,0,0,0,3,0,0,0,0,0,46,0,312,347,797
PHILLIPSTON1,97,0,1,186,0,0,0,0,0,3,18,1,31,0,1,0,25,0,0,24,0,126,374,0,13,0,0,0,0,0,0,0,0,0,0,67,0,550,284,1004
PITTSFIELDA,1964,7,11,1949,1,0,0,1,11,12,57,5,143,3,1,4,142,7,4,145,3,383,6533,0,276,0,0,0,0,22,0,0,0,0,0,340,0,2007,3931,9178
PITTSFIELDB,2283,4,12,2048,0,0,0,0,7,11,58,5,187,1,2,2,214,4,5,237,1,566,7374,0,239,0,0,0,0,6,0,0,0,0,0,423,0,2764,4347,10806
PLAINFIELD1,66,0,0,153,0,0,0,0,2,0,2,0,10,0,0,0,12,0,0,11,0,23,263,0,18,0,0,0,0,0,0,0,0,0,0,13,0,107,219,401
PLAINVILLE1,202,0,1,200,0,0,0,0,0,7,8,1,37,0,1,0,77,1,1,98,1,225,797,0,25,0,0,0,0,5,0,0,0,0,0,102,0,735,403,1664
PLAINVILLE2,186,0,1,186,0,0,0,0,1,3,14,4,40,0,0,0,60,0,0,74,0,202,710,0,14,0,0,0,0,4,0,0,0,0,0,97,0,708,373,1533
PLAINVILLE3,148,1,0,240,0,0,0,1,0,7,9,1,49,0,0,0,74,0,2,62,0,214,709,0,29,0,0,0,0,2,0,0,0,0,0,106,0,780,389,1626
PLYMOUTH1,211,0,2,287,0,0,0,0,0,6,6,1,31,0,1,0,64,0,1,40,0,182,839,0,27,0,0,0,0,4,0,0,0,0,0,67,0,643,500,1580
PLYMOUTH10,184,0,1,225,0,0,0,0,0,2,8,1,21,0,0,0,68,0,0,54,0,216,677,0,18,0,0,0,0,1,0,0,0,0,0,67,0,661,410,1424
PLYMOUTH11,325,0,2,390,0,0,0,0,0,4,16,3,73,0,0,0,105,0,2,116,0,349,1126,0,27,0,0,0,0,3,0,0,0,0,0,100,0,1111,717,2367
PLYMOUTH12,283,1,0,342,0,0,0,0,1,7,16,0,54,1,0,2,88,0,0,69,0,327,963,0,22,0,0,0,0,2,0,0,0,0,0,112,0,1048,626,2147
PLYMOUTH13,314,1,2,291,0,0,0,0,0,4,18,2,42,1,1,0,96,0,1,71,0,317,1017,0,17,0,0,0,0,0,0,0,0,0,0,101,0,982,608,2117
PLYMOUTH14,225,0,1,286,0,0,0,0,0,1,23,2,62,1,1,1,90,0,1,89,1,319,887,0,24,0,0,0,0,3,0,0,0,0,0,138,0,1069,512,2121
PLYMOUTH15,686,1,3,358,0,0,0,0,0,4,10,8,55,2,1,0,292,3,1,251,0,476,2050,0,22,0,0,0,0,5,0,0,0,0,0,169,0,1587,1048,3833
PLYMOUTH2,262,0,3,357,0,0,0,0,0,9,16,5,42,1,1,0,94,0,0,70,0,254,1040,0,48,0,0,0,0,2,0,0,0,0,0,98,0,879,622,2067
PLYMOUTH3,225,0,0,355,0,0,0,0,0,7,8,0,35,1,2,0,70,0,3,56,0,178,981,0,36,0,0,0,0,3,0,0,0,0,0,78,0,635,580,1733
PLYMOUTH4,291,0,2,325,0,0,0,0,0,6,7,3,50,1,1,0,97,0,0,76,0,238,1064,0,20,0,0,0,0,1,0,0,0,0,0,83,0,769,618,1937
PLYMOUTH5,282,0,2,360,0,0,0,0,0,14,5,6,39,2,0,0,117,0,1,90,0,306,1042,0,21,0,0,0,0,1,0,0,0,0,0,119,0,1073,644,2256
PLYMOUTH6,308,2,5,424,0,0,0,0,0,11,17,3,60,0,0,1,79,0,1,75,0,293,1102,0,39,0,0,0,0,1,0,0,0,0,0,113,0,944,739,2199
PLYMOUTH7,267,1,3,405,0,0,0,0,1,0,13,1,47,0,1,0,67,0,2,76,0,282,1005,0,36,0,0,0,0,3,0,0,0,0,0,114,0,953,676,2111
PLYMOUTH8,305,0,0,351,0,0,0,0,0,4,19,1,59,1,1,1,89,0,1,99,1,325,1045,0,26,0,0,0,0,1,0,0,0,0,0,119,0,1052,656,2243
PLYMOUTH9,192,2,2,254,0,0,0,0,0,2,14,3,52,0,0,0,33,0,2,78,0,237,764,0,39,0,0,0,0,0,0,0,0,0,0,119,0,903,450,1825
PLYMPTON1,183,1,0,334,0,0,0,0,0,3,9,1,58,0,3,0,72,1,1,82,0,304,727,0,28,0,0,0,0,0,0,0,0,0,0,114,0,883,518,1752
PRINCETON1,324,0,1,459,0,0,0,0,0,5,23,3,94,0,0,1,165,0,4,99,0,284,1183,0,35,0,0,0,0,9,0,0,0,0,0,124,0,898,784,2249
PROVINCETOWN1,887,0,5,486,0,0,0,0,0,0,3,0,7,0,1,0,18,0,0,12,0,51,2082,0,35,0,0,0,0,0,0,0,0,0,0,38,0,208,1378,2363
QUINCY1,1474,7,36,1617,0,0,0,0,3,20,21,5,104,1,2,0,205,3,1,224,2,720,5358,0,117,0,0,0,0,0,0,0,0,0,0,317,0,2567,3134,8359
QUINCY2,1427,7,20,1428,0,0,0,0,1,10,23,5,118,3,5,2,181,1,4,190,0,608,4937,0,113,0,0,0,0,0,0,0,0,0,0,253,0,2255,2882,7558
QUINCY3,1649,9,25,1495,1,0,0,0,2,29,27,8,124,3,2,3,256,3,3,213,1,745,4794,0,93,0,0,0,0,2,0,0,0,0,0,247,0,2460,3178,7596
QUINCY3A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,0,4,0,0,0,0,0,0,0,0,0,0,10,0,135,0,295
QUINCY4,1479,8,27,1729,0,0,0,0,1,17,36,2,137,2,2,1,204,0,7,253,0,702,4982,0,105,0,0,0,0,0,0,0,0,0,0,296,0,2711,3243,8094
