precinct,pri_dem_CLINTON,pri_dem_SANDERS,pri_rep_CARSON,pri_rep_CRUZ,pri_rep_KASICH,pri_rep_TRUMP,gen_con_TRUMP,gen_dem_CLINTON,gen_grn_STEIN,gen_ind_JOHNSON,gen_lib_JOHNSON,gen_rep_TRUMP,gen_wep_CLINTON,gen_wor_CLINTON,dem_primary_total,general_total
"KINGS=""27/57""",186,134,1,1,0,1,0,531511,11,5,3,51,0,0,320,531581
"KINGS=""27/58""",191,72,0,0,1,4,0,52960,5,1,0,111,0,0,263,53077
"KINGS=""27/59""",179,86,2,4,5,12,0,540142,10,2,0,7017,0,0,265,547171
"KINGS=""27/60""",157,73,0,0,1,0,0,49130,4,1,1,51,0,0,230,49187
"KINGS=""28/41""",166,80,0,3,5,10,0,52780,13,2,0,8414,0,0,246,61209
"KINGS=""28/42""",205,134,0,0,0,2,0,701245,12,2,1,131,0,0,339,701391
"KINGS=""28/43""",190,72,0,0,0,0,0,567101,8,0,1,122,0,0,262,567232
"KINGS=""28/44""",70,65,0,3,0,12,0,287191,6,3,3,1178,0,0,135,288381
"KINGS=""28/45""",35,39,0,2,3,11,0,21210,4,3,0,798,0,0,74,22015
"KINGS=""28/46""",41,46,1,6,0,34,0,12070,5,3,0,2488,0,0,87,14566
"KINGS=""28/47""",59,47,0,6,4,11,0,28753,6,5,3,2328,0,0,106,31095
"KINGS=""28/48""",78,29,0,38,5,37,0,6920,2,6,4,40543,0,0,107,47475
"KINGS=""28/49""",26,33,0,3,0,36,0,14181,6,4,3,1979,0,0,59,16173
"KINGS=""28/50""",108,225,0,4,2,8,0,552451,20,7,6,816,0,0,333,553300
"KINGS=""28/51""",13,13,1,0,1,3,0,6041,2,2,0,170,0,0,26,6215
"KINGS=""28/52""",267,149,0,0,13,6,0,832383,8,10,8,330,0,0,416,832739
"KINGS=""28/53""",139,105,0,1,1,1,0,492111,6,3,2,284,0,0,244,492406
"KINGS=""28/54""",146,69,0,1,1,1,0,45980,10,1,1,221,0,0,215,46213
"KINGS=""28/55""",64,25,0,0,0,1,0,20041,2,1,0,80,0,0,89,20124
"KINGS=""28/56""",135,128,1,1,0,3,0,529202,22,0,0,162,0,0,263,529386
"KINGS=""28/57""",193,91,0,0,1,1,0,451474,11,5,0,140,0,0,284,451630
"KINGS=""28/58""",212,87,0,0,0,0,0,61982,7,5,0,140,0,0,299,62134
"KINGS=""28/59""",161,83,0,8,3,13,0,45962,9,2,2,7414,0,0,244,53389
"KINGS=""28/60""",240,77,0,0,1,0,0,57880,8,2,0,100,0,0,317,57990
"KINGS=""29/41""",1,11,0,0,0,0,0,4520,0,0,0,10,0,0,12,4530
"KINGS=""29/42""",191,81,1,0,3,0,0,583281,5,1,1,140,0,0,272,583428
"KINGS=""29/43""",148,56,0,0,0,3,0,53651,6,3,0,190,0,0,204,53850
"KINGS=""29/44""",87,87,0,7,5,15,0,448120,15,6,0,15615,0,0,174,463756
"KINGS=""29/45""",26,20,0,4,1,15,0,6452,1,4,2,16714,0,0,46,23173
"KINGS=""29/46""",73,40,0,5,3,75,0,13750,5,3,1,25412,0,0,113,39171
"KINGS=""29/47""",43,71,1,5,5,37,0,19180,10,10,1,28627,0,0,114,47828
"KINGS=""29/48""",53,28,0,37,4,21,0,5121,1,5,1,32851,0,0,81,37979
"KINGS=""29/49""",2,13,0,0,0,10,0,3600,2,0,1,344,0,0,15,3947
"KINGS=""29/50""",103,226,0,1,5,7,0,598354,25,6,7,709,0,0,329,599101
"KINGS=""29/51""",95,74,0,6,2,4,0,377210,14,2,1,607,0,0,169,377834
"KINGS=""29/52""",224,131,0,2,7,5,0,622371,16,9,7,275,0,0,355,622678
"KINGS=""29/53""",80,73,0,1,0,1,0,327102,5,0,0,140,0,0,153,327247
"KINGS=""29/54""",62,78,0,2,0,1,0,394173,16,2,1,40,0,0,140,394232
"KINGS=""29/55""",45,32,0,0,0,0,0,15121,0,2,0,40,0,0,77,15163
"KINGS=""29/56""",100,63,0,0,0,0,0,414112,4,4,1,40,0,0,163,414161
"KINGS=""29/57""",202,162,0,0,4,2,0,538711,23,2,0,92,0,0,364,538828
"KINGS=""29/58""",168,59,0,1,0,1,0,43870,5,1,0,81,0,0,227,43957
"KINGS=""29/59""",128,99,0,1,6,15,0,462100,6,10,2,10316,0,0,227,472434
"KINGS=""29/60""",137,42,0,0,0,0,0,48872,5,3,1,60,0,0,179,48941
"KINGS=""3/41""",17,33,0,3,0,18,0,9250,3,0,0,1259,0,0,50,10512
"KINGS=""3/42""",218,177,2,2,0,1,0,762505,21,3,2,231,0,0,395,762762
"KINGS=""3/43""",207,127,0,0,0,1,0,725406,11,0,0,224,0,0,334,725641
"KINGS=""3/44""",71,43,0,20,1,12,0,14330,0,8,1,27647,0,0,114,41986
"KINGS=""3/45""",75,66,0,11,6,26,0,18190,5,8,2,33642,0,0,141,51847
"KINGS=""3/46""",15,14,0,3,1,11,0,4920,0,0,0,888,0,0,29,5808
"KINGS=""3/47""",44,57,1,2,3,25,0,293155,4,5,1,20917,0,0,101,314082
"KINGS=""3/48""",32,30,0,13,2,11,0,8041,2,3,1,26624,0,0,62,34671
"KINGS=""3/49""",18,31,0,1,0,2,0,14852,2,1,0,472,0,0,49,15327
"KINGS=""3/50""",93,155,0,2,2,4,0,489374,19,1,4,394,0,0,248,489792
"KINGS=""3/51""",108,75,0,0,3,6,0,437332,7,4,2,616,0,0,183,437961
"KINGS=""3/52""",46,41,0,2,2,3,0,22983,4,3,1,160,0,0,87,23151
"KINGS=""3/53""",147,88,0,0,1,0,0,493134,7,6,3,183,0,0,235,493333
"KINGS=""3/54""",85,42,1,0,0,0,0,39360,2,1,0,361,0,0,127,39724
"KINGS=""3/55""",24,15,0,0,0,0,0,12760,1,1,0,20,0,0,39,12782
"KINGS=""3/56""",79,36,0,1,0,0,0,34591,2,1,2,71,0,0,115,34667
"KINGS=""3/57""",92,44,0,1,0,0,0,41921,7,1,0,61,0,0,136,41990
"KINGS=""3/58""",193,49,0,0,1,0,0,57380,12,1,0,100,0,0,242,57493
"KINGS=""3/59""",99,37,0,0,0,0,0,29970,2,1,0,111,0,0,136,30084
"KINGS=""3/60""",165,51,0,1,0,0,0,58453,4,3,0,92,0,0,216,58552
"KINGS=""30/41""",118,64,0,0,0,0,0,50350,8,1,0,211,0,0,182,50570
"KINGS=""30/42""",123,98,0,1,3,1,0,351330,8,0,1,61,0,0,221,351400
"KINGS=""30/43""",151,71,0,1,1,2,0,444150,13,1,0,141,0,0,222,444305
"KINGS=""30/44""",79,91,0,7,5,26,0,392130,8,7,5,2025,0,0,170,394175
"KINGS=""30/45""",63,55,0,5,4,27,0,24530,11,9,4,30724,0,0,118,55278
"KINGS=""30/46""",52,46,0,12,6,57,0,11040,1,1,2,28013,0,0,98,39057
"KINGS=""30/47""",39,27,0,4,1,11,0,15030,6,3,0,1187,0,0,66,16226
"KINGS=""30/48""",70,43,0,34,1,16,0,5630,2,7,0,35542,0,0,113,41181
"KINGS=""30/49""",19,27,0,0,2,11,0,12130,4,3,2,957,0,0,46,13096
"KINGS=""30/50""",82,176,0,3,7,29,0,464432,21,2,5,1008,0,0,258,465468
"KINGS=""30/51""",67,81,0,4,3,7,0,385104,13,4,4,684,0,0,148,385809
"KINGS=""30/52""",247,132,0,1,7,3,0,639494,10,3,4,244,0,0,379,639755
"KINGS=""30/53""",125,246,0,1,3,1,0,684466,21,4,1,151,0,0,371,684643
"KINGS=""30/54""",114,79,1,1,2,2,0,466162,11,4,0,243,0,0,193,466420
"KINGS=""30/55""",80,45,0,0,0,1,0,33771,4,1,0,40,0,0,125,33816
"KINGS=""30/56""",191,63,0,1,0,0,0,57390,8,4,0,80,0,0,254,57482
"KINGS=""30/57""",194,109,1,0,0,0,0,460201,9,1,0,111,0,0,303,460322
"KINGS=""30/58""",310,92,0,2,1,4,0,717110,14,2,0,225,0,0,402,717351
"KINGS=""30/59""",153,82,1,3,0,14,0,50191,11,2,1,8716,0,0,235,58921
"KINGS=""30/60""",103,22,1,0,0,2,0,30530,2,0,0,81,0,0,125,30613
"KINGS=""31/41""",201,68,0,3,1,2,0,599130,7,2,0,311,0,0,269,599450
"KINGS=""31/42""",129,83,0,0,2,0,0,462272,9,3,0,111,0,0,212,462395
"KINGS=""31/43""",260,106,0,2,0,3,0,714172,16,1,0,212,0,0,366,714401
"KINGS=""31/44""",176,126,0,5,5,6,0,503385,7,3,2,645,0,0,302,504042
"KINGS=""31/45""",33,20,0,3,5,34,0,11993,0,3,1,30113,0,0,53,42110
"KINGS=""31/46""",67,105,0,4,9,36,0,428121,19,11,3,17514,0,0,172,445668
"KINGS=""31/47""",55,53,0,0,0,17,0,276110,8,3,0,19713,0,0,108,295834
"KINGS=""31/48""",43,27,0,13,2,8,0,6220,2,4,0,12118,0,0,70,18344
"KINGS=""31/49""",21,21,1,3,1,7,0,11752,4,2,0,1096,0,0,42,12854
"KINGS=""31/50""",99,232,0,4,3,11,0,587532,17,4,1,1328,0,0,331,588882
"KINGS=""31/51""",100,80,0,2,2,9,0,367163,14,4,0,786,0,0,180,367967
"KINGS=""31/52""",261,127,0,1,5,4,0,601382,10,1,4,200,0,0,388,601597
"KINGS=""31/53""",196,53,0,2,0,2,0,47221,3,0,0,242,0,0,249,47466
"KINGS=""31/54""",25,20,0,1,0,0,0,9811,0,0,0,42,0,0,45,9853
"KINGS=""31/55""",176,79,0,0,0,1,0,40162,6,2,0,90,0,0,255,40260
"KINGS=""31/56""",120,75,0,0,1,0,0,431110,7,1,1,91,0,0,195,431210
"KINGS=""31/57""",329,129,0,1,0,1,0,710272,12,5,0,162,0,0,458,710451
"KINGS=""31/58""",225,75,0,0,0,1,0,60340,3,1,0,151,0,0,300,60495
"KINGS=""31/59""",203,109,0,5,3,23,0,560111,11,3,0,14716,0,0,312,574841
"KINGS=""31/60""",117,48,0,0,0,0,0,512100,5,4,0,112,0,0,165,512221
"KINGS=""32/41""",148,82,1,1,1,3,0,52180,16,2,1,230,0,0,230,52429
"KINGS=""32/42""",45,14,0,0,0,0,0,15600,0,0,0,10,0,0,59,15610
"KINGS=""32/43""",149,54,0,0,0,0,0,514103,7,0,0,101,0,0,203,514211
"KINGS=""32/44""",42,23,0,0,0,1,0,6691,4,0,0,143,0,0,65,6838
"KINGS=""32/45""",29,18,0,3,1,30,0,6710,4,2,0,27513,0,0,47,34229
"KINGS=""32/46""",40,32,0,0,1,3,0,23850,8,2,1,632,0,0,72,24493
"KINGS=""32/47""",17,20,0,1,0,2,0,7031,4,2,0,363,0,0,37,7400
"KINGS=""32/48""",54,32,0,30,2,22,0,8810,1,9,1,30629,0,0,86,39450
"KINGS=""32/49""",15,21,0,0,0,1,0,8000,2,0,0,245,0,0,36,8247
"KINGS=""32/50""",97,224,0,2,4,17,0,552588,24,6,6,14213,0,0,321,566837
"KINGS=""32/51""",87,71,1,0,3,5,0,381141,9,3,3,529,0,0,158,381685
"KINGS=""32/52""",218,143,0,1,4,6,0,569372,17,0,1,305,0,0,361,569695
"KINGS=""32/53""",114,111,0,1,1,2,0,436161,13,6,1,211,0,0,225,436392
"KINGS=""32/54""",115,118,0,1,0,0,0,490182,23,0,0,332,0,0,233,490537
"KINGS=""32/55""",112,53,0,0,0,0,0,461110,4,1,0,41,0,0,165,461156
"KINGS=""32/56""",190,103,1,2,0,1,0,562283,13,2,1,120,0,0,293,562419
"KINGS=""32/57""",95,42,1,0,0,1,0,37750,2,2,2,130,0,0,137,37886
"KINGS=""32/58""",215,62,0,0,1,0,0,54541,4,3,0,82,0,0,277,54630
"KINGS=""32/59""",187,80,0,3,6,11,0,57472,5,4,0,8514,0,0,267,65995
"KINGS=""32/60""",145,60,0,0,2,2,0,57231,4,1,0,184,0,0,205,57420
"KINGS=""33/41""",199,82,0,1,0,2,0,593114,5,7,2,159,0,0,281,593287
"KINGS=""33/42""",10,5,0,0,0,0,0,2420,0,0,0,0,0,0,15,2420
"KINGS=""33/43""",240,116,0,1,0,4,0,68873,14,1,0,195,0,0,356,69083
"KINGS=""33/44""",128,152,0,1,0,7,0,496445,15,4,3,585,0,0,280,497052
"KINGS=""33/45""",34,52,0,3,3,31,0,16862,8,4,1,2218,0,0,86,19093
"KINGS=""33/46""",100,46,1,2,0,1,0,35592,6,3,0,625,0,0,146,36226
"KINGS=""33/47""",19,20,0,2,2,5,0,11520,2,1,0,727,0,0,39,12250
"KINGS=""33/48""",30,32,0,10,3,21,0,7422,1,3,0,18117,0,0,62,25543
"KINGS=""33/49""",10,8,0,11,2,8,0,4200,0,4,1,445,0,0,18,4650
"KINGS=""33/50""",93,189,0,8,5,12,0,510398,21,5,3,916,0,0,282,511343
"KINGS=""33/51""",100,85,0,1,0,7,0,388205,11,2,1,606,0,0,185,388825
"KINGS=""33/52""",232,142,0,0,3,3,0,663645,17,4,3,194,0,0,374,663863
"KINGS=""33/53""",106,188,0,0,4,7,0,443516,12,3,2,333,0,0,294,443866
"KINGS=""33/54""",115,110,0,0,0,2,0,503171,12,1,1,132,0,0,225,503317
"KINGS=""33/55""",131,71,0,1,1,0,0,46440,4,3,0,91,0,0,202,46538
"KINGS=""33/56""",178,114,0,0,1,0,0,552294,19,1,0,161,0,0,292,552475
"KINGS=""33/57""",83,43,0,1,0,1,0,28641,3,1,0,40,0,0,126,28685
"KINGS=""33/58""",263,65,0,0,0,0,0,68842,5,0,0,51,0,0,328,68898
"KINGS=""33/59""",53,83,1,8,13,45,0,22490,6,8,0,29627,0,0,136,52131
"KINGS=""33/60""",164,59,0,0,0,1,0,54030,3,2,1,160,0,0,223,54196
"KINGS=""34/41""",196,64,0,0,1,3,0,53050,5,1,0,225,0,0,260,53281
"KINGS=""34/42""",138,115,0,1,2,1,0,286490,7,2,0,302,0,0,253,286801
"KINGS=""34/43""",84,42,0,0,1,0,0,268130,5,0,0,80,0,0,126,268215
"KINGS=""34/44""",100,66,0,0,0,4,0,346222,12,4,0,403,0,0,166,346641
"KINGS=""34/45""",54,42,0,3,2,30,0,26841,12,10,3,18412,0,0,96,45278
"KINGS=""34/46""",40,47,0,3,2,22,0,20670,8,3,4,8513,0,0,87,29198
"KINGS=""34/47""",23,24,1,2,4,19,0,10611,5,1,2,1018,0,0,47,11637
"KINGS=""34/48""",13,29,0,6,2,16,0,10130,1,1,1,1279,0,0,42,11412
"KINGS=""34/49""",27,21,0,0,0,4,0,8361,6,0,0,445,0,0,48,8812
"KINGS=""34/50""",114,194,1,2,2,12,0,5765310,14,7,2,14317,0,0,308,5779650
"KINGS=""34/51""",72,71,0,2,0,2,0,326164,8,3,0,521,0,0,143,326696
"KINGS=""34/52""",207,136,0,1,4,2,0,632512,13,7,7,192,0,0,343,632731
"KINGS=""34/53""",52,84,0,0,2,8,0,311193,5,2,1,495,0,0,136,311696
"KINGS=""34/54""",123,106,0,0,1,0,0,490212,6,2,2,252,0,0,229,490474
"KINGS=""34/55""",97,49,0,0,0,0,0,42043,0,1,0,71,0,0,146,42115
"KINGS=""34/56""",130,100,1,0,0,0,0,535212,9,3,0,51,0,0,230,535275
"KINGS=""34/57""",288,224,0,0,2,0,0,719637,15,1,0,104,0,0,512,719757
"KINGS=""34/58""",173,41,0,0,1,0,0,56131,4,2,0,161,0,0,214,56298
"KINGS=""34/59""",63,43,0,6,8,28,0,16093,2,5,4,22728,0,0,106,38832
"KINGS=""34/60""",190,74,0,1,0,0,0,63782,9,3,0,131,0,0,264,63925
"KINGS=""35/41""",51,55,0,10,2,32,0,246132,4,6,2,25513,0,0,106,271657
"KINGS=""35/42""",95,120,0,5,2,7,0,384251,15,3,1,256,0,0,215,384526
"KINGS=""35/43""",183,119,1,1,2,1,0,555291,13,4,5,101,0,0,302,555414
"KINGS=""35/44""",137,137,0,4,4,10,0,438491,11,4,2,537,0,0,274,439045
"KINGS=""35/45""",41,17,0,5,2,29,0,8400,4,4,1,18512,0,0,58,26921
"KINGS=""35/46""",20,45,0,4,1,6,0,12552,3,4,3,9311,0,0,65,21873
"KINGS=""35/48""",5,14,0,0,0,2,0,4420,2,0,1,191,0,0,19,4614
"KINGS=""35/49""",25,44,0,4,1,21,0,13770,4,1,0,1472,0,0,69,15247
"KINGS=""35/50""",134,233,0,1,4,12,0,6286413,28,3,2,847,0,0,367,6287293
"KINGS=""35/51""",106,103,0,1,2,2,0,434245,10,3,0,492,0,0,209,434750
"KINGS=""35/52""",264,136,0,5,12,1,0,688562,10,4,6,263,0,0,400,688845
"KINGS=""35/53""",137,188,0,2,6,4,0,595515,12,10,1,326,0,0,325,595864
"KINGS=""35/54""",118,103,1,0,0,1,0,517131,13,2,3,203,0,0,221,517352
"KINGS=""35/55""",121,23,0,0,0,0,0,26010,2,1,0,31,0,0,144,26044
"KINGS=""35/56""",176,145,0,0,2,1,0,583374,16,2,1,120,0,0,321,583513
"KINGS=""35/57""",212,180,0,0,1,2,0,644537,22,1,5,50,0,0,392,644615
"KINGS=""35/58""",181,36,0,0,0,0,0,52640,2,0,1,70,0,0,217,52713
"KINGS=""35/59""",83,96,0,6,19,61,0,26550,11,8,3,38541,0,0,179,65113
"KINGS=""35/60""",185,48,0,1,1,1,0,58621,5,3,1,164,0,0,233,58794
"KINGS=""36/41""",37,81,0,7,10,48,0,18461,6,8,4,30834,0,0,118,49313
"KINGS=""36/42""",174,121,1,19,4,19,0,418344,13,7,2,23926,0,0,295,442292
"KINGS=""36/43""",154,98,0,1,0,0,0,516282,9,2,0,181,0,0,252,516474
"KINGS=""36/44""",237,227,0,0,1,7,0,702531,20,2,0,305,0,0,464,702858
"KINGS=""36/45""",33,19,0,2,2,28,0,7320,2,1,2,1988,0,0,52,9313
"KINGS=""36/46""",57,80,1,7,7,67,0,21780,9,5,3,35022,0,0,137,56819
"KINGS=""36/47""",23,35,1,7,2,18,0,178102,9,3,1,1589,0,0,58,179704
"KINGS=""36/48""",45,55,1,1,3,13,0,24691,3,11,7,15111,0,0,100,39823
"KINGS=""36/49""",13,10,3,1,0,7,0,9203,2,2,0,666,0,0,23,9873
"KINGS=""36/50""",70,53,0,1,6,5,0,378222,2,2,4,403,0,0,123,378633
"KINGS=""36/51""",93,88,1,4,4,4,0,406311,7,3,1,482,0,0,181,406804
"KINGS=""36/52""",301,127,0,1,11,6,0,753450,6,4,8,367,0,0,428,753835
"KINGS=""36/53""",98,156,0,3,3,7,0,489392,9,2,4,458,0,0,254,489865
"KINGS=""36/54""",126,142,0,1,1,1,0,574228,21,4,2,251,0,0,268,574506
"KINGS=""36/56""",165,149,0,1,0,0,0,583314,13,3,2,90,0,0,314,583422
"KINGS=""36/57""",162,208,0,1,1,2,0,681588,23,0,2,100,0,0,370,681713
"KINGS=""36/58""",121,25,0,2,0,1,0,33320,4,0,0,101,0,0,146,33425
"KINGS=""36/59""",74,96,1,4,17,78,0,228150,10,9,2,36036,0,0,170,264207
"KINGS=""36/60""",157,66,0,0,0,1,0,52090,6,3,1,121,0,0,223,52221
"KINGS=""37/41""",205,58,0,0,1,0,0,48560,2,3,1,100,0,0,263,48666
"KINGS=""37/42""",91,61,0,3,1,5,0,183333,5,0,1,262,0,0,152,183601
"KINGS=""37/43""",180,106,0,0,2,1,0,540311,14,1,1,111,0,0,286,540438
"KINGS=""37/44""",59,77,0,0,0,1,0,276172,13,2,1,253,0,0,136,276441
"KINGS=""37/45""",28,25,0,7,1,33,0,11752,5,4,0,26814,0,0,53,38575
"KINGS=""37/46""",0,0,0,0,0,0,0,100,0,0,0,10,0,0,0,110
"KINGS=""37/47""",20,27,0,3,1,14,0,16341,3,5,0,1116,0,0,47,17465
"KINGS=""37/48""",33,28,0,7,3,11,0,9540,1,2,0,976,0,0,61,10519
"KINGS=""37/49""",52,61,0,7,6,24,0,275105,5,3,0,20718,0,0,113,295831
"KINGS=""37/50""",159,93,1,4,8,8,0,626202,9,4,6,564,0,0,252,626785
"KINGS=""37/51""",105,101,0,0,0,2,0,379243,13,1,0,344,0,0,206,379601
"KINGS=""37/52""",274,135,0,0,1,2,0,633285,15,2,3,334,0,0,409,633639
"KINGS=""37/53""",62,101,0,2,3,0,0,279210,5,0,1,230,0,0,163,279446
"KINGS=""37/54""",128,108,0,0,0,1,0,509102,13,2,2,186,0,0,236,509305
"KINGS=""37/55""",44,18,0,1,0,3,0,21550,6,1,0,100,0,0,62,21657
"KINGS=""37/56""",172,161,3,0,4,3,0,602488,14,2,0,61,0,0,333,602565
"KINGS=""37/57""",112,188,0,1,2,2,0,607417,20,3,2,183,0,0,300,607625
"KINGS=""37/58""",274,63,0,1,0,1,0,68441,9,1,0,152,0,0,337,68603
"KINGS=""37/59""",56,66,0,4,13,55,0,20623,9,8,2,28641,0,0,122,49283
"KINGS=""37/60""",109,37,0,0,0,1,0,35062,2,0,0,91,0,0,146,35155
"KINGS=""38/41""",273,86,1,1,0,1,0,730141,12,3,1,221,0,0,359,730378
"KINGS=""38/42""",67,47,0,26,2,26,0,7150,1,5,0,35727,0,0,114,42883
"KINGS=""38/43""",261,120,0,9,1,6,0,611273,10,3,4,8113,0,0,381,619403
"KINGS=""38/44""",183,152,0,1,3,3,0,422693,9,3,1,305,0,0,335,423011
"KINGS=""38/45""",23,34,0,2,1,24,0,13121,4,4,1,14110,0,0,57,27240
"KINGS=""38/46""",59,47,0,7,2,45,0,25951,9,4,3,34926,0,0,106,60893
"KINGS=""38/47""",18,13,0,0,2,11,0,6720,1,1,1,556,0,0,31,7279
"KINGS=""38/48""",22,35,0,1,1,13,0,8250,1,5,0,888,0,0,57,9144
"KINGS=""38/49""",63,58,0,13,3,25,0,293112,3,6,3,21822,0,0,121,314946
"KINGS=""38/50""",102,173,0,1,7,4,0,530499,18,7,8,534,0,0,275,531066
"KINGS=""38/51""",78,117,0,0,1,10,0,320384,17,3,2,354,0,0,195,320760
"KINGS=""38/52""",321,128,0,7,5,6,0,725412,10,4,3,484,0,0,449,725913
"KINGS=""38/53""",44,48,0,0,0,1,0,169182,3,1,1,101,0,0,92,169288
"KINGS=""38/54""",145,105,0,1,3,0,0,503233,21,3,1,241,0,0,250,503499
"KINGS=""38/55""",17,7,0,0,0,0,0,9630,0,0,0,11,0,0,24,9641
"KINGS=""38/56""",185,157,0,0,1,3,0,550335,13,2,0,110,0,0,342,550460
"KINGS=""38/57""",247,263,0,0,1,0,0,894474,18,6,2,82,0,0,510,894582
"KINGS=""38/58""",179,67,0,0,1,3,0,544140,7,4,0,131,0,0,246,544282
"KINGS=""38/59""",70,93,0,15,11,91,0,22780,10,6,3,41857,0,0,163,64656
"KINGS=""38/60""",109,35,0,0,0,2,0,31920,5,0,0,70,0,0,144,31995
"KINGS=""39/41""",189,64,0,0,0,0,0,51391,3,0,0,232,0,0,253,51626
"KINGS=""39/42""",247,69,0,0,1,0,0,652121,5,2,0,81,0,0,316,652209
"KINGS=""39/43""",204,124,0,5,2,4,0,539262,18,3,0,628,0,0,328,539911
"KINGS=""39/44""",81,104,0,1,1,4,0,336220,11,2,3,532,0,0,185,336768
"KINGS=""39/46""",51,53,0,3,1,24,0,28390,2,5,2,28618,0,0,104,57017
"KINGS=""39/47""",19,20,0,4,3,25,0,9131,1,1,0,1026,0,0,39,10159
"KINGS=""39/48""",38,14,0,14,0,11,0,3111,0,4,0,1516,0,0,52,4631
"KINGS=""39/49""",73,75,1,2,1,29,0,34672,12,3,2,24015,0,0,148,58704
"KINGS=""39/50""",163,177,0,0,9,17,0,747258,7,13,8,454,0,0,340,747740
"KINGS=""39/51""",114,94,1,1,2,6,0,409301,18,1,1,395,0,0,208,409716
"KINGS=""39/52""",257,187,1,3,2,11,0,713701,15,7,4,546,0,0,444,714273
"KINGS=""39/53""",74,95,0,0,0,3,0,336181,15,1,0,163,0,0,169,336360
"KINGS=""39/54""",109,88,1,1,0,2,0,548154,6,6,1,223,0,0,197,548390
"KINGS=""39/55""",11,9,0,0,0,0,0,2700,0,0,0,50,0,0,20,2750
"KINGS=""39/56""",173,131,0,0,0,1,0,602322,18,1,3,82,0,0,304,602426
"KINGS=""39/57""",225,170,0,0,2,2,0,704447,11,4,5,61,0,0,395,704528
"KINGS=""39/58""",222,62,0,0,0,1,0,54853,3,2,0,121,0,0,284,54979
"KINGS=""39/59""",44,72,1,12,4,47,0,197101,6,6,2,25733,0,0,116,222848
"KINGS=""39/60""",124,51,0,0,0,0,0,49330,4,1,1,101,0,0,175,49437
"KINGS=""4/41""",37,45,3,10,1,13,0,136113,7,5,2,21517,0,0,82,157644
"KINGS=""4/42""",151,110,0,0,2,0,0,506153,8,1,2,180,0,0,261,506344
"KINGS=""4/43""",131,117,0,0,2,2,0,563294,12,1,1,24,0,0,248,563332
"KINGS=""4/44""",41,41,0,15,0,5,0,13630,4,10,0,14819,0,0,82,28463
"KINGS=""4/45""",52,67,1,5,2,34,0,19170,3,5,3,29135,0,0,119,48316
"KINGS=""4/46""",124,79,1,0,0,3,0,411141,7,2,2,575,0,0,203,411727
"KINGS=""4/47""",1,3,0,0,1,3,0,1910,4,0,0,161,0,0,4,2075
"KINGS=""4/48""",71,43,1,26,3,14,0,19241,6,5,0,23021,0,0,114,42273
"KINGS=""4/49""",57,44,0,2,2,12,0,250140,10,3,0,9211,0,0,101,259364
"KINGS=""4/50""",8,33,0,1,0,0,0,77112,1,1,0,112,0,0,41,77226
"KINGS=""4/51""",103,87,0,3,0,1,0,412150,13,3,2,654,0,0,190,412822
"KINGS=""4/52""",171,53,0,3,9,3,0,585163,12,6,6,310,0,0,224,585497
"KINGS=""4/53""",105,98,0,0,1,0,0,392204,9,6,0,122,0,0,203,392341
"KINGS=""4/54""",108,76,0,1,1,2,0,57630,8,2,0,312,0,0,184,57952
"KINGS=""4/55""",187,129,0,1,4,0,0,702143,11,2,2,130,0,0,316,702288
"KINGS=""4/56""",117,40,0,0,0,0,0,37020,4,0,0,72,0,0,157,37096
"KINGS=""4/57""",67,59,0,0,4,1,0,305162,7,5,2,151,0,0,126,305327
"KINGS=""4/58""",204,55,0,0,0,0,0,61161,6,1,0,145,0,0,259,61313
"KINGS=""4/59""",157,71,0,0,0,0,0,50560,3,1,0,161,0,0,228,50725
