county,precinct,office,district,party,candidate,votes
Wilson,WILSON1-22,President,,Independent,Jill Stein,17.0
Wilson,WILSON1-23,President,,Independent,Jill Stein,21.0
Wilson,WILSON1-24,President,,Independent,Jill Stein,14.0
Wilson,WILSON1-25,President,,Independent,Jill Stein,13.0
Wilson,WILSON2-25,President,,Independent,Jill Stein,9.0
Wilson,WILSONPROVISIONAL,President,,Independent,Jill Stein,0.0
Wilson,WILSONABSENTEE,President,,Independent,Jill Stein,7.0
Anderson,ANDERSONANDERSONVILLE,President,,,Write-In - Darrell L. Castle,1.0
Anderson,ANDERSONBULL RUN,President,,,Write-In - Darrell L. Castle,7.0
Anderson,ANDERSONCLINTON HIGH,President,,,Write-In - Darrell L. Castle,2.0
Anderson,ANDERSONCLAXTON,President,,,Write-In - Darrell L. Castle,3.0
Anderson,ANDERSONEMORY VALLEY,President,,,Write-In - Darrell L. Castle,1.0
Anderson,ANDERSONFAIRVIEW,President,,,Write-In - Darrell L. Castle,1.0
Anderson,ANDERSONGLENWOOD,President,,,Write-In - Darrell L. Castle,4.0
Anderson,ANDERSONHENDRIX CREEK,President,,,Write-In - Darrell L. Castle,3.0
Anderson,ANDERSONHIGHLAND VIEW,President,,,Write-In - Darrell L. Castle,1.0
Anderson,ANDERSONMARLOW,President,,,Write-In - Darrell L. Castle,1.0
Anderson,ANDERSONNORWOOD,President,,,Write-In - Darrell L. Castle,1.0
Anderson,ANDERSONROBERTSVILLE,President,,,Write-In - Darrell L. Castle,2.0
Anderson,ANDERSONSOUTH CLINTON,President,,,Write-In - Darrell L. Castle,1.0
Bedford,BEDFORD3-3 UNIONVILLE,President,,,Write-In - Darrell L. Castle,2.0
Bedford,BEDFORD5-5 NORMANDY,President,,,Write-In - Darrell L. Castle,1.0
Bedford,BEDFORDEARLY VOTING - WRITE-INS,President,,,Write-In - Darrell L. Castle,2.0
Benton,BENTON6 BIG SANDY,President,,,Write-In - Darrell L. Castle,2.0
Bledsoe,BLEDSOE1-3 MT. CREST,President,,,Write-In - Darrell L. Castle,2.0
Blount,BLOUNTALCOA,President,,,Write-In - Darrell L. Castle,4.0
Blount,BLOUNTBEECH GROVE,President,,,Write-In - Darrell L. Castle,1.0
Blount,BLOUNTBIG SPRINGS,President,,,Write-In - Darrell L. Castle,4.0
Blount,BLOUNTCHILHOWEE VIEW,President,,,Write-In - Darrell L. Castle,2.0
Blount,BLOUNTEAGLETON MS CAFETERIA,President,,,Write-In - Darrell L. Castle,7.0
Blount,BLOUNTEVERETT,President,,,Write-In - Darrell L. Castle,1.0
Blount,BLOUNTFAIRVIEW,President,,,Write-In - Darrell L. Castle,2.0
Blount,BLOUNTFRIENDSVILLE,President,,,Write-In - Darrell L. Castle,2.0
Blount,BLOUNTJOHN SEVIER,President,,,Write-In - Darrell L. Castle,1.0
Blount,BLOUNTLANIER,President,,,Write-In - Darrell L. Castle,4.0
Blount,BLOUNTLOUISVILLE,President,,,Write-In - Darrell L. Castle,1.0
Blount,BLOUNTMARYVILLE HS,President,,,Write-In - Darrell L. Castle,2.0
Blount,BLOUNTMARYVILLE MUNICIPAL,President,,,Write-In - Darrell L. Castle,2.0
Blount,BLOUNTMISER STATION,President,,,Write-In - Darrell L. Castle,3.0
Blount,BLOUNTPELLISSIPPI CAMPUS,President,,,Write-In - Darrell L. Castle,1.0
Blount,BLOUNTPROSPECT,President,,,Write-In - Darrell L. Castle,2.0
Blount,BLOUNTROCKFORD,President,,,Write-In - Darrell L. Castle,5.0
Blount,BLOUNTWM BLOUNT ACADEMY,President,,,Write-In - Darrell L. Castle,7.0
Bradley,BRADLEY1-2 PROSPECT,President,,Independent,Write-In - Darrell L. Castle,4.0
Bradley,BRADLEY1-3 HOPEWELL,President,,Independent,Write-In - Darrell L. Castle,1.0
Bradley,BRADLEY2-1 E.L. ROSS,President,,Independent,Write-In - Darrell L. Castle,1.0
Bradley,BRADLEY2-2 WALKER VALLEY,President,,Independent,Write-In - Darrell L. Castle,2.0
Bradley,BRADLEY3-2 SENIOR CENTER,President,,Independent,Write-In - Darrell L. Castle,2.0
Bradley,BRADLEY6-1 VALLEY VIEW,President,,Independent,Write-In - Darrell L. Castle,1.0
Bradley,BRADLEY6-3 WATERVILLE,President,,Independent,Write-In - Darrell L. Castle,2.0
Bradley,BRADLEY7-1 STUART,President,,Independent,Write-In - Darrell L. Castle,1.0
Bradley,BRADLEY7-2 CLEVELAND HIGH,President,,Independent,Write-In - Darrell L. Castle,1.0
Bradley,BRADLEYEARLY VOTING - WRITE-INS,President,,Independent,Write-In - Darrell L. Castle,14.0
Campbell,CAMPBELL2-3 LAFOLLETTE ES,President,,,Write-In - Darrell L. Castle,3.0
Campbell,CAMPBELL3-2 JACKSBORO STA,President,,,Write-In - Darrell L. Castle,1.0
Campbell,CAMPBELL5-1 ELK VALLEY,President,,,Write-In - Darrell L. Castle,1.0
Cannon,CANNON3-2 WOODLAND,President,,,Write-In - Darrell L. Castle,2.0
Cannon,CANNONEARLY VOTING - WRITE-INS,President,,,Write-In - Darrell L. Castle,1.0
Carroll,CARROLLHUNTINGDON,President,,,Write-In - Darrell L. Castle,1.0
Carroll,CARROLLBETHEL COLLEGE,President,,,Write-In - Darrell L. Castle,1.0
Carter,CARTERROAN MOUNTAIN,President,,,Write-In - Darrell L. Castle,2.0
Carter,CARTERCENTRAL,President,,,Write-In - Darrell L. Castle,1.0
Carter,CARTERKEENBURG,President,,,Write-In - Darrell L. Castle,1.0
Carter,CARTERWATAUGA,President,,,Write-In - Darrell L. Castle,1.0
Carter,CARTERCOURTHOUSE,President,,,Write-In - Darrell L. Castle,1.0
Carter,CARTERSIAM,President,,,Write-In - Darrell L. Castle,1.0
Carter,CARTERHAPPY VALLEY,President,,,Write-In - Darrell L. Castle,2.0
Carter,CARTERGAP CREEK,President,,,Write-In - Darrell L. Castle,1.0
Carter,CARTERWESTSIDE,President,,,Write-In - Darrell L. Castle,1.0
Carter,CARTERHAROLD MCCORMICK,President,,,Write-In - Darrell L. Castle,1.0
Carter,CARTERHIGH SCHOOL,President,,,Write-In - Darrell L. Castle,2.0
Carter,CARTEREARLY VOTING - WRITE-INS,President,,,Write-In - Darrell L. Castle,12.0
Cheatham,CHEATHAM1-1 COUNTY LIBRARY,President,,,Write-In - Darrell L. Castle,1.0
Cheatham,CHEATHAM3-1 PLEASANT VIEW,President,,,Write-In - Darrell L. Castle,2.0
Cheatham,CHEATHAM4-1 WEST CHEATHAM,President,,,Write-In - Darrell L. Castle,3.0
Cheatham,CHEATHAM5-2 PEGRAM,President,,,Write-In - Darrell L. Castle,2.0
Chester,CHESTER2-1 JACKS CREEK,President,,,Write-In - Darrell L. Castle,1.0
Chester,CHESTER3-2 MONTEZUMA,President,,,Write-In - Darrell L. Castle,1.0
Chester,CHESTER5-1 EAST CHESTER - CITY,President,,,Write-In - Darrell L. Castle,2.0
Claiborne,CLAIBORNE1-1 TAZEWELL,President,,,Write-In - Darrell L. Castle,1.0
Claiborne,CLAIBORNE6-1 HARROGATE,President,,,Write-In - Darrell L. Castle,1.0
Cocke,COCKENORTHPORT,President,,,Write-In - Darrell L. Castle,1.0
Cocke,COCKEWEST END,President,,,Write-In - Darrell L. Castle,1.0
Coffee,COFFEE3 TRINITY,President,,,Write-In - Darrell L. Castle,2.0
Coffee,COFFEE9-1 POCAHONTAS,President,,,Write-In - Darrell L. Castle,2.0
Coffee,COFFEE9-2 SUMMITVILLE,President,,,Write-In - Darrell L. Castle,1.0
Coffee,COFFEE15 GRACE BAPTIST,President,,,Write-In - Darrell L. Castle,4.0
Crockett,CROCKETT06,President,,Independent,Write-In - Darrell L. Castle,1.0
Cumberland,CUMBERLAND1 CORNERSTONE,President,,,Write-In - Darrell L. Castle,1.0
Cumberland,CUMBERLAND6 CRAB ORCHARD,President,,,Write-In - Darrell L. Castle,1.0
Cumberland,CUMBERLAND6 OZONE-PINEVIEW,President,,,Write-In - Darrell L. Castle,3.0
Cumberland,CUMBERLAND7 WOODY,President,,,Write-In - Darrell L. Castle,1.0
Cumberland,CUMBERLAND8 PLEASANT HILL,President,,,Write-In - Darrell L. Castle,1.0
Cumberland,CUMBERLAND8 POMONA,President,,,Write-In - Darrell L. Castle,4.0
Cumberland,CUMBERLANDEARLY VOTING - WRITE-INS,President,,,Write-In - Darrell L. Castle,6.0
Davidson,DAVIDSON1-01,President,,,Write-In - Darrell L. Castle,3.0
Davidson,DAVIDSON1-04,President,,,Write-In - Darrell L. Castle,1.0
Davidson,DAVIDSON2-04,President,,,Write-In - Darrell L. Castle,2.0
Davidson,DAVIDSON4-07,President,,,Write-In - Darrell L. Castle,1.0
Davidson,DAVIDSON3-08,President,,,Write-In - Darrell L. Castle,1.0
Davidson,DAVIDSON6-10,President,,,Write-In - Darrell L. Castle,1.0
Davidson,DAVIDSON1-11,President,,,Write-In - Darrell L. Castle,2.0
Davidson,DAVIDSON1-12,President,,,Write-In - Darrell L. Castle,1.0
Davidson,DAVIDSON1-14,President,,,Write-In - Darrell L. Castle,1.0
Davidson,DAVIDSON3-16,President,,,Write-In - Darrell L. Castle,2.0
Davidson,DAVIDSON4-17,President,,,Write-In - Darrell L. Castle,2.0
Davidson,DAVIDSON6-17,President,,,Write-In - Darrell L. Castle,1.0
Davidson,DAVIDSON3-18,President,,,Write-In - Darrell L. Castle,1.0
Davidson,DAVIDSON3-21,President,,,Write-In - Darrell L. Castle,2.0
Davidson,DAVIDSON2-22,President,,,Write-In - Darrell L. Castle,1.0
Davidson,DAVIDSON4-22,President,,,Write-In - Darrell L. Castle,1.0
Davidson,DAVIDSON1-24,President,,,Write-In - Darrell L. Castle,1.0
Davidson,DAVIDSON2-26,President,,,Write-In - Darrell L. Castle,3.0
Davidson,DAVIDSON2-29,President,,,Write-In - Darrell L. Castle,1.0
Davidson,DAVIDSON4-29,President,,,Write-In - Darrell L. Castle,2.0
Davidson,DAVIDSON1-30,President,,,Write-In - Darrell L. Castle,1.0
Davidson,DAVIDSON3-31,President,,,Write-In - Darrell L. Castle,1.0
Davidson,DAVIDSON4-31,President,,,Write-In - Darrell L. Castle,3.0
Davidson,DAVIDSON2-33,President,,,Write-In - Darrell L. Castle,1.0
Davidson,DAVIDSON4-33,President,,,Write-In - Darrell L. Castle,2.0
Davidson,DAVIDSON4-35,President,,,Write-In - Darrell L. Castle,1.0
Davidson,DAVIDSONABSENTEE,President,,,Write-In - Darrell L. Castle,1.0
Davidson,DAVIDSONEARLY VOTING - WRITE-INS,President,,,Write-In - Darrell L. Castle,66.0
Decatur,DECATUR5-1 PARSONS,President,,Independent,Write-In - Darrell L. Castle,2.0
Dickson,DICKSON1-5,President,,,Write-In - Darrell L. Castle,1.0
Dickson,DICKSON1-7,President,,,Write-In - Darrell L. Castle,2.0
Dickson,DICKSON1-8,President,,,Write-In - Darrell L. Castle,1.0
Dickson,DICKSON1-10,President,,,Write-In - Darrell L. Castle,2.0
Dickson,DICKSON1-12,President,,,Write-In - Darrell L. Castle,3.0
Dyer,DYERA1- BONICORD,President,,Independent,Write-In - Darrell L. Castle,1.0
Dyer,DYEREARLY VOTING,President,,Independent,Write-In - Darrell L. Castle,2.0
Fayette,FAYETTESOMERVILLE CITY,President,,,Write-In - Darrell L. Castle,1.0
Fayette,FAYETTEBRADEN,President,,,Write-In - Darrell L. Castle,1.0
Fayette,FAYETTEOAKLAND,President,,,Write-In - Darrell L. Castle,2.0
Fayette,FAYETTEHICKORY WITHE,President,,,Write-In - Darrell L. Castle,1.0
Fayette,FAYETTEPIPERTON,President,,,Write-In - Darrell L. Castle,1.0
Fayette,FAYETTEROSSVILLE,President,,,Write-In - Darrell L. Castle,2.0
Fayette,FAYETTEWILLISTON,President,,,Write-In - Darrell L. Castle,1.0
Fayette,FAYETTEEARLY VOTING - WRITE-INS,President,,,Write-In - Darrell L. Castle,12.0
Fentress,FENTRESSBANNER SPRINGS,President,,,Write-In - Darrell L. Castle,1.0
Franklin,FRANKLIN3-3 WALNUT GROVE,President,,,Write-In - Darrell L. Castle,1.0
Franklin,FRANKLIN4-2 COWAN,President,,,Write-In - Darrell L. Castle,1.0
Franklin,FRANKLINEARLY VOTING - WRITE-INS,President,,,Write-In - Darrell L. Castle,5.0
Gibson,GIBSON1-1 MEDINA,President,,,Write-In - Darrell L. Castle,2.0
Gibson,GIBSON4 ST JAMES BAPTIST,President,,,Write-In - Darrell L. Castle,1.0
Gibson,GIBSON5 LANE CHAPEL CHURCH,President,,,Write-In - Darrell L. Castle,1.0
Gibson,GIBSON7-2 FRUITLAND,President,,,Write-In - Darrell L. Castle,1.0
Gibson,GIBSON10 AGRI-PLEX,President,,,Write-In - Darrell L. Castle,1.0
Gibson,GIBSON12 MILAN CPC,President,,,Write-In - Darrell L. Castle,1.0
Gibson,GIBSON13 MILAN POLK CLARK,President,,,Write-In - Darrell L. Castle,1.0
Giles,GILES3B CAMPBELLSVILLE,President,,Independent,Write-In - Darrell L. Castle,1.0
Grainger,GRAINGER2-1,President,,,Write-In - Darrell L. Castle,1.0
Grainger,GRAINGER1-3,President,,,Write-In - Darrell L. Castle,2.0
Grainger,GRAINGER2-5,President,,,Write-In - Darrell L. Castle,1.0
Greene,GREENE1 BAILEYTON,President,,,Write-In - Darrell L. Castle,1.0
Greene,GREENE4 CAMP CREEK,President,,,Write-In - Darrell L. Castle,3.0
Greene,GREENE5 DEBUSK,President,,,Write-In - Darrell L. Castle,4.0
Greene,GREENE7 GLENWOOD,President,,,Write-In - Darrell L. Castle,1.0
Greene,GREENE3 TUSCULUM VIEW,President,,,Write-In - Darrell L. Castle,3.0
Greene,GREENE1 WEST PINES,President,,,Write-In - Darrell L. Castle,2.0
Hamblen,HAMBLEN1-02,President,,,Write-In - Darrell L. Castle,3.0
Hamblen,HAMBLEN1-04,President,,,Write-In - Darrell L. Castle,1.0
Hamblen,HAMBLEN1-10,President,,,Write-In - Darrell L. Castle,1.0
Hamblen,HAMBLEN1-13,President,,,Write-In - Darrell L. Castle,3.0
Hamilton,HAMILTON175 AIRPORT,President,,,Write-In - Darrell L. Castle,1.0
Hamilton,HAMILTON050 APISON 1,President,,,Write-In - Darrell L. Castle,4.0
Hamilton,HAMILTON051 BIRCHWOOD,President,,,Write-In - Darrell L. Castle,4.0
Hamilton,HAMILTON006 BRAINERD,President,,,Write-In - Darrell L. Castle,2.0
Hamilton,HAMILTON007 BRAINERD HILLS,President,,,Write-In - Darrell L. Castle,2.0
Hamilton,HAMILTON008 BUSHTOWN,President,,,Write-In - Darrell L. Castle,1.0
Hamilton,HAMILTON167 COLLEGEDALE 3,President,,,Write-In - Darrell L. Castle,2.0
Hamilton,HAMILTON204 COLLEGEDALE 4,President,,,Write-In - Darrell L. Castle,1.0
Hamilton,HAMILTON093 CONCORD 2,President,,,Write-In - Darrell L. Castle,2.0
Hamilton,HAMILTON141 CONCORD 3,President,,,Write-In - Darrell L. Castle,1.0
Hamilton,HAMILTON181 CONCORD 4,President,,,Write-In - Darrell L. Castle,1.0
Hamilton,HAMILTON208 COURTHOUSE 1,President,,,Write-In - Darrell L. Castle,1.0
Hamilton,HAMILTON185 DALLAS 1,President,,,Write-In - Darrell L. Castle,2.0
Hamilton,HAMILTON189 DUPONT,President,,,Write-In - Darrell L. Castle,7.0
Hamilton,HAMILTON017 EAST BRAINERD 1,President,,,Write-In - Darrell L. Castle,4.0
Hamilton,HAMILTON104 EAST BRAINERD 2,President,,,Write-In - Darrell L. Castle,1.0
Hamilton,HAMILTON054 EAST RIDGE 2,President,,,Write-In - Darrell L. Castle,1.0
Hamilton,HAMILTON056 EAST RIDGE 4,President,,,Write-In - Darrell L. Castle,1.0
Hamilton,HAMILTON195 EASTDALE,President,,,Write-In - Darrell L. Castle,1.0
Hamilton,HAMILTON094 EASTGATE 1,President,,,Write-In - Darrell L. Castle,1.0
Hamilton,HAMILTON067 FAIRMOUNT,President,,,Write-In - Darrell L. Castle,2.0
Hamilton,HAMILTON187 FALLING WATER,President,,,Write-In - Darrell L. Castle,2.0
Hamilton,HAMILTON070 GANNS,President,,,Write-In - Darrell L. Castle,2.0
Hamilton,HAMILTON023 GLENWOOD,President,,,Write-In - Darrell L. Castle,1.0
Hamilton,HAMILTON098 HARRISON 3,President,,,Write-In - Darrell L. Castle,4.0
Hamilton,HAMILTON180 HARRISON 5,President,,,Write-In - Darrell L. Castle,11.0
Hamilton,HAMILTON025 HIXSON 1,President,,,Write-In - Darrell L. Castle,4.0
Hamilton,HAMILTON088 HIXSON 2,President,,,Write-In - Darrell L. Castle,2.0
Hamilton,HAMILTON101 HIXSON 3,President,,,Write-In - Darrell L. Castle,1.0
Hamilton,HAMILTON071 LAKESITE,President,,,Write-In - Darrell L. Castle,3.0
Hamilton,HAMILTON213 LOOKOUT MOUNTAIN,President,,,Write-In - Darrell L. Castle,3.0
Hamilton,HAMILTON048 LOOKOUT VALLEY 1,President,,,Write-In - Darrell L. Castle,2.0
Hamilton,HAMILTON029 LUPTON CITY,President,,,Write-In - Darrell L. Castle,3.0
Hamilton,HAMILTON059 MEADOWVIEW,President,,,Write-In - Darrell L. Castle,1.0
Hamilton,HAMILTON033 MOUNTAIN CREEK 1,President,,,Write-In - Darrell L. Castle,1.0
Hamilton,HAMILTON194 NORTHGATE 1,President,,,Write-In - Darrell L. Castle,5.0
Hamilton,HAMILTON193 NORTHGATE 2,President,,,Write-In - Darrell L. Castle,1.0
Hamilton,HAMILTON060 OOLTEWAH 1,President,,,Write-In - Darrell L. Castle,2.0
Hamilton,HAMILTON205 OOLTEWAH 4,President,,,Write-In - Darrell L. Castle,1.0
Hamilton,HAMILTON168 OOLTEWAH 6,President,,,Write-In - Darrell L. Castle,3.0
Hamilton,HAMILTON075 PLEASANT GROVE 1,President,,,Write-In - Darrell L. Castle,3.0
Hamilton,HAMILTON210 RIDGEDALE 1,President,,,Write-In - Darrell L. Castle,1.0
Hamilton,HAMILTON211 RIDGEDALE 2,President,,,Write-In - Darrell L. Castle,1.0
Hamilton,HAMILTON080 SALE CREEK,President,,,Write-In - Darrell L. Castle,2.0
Hamilton,HAMILTON207 SIGNAL MOUNTAIN 1,President,,,Write-In - Darrell L. Castle,2.0
Hamilton,HAMILTON170 SNOWHILL 1,President,,,Write-In - Darrell L. Castle,1.0
Hamilton,HAMILTON083 SODDY DAISY 1,President,,,Write-In - Darrell L. Castle,5.0
Hamilton,HAMILTON084 SODDY DAISY 2,President,,,Write-In - Darrell L. Castle,1.0
Hamilton,HAMILTON043 ST. ELMO 1,President,,,Write-In - Darrell L. Castle,6.0
Hamilton,HAMILTON064 WESTVIEW 1,President,,,Write-In - Darrell L. Castle,2.0
Hamilton,HAMILTON091 WESTVIEW 2,President,,,Write-In - Darrell L. Castle,2.0
Hamilton,HAMILTON173 WOODMORE 1,President,,,Write-In - Darrell L. Castle,1.0
Hardeman,HARDEMANWHITEVILLE,President,,,Write-In - Darrell L. Castle,1.0
Hardeman,HARDEMANHICKORY VALLEY,President,,,Write-In - Darrell L. Castle,3.0
Hardeman,HARDEMANMIDDLETON,President,,,Write-In - Darrell L. Castle,5.0
Hawkins,HAWKINS2 CHURCH HILL INSIDE,President,,,Write-In - Darrell L. Castle,2.0
Hawkins,HAWKINS1 MOUNT CARMEL,President,,,Write-In - Darrell L. Castle,1.0
Hawkins,HAWKINS4 ROGERSVILLE NO OUT,President,,,Write-In - Darrell L. Castle,1.0
Hawkins,HAWKINS7 STRAHL/CHEROKEE,President,,,Write-In - Darrell L. Castle,2.0
Hawkins,HAWKINS3 WALLACE,President,,,Write-In - Darrell L. Castle,1.0
Henderson,HENDERSON5-5 TN TECH CENTER,President,,,Write-In - Darrell L. Castle,1.0
Henry,HENRY1-1 PURYEAR,President,,,Write-In - Darrell L. Castle,1.0
Henry,HENRY5-2 TN TECH CENTER,President,,,Write-In - Darrell L. Castle,1.0
Henry,HENRYEARLY VOTING - WRITE-INS,President,,,Write-In - Darrell L. Castle,2.0
Hickman,HICKMAN6-1 JUSTICE CENTER,President,,,Write-In - Darrell L. Castle,3.0
Hickman,HICKMAN7-2 PLEASANTVILLE,President,,,Write-In - Darrell L. Castle,1.0
Hickman,HICKMAN7-3 BRUSHY,President,,,Write-In - Darrell L. Castle,8.0
Hickman,HICKMAN7-4 COBLE,President,,,Write-In - Darrell L. Castle,6.0
Humphreys,HUMPHREYS1-2 COMPASSION CHURCH,President,,,Write-In - Darrell L. Castle,3.0
Humphreys,HUMPHREYS4-5 NJMC,President,,,Write-In - Darrell L. Castle,2.0
Jackson,JACKSON1-6,President,,,Write-In - Darrell L. Castle,1.0
Jefferson,JEFFERSON1 DANDRIDGE ES,President,,,Write-In - Darrell L. Castle,2.0
Jefferson,JEFFERSON3 WHITE PINE,President,,,Write-In - Darrell L. Castle,1.0
Jefferson,JEFFERSON4 JEFFERSON ES,President,,,Write-In - Darrell L. Castle,1.0
Jefferson,JEFFERSON5 JEFFERSON MIDDLE,President,,,Write-In - Darrell L. Castle,1.0
Jefferson,JEFFERSON6 RUSH STRONG,President,,,Write-In - Darrell L. Castle,1.0
Jefferson,JEFFERSON8-1 CHESTNUT HILL,President,,,Write-In - Darrell L. Castle,2.0
Johnson,JOHNSON3B NEVA,President,,,Write-In - Darrell L. Castle,1.0
Johnson,JOHNSON4A DRY RUN,President,,,Write-In - Darrell L. Castle,2.0
Johnson,JOHNSONEARLY VOTING - WRITE-INS,President,,,Write-In - Darrell L. Castle,3.0
Knox,KNOX11 CENTRAL UMC,President,,,Write-In - Darrell L. Castle,1.0
Knox,KNOX16 LARRY COX SR CENTER,President,,,Write-In - Darrell L. Castle,5.0
Knox,KNOX23 WESTVIEW,President,,,Write-In - Darrell L. Castle,1.0
Knox,KNOX24Q SEQUOYAH HILLS,President,,,Write-In - Darrell L. Castle,2.0
Knox,KNOX26 DOGWOOD,President,,,Write-In - Darrell L. Castle,3.0
Knox,KNOX27 SOUTH KNOX,President,,,Write-In - Darrell L. Castle,1.0
Knox,KNOX29 ANDERSON,President,,,Write-In - Darrell L. Castle,1.0
Knox,KNOX32 SPRING HILL,President,,,Write-In - Darrell L. Castle,2.0
Knox,KNOX37 INSKIP ELEMENTARY,President,,,Write-In - Darrell L. Castle,2.0
Knox,KNOX39 INSKIP REC CENTER,President,,,Write-In - Darrell L. Castle,1.0
Knox,KNOX40 NORWOOD,President,,,Write-In - Darrell L. Castle,2.0
Knox,KNOX43 WEST HAVEN,President,,,Write-In - Darrell L. Castle,2.0
Knox,KNOX44 RIDGEDALE,President,,,Write-In - Darrell L. Castle,1.0
Knox,KNOX45 BEARDEN MIDDLE,President,,,Write-In - Darrell L. Castle,5.0
Knox,KNOX46 1ST NAZARENE,President,,,Write-In - Darrell L. Castle,6.0
Knox,KNOX47 BEARDEN HIGH,President,,,Write-In - Darrell L. Castle,1.0
Knox,KNOX48 POND GAP,President,,,Write-In - Darrell L. Castle,2.0
Knox,KNOX50S WEST HIGH,President,,,Write-In - Darrell L. Castle,1.0
Knox,KNOX51 DEANE HILL REC CTR,President,,,Write-In - Darrell L. Castle,1.0
Knox,KNOX55 LONAS,President,,,Write-In - Darrell L. Castle,2.0
Knox,KNOX58S PEDIGO,President,,,Write-In - Darrell L. Castle,5.0
Knox,KNOX59 BRICKEY,President,,,Write-In - Darrell L. Castle,4.0
Knox,KNOX61 HALLS,President,,,Write-In - Darrell L. Castle,3.0
Knox,KNOX62 HARDIN VALLEY,President,,,Write-In - Darrell L. Castle,3.0
Knox,KNOX63 KARNS,President,,,Write-In - Darrell L. Castle,3.0
Knox,KNOX63N KARNS NORTH,President,,,Write-In - Darrell L. Castle,2.0
Knox,KNOX64 SOLWAY,President,,,Write-In - Darrell L. Castle,2.0
Knox,KNOX65W CONCORD,President,,,Write-In - Darrell L. Castle,3.0
Knox,KNOX65E SHORELINE,President,,,Write-In - Darrell L. Castle,5.0
Knox,KNOX65N CONCORD NORTH,President,,,Write-In - Darrell L. Castle,1.0
Knox,KNOX66N FARRAGUT I,President,,,Write-In - Darrell L. Castle,3.0
Knox,KNOX66S FARRAGUT II,President,,,Write-In - Darrell L. Castle,5.0
Knox,KNOX67 NORTH CEDAR BLUFF,President,,,Write-In - Darrell L. Castle,4.0
Knox,KNOX69E BLUEGRASS,President,,,Write-In - Darrell L. Castle,4.0
Knox,KNOX69S NORTHSHORE,President,,,Write-In - Darrell L. Castle,1.0
Knox,KNOX70W BALL CAMP,President,,,Write-In - Darrell L. Castle,2.0
Knox,KNOX71 ROCKY HILL,President,,,Write-In - Darrell L. Castle,3.0
Knox,KNOX72 DANTE,President,,,Write-In - Darrell L. Castle,5.0
Knox,KNOX73 POWELL,President,,,Write-In - Darrell L. Castle,5.0
Knox,KNOX76 SUNNYVIEW,President,,,Write-In - Darrell L. Castle,2.0
Knox,KNOX81 GIBBS,President,,,Write-In - Darrell L. Castle,7.0
Knox,KNOX84 RITTA,President,,,Write-In - Darrell L. Castle,2.0
Knox,KNOX85 SKAGGSTON,President,,,Write-In - Darrell L. Castle,1.0
Knox,KNOX90 SOUTH DOYLE,President,,,Write-In - Darrell L. Castle,2.0
Knox,KNOX93 HOPEWELL,President,,,Write-In - Darrell L. Castle,3.0
Lauderdale,LAUDERDALECONNER 2,President,,,Write-In - Darrell L. Castle,1.0
Lauderdale,LAUDERDALEEARLY VOTING - WRITE-INS,President,,,Write-In - Darrell L. Castle,3.0
Lawrence,LAWRENCE9-1 ETHRIDGE,President,,,Write-In - Darrell L. Castle,2.0
Lewis,LEWIS1-1,President,,,Write-In - Darrell L. Castle,5.0
Lewis,LEWIS1-3,President,,,Write-In - Darrell L. Castle,1.0
Lewis,LEWIS1-4,President,,,Write-In - Darrell L. Castle,1.0
Lewis,LEWIS1-5,President,,,Write-In - Darrell L. Castle,1.0
Lewis,LEWIS1-9,President,,,Write-In - Darrell L. Castle,2.0
Lincoln,LINCOLN1-2 MOLINO,President,,,Write-In - Darrell L. Castle,2.0
Lincoln,LINCOLN1-3 TAFT,President,,,Write-In - Darrell L. Castle,1.0
Lincoln,LINCOLN2-3 PETERSBURG,President,,,Write-In - Darrell L. Castle,2.0
Lincoln,LINCOLN6-1 FAYETTEVILLE CPC,President,,,Write-In - Darrell L. Castle,1.0
Loudon,LOUDONLOUDON,President,,,Write-In - Darrell L. Castle,1.0
Loudon,LOUDONLOUDON OUTSIDE,President,,,Write-In - Darrell L. Castle,1.0
Loudon,LOUDONLENOIR CITY,President,,,Write-In - Darrell L. Castle,2.0
Loudon,LOUDONTELLICO V. SOUTH,President,,,Write-In - Darrell L. Castle,1.0
Macon,MACONARMORY,President,,,Write-In - Darrell L. Castle,1.0
Macon,MACONEARLY VOTING - WRITE-INS,President,,,Write-In - Darrell L. Castle,1.0
Madison,MADISON2-1 ALEXANDER,President,,,Write-In - Darrell L. Castle,1.0
Madison,MADISON2-3 MONTESSORI,President,,,Write-In - Darrell L. Castle,2.0
Madison,MADISON3-3 J-CIL,President,,,Write-In - Darrell L. Castle,2.0
Madison,MADISON4-1 MASONIC LODGE,President,,,Write-In - Darrell L. Castle,5.0
Madison,MADISON7-2 TN TECH CTR,President,,,Write-In - Darrell L. Castle,1.0
Madison,MADISON8-3 MIFFLIN,President,,,Write-In - Darrell L. Castle,2.0
Madison,MADISON9-1 VFW,President,,,Write-In - Darrell L. Castle,1.0
Madison,MADISON10-1 SPRING CREEK,President,,,Write-In - Darrell L. Castle,1.0
Madison,MADISON10-2 NORTH EAST,President,,,Write-In - Darrell L. Castle,3.0
Madison,MADISON10-3 NORTH SIDE,President,,,Write-In - Darrell L. Castle,1.0
Marshall,MARSHALL1 CHAPEL HILL,President,,,Write-In - Darrell L. Castle,2.0
Marshall,MARSHALL2 HENRY HORTON PARK,President,,,Write-In - Darrell L. Castle,1.0
