precinct,pri_dem_CLINTON,pri_dem_FUENTE,pri_dem_HAWES,pri_dem_JUDD,pri_dem_LOCKE,pri_dem_O'MALLEY,pri_dem_SANDERS,pri_dem_WILSON,pri_rep_BUSH,pri_rep_CARSON,pri_rep_CHRISTIE,pri_rep_CRUZ,pri_rep_FIORINA,pri_rep_GRAHAM,pri_rep_GRAY,pri_rep_HUCKABEE,pri_rep_KASICH,pri_rep_PAUL,pri_rep_RUBIO,pri_rep_SANTORUM,pri_rep_TRUMP,gen_con_CASTLE,gen_dem_CLINTON,gen_dem_GALLEGO,gen_green_STEIN,gen_grn_BARAKA,gen_grn_STEIN,gen_ind_CASTLE,gen_ind_CUBBLER,gen_ind_FOX,gen_ind_HOEFLING,gen_ind_KOTLIKOFF,gen_ind_LEE,gen_ind_MATUREN,gen_ind_MCMULLIN,gen_ind_MOOREHEAD,gen_ind_MORROW,gen_ind_SOLTYSIK,gen_ind_STEFFES,gen_ind_STEIN,gen_ind_VALDIVIA,gen_lib_CORVALAN,gen_lib_JOHNSON,gen_rep_ARRINGTON,gen_rep_HURD,gen_rep_TRUMP,gen_unk_BARRIERE,gen_unk_CASE,gen_unk_CHRISTIE,gen_unk_CRUZ,gen_unk_ERSKINE,gen_unk_KUSHNER,gen_unk_LEAMER,gen_unk_LILLY,gen_unk_RODRIGUEZ,gen_unk_RUBIO,gen_unk_SANDERS,gen_unk_SCHULIN,gen_unk_WALKER,dem_primary_total,general_total
BEXAR4184,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13
BEXAR4185,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
BEXAR4186,11,0,0,0,0,0,18,0,0,0,0,2,0,0,0,0,0,0,2,0,2,0,36,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,29,52
BEXAR4187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
BEXAR4188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
BEXAR4189,81,0,0,0,0,1,28,0,0,5,0,48,0,0,0,0,0,0,16,0,22,0,490,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,256,0,0,0,0,0,0,0,0,0,0,0,0,0,110,778
BEXAR4190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
BEXAR4191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEXAR4192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEXAR4193,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,5,24
BEXAR4194,27,1,1,1,0,1,13,0,1,6,0,20,0,0,0,0,2,0,15,0,13,0,185,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,44,379
BEXAR4195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
BEXAR4196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEXAR4197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
BEXAR4198,92,0,0,0,0,1,45,1,0,8,1,47,0,0,0,0,1,1,18,0,34,0,556,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,273,0,0,0,0,0,0,0,0,0,0,0,0,0,139,873
BEXAR4199,37,2,0,0,0,0,39,0,0,6,0,43,0,0,0,0,4,0,19,0,23,0,274,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,218,0,0,0,0,0,0,0,0,0,0,0,0,0,78,529
BEXAR4200,170,1,0,0,0,2,59,0,2,5,0,65,0,0,0,0,6,0,39,0,36,0,777,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,382,0,0,0,0,0,0,0,0,0,0,0,0,0,232,1202
BEXAR4201,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15
BEXAR4202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEXAR4203,10,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,0,7,0,2,0,64,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,22,84
BEXAR4204,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,9,39
BEXAR4205,9,0,0,0,0,0,8,0,0,1,0,7,0,0,0,0,0,0,1,0,6,0,36,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,17,68
BEXAR4206,25,0,0,0,0,0,16,0,0,6,0,17,0,0,0,0,1,0,7,0,15,0,145,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,41,266
BEXAR4207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEXAR4208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEXAR4209,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,7,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31
BEXAR4210,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11
BEXAR4211,3,0,0,0,0,1,4,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,25
BEXAR4212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEXAR4213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEXAR4214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
BEXAR4215,1,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,3,0,5,0,12,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,2,50
BEXAR4216,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
BEXAR4217,7,0,0,0,0,0,3,0,0,1,0,11,0,0,0,0,1,0,3,0,9,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,10,68
BEXAR4218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEXAR4219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEXAR4220,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
BLANCO102,0,0,0,0,0,0,0,0,8,27,1,331,0,1,0,1,24,4,111,0,242,0,112,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,596
BLANCO201,0,0,0,0,0,0,0,0,6,36,1,367,1,0,1,4,24,5,111,0,240,0,75,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,377
BLANCO302,0,0,0,0,0,0,0,0,13,20,0,325,1,0,0,0,20,1,65,0,193,0,46,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212
BLANCO401,0,0,0,0,0,0,0,0,9,28,1,356,1,2,0,5,31,2,124,0,211,0,115,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,570
BOWIE10,0,0,0,0,0,0,0,0,6,46,1,301,0,0,0,5,35,2,121,1,219,0,229,0,0,0,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,16,0,0,1076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1335
BOWIE11,0,0,0,0,0,0,0,0,4,54,2,450,2,1,0,12,18,1,126,2,222,2,194,0,0,0,3,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,24,0,0,1486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1721
BOWIE12,0,0,0,0,0,0,0,0,6,71,2,424,1,0,0,10,24,2,89,0,210,1,167,0,0,0,6,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,25,0,0,1334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1538
BOWIE14,0,0,0,0,0,0,0,0,11,58,0,396,1,1,0,16,18,2,83,0,356,1,489,0,0,0,10,0,0,0,1,0,0,0,3,0,0,0,0,0,1,0,33,0,0,1398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1936
BOWIE15,0,0,0,0,0,0,0,0,2,5,0,107,0,0,0,1,2,1,24,0,81,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343
BOWIE16,0,0,0,0,0,0,0,0,4,25,0,248,0,0,1,10,8,1,48,0,157,2,90,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,922
BOWIE17,0,0,0,0,0,0,0,0,9,36,0,305,1,1,0,19,14,0,72,1,213,0,143,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,17,0,0,992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1157
BOWIE18,0,0,0,0,0,0,0,0,7,48,0,366,1,0,0,17,31,5,89,0,312,0,265,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,1296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1603
BOWIE19,0,0,0,0,0,0,0,0,7,26,0,228,1,0,0,14,22,4,77,0,233,0,26,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,507
BOWIE1A/4E,129,0,0,0,0,0,12,0,0,0,0,18,0,0,0,1,0,0,3,0,11,0,447,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,141,545
BOWIE1B,116,0,0,1,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,396,0,0,0,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,7,0,0,179,0,0,0,0,0,0,0,0,0,0,0,0,0,135,588
BOWIE20,0,0,0,0,0,0,0,0,0,13,0,85,0,0,0,3,7,0,25,0,58,0,148,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398
BOWIE21,0,0,0,0,0,0,0,0,0,5,0,49,0,0,0,0,1,0,5,0,46,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182
BOWIE22,0,0,0,0,0,0,0,0,1,12,0,52,0,0,0,1,2,0,16,0,56,0,38,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241
BOWIE25/24,0,0,0,0,0,0,0,0,19,37,1,340,3,1,0,6,17,1,94,0,245,0,198,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,0,966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1179
BOWIE27,0,0,0,0,0,0,0,0,2,17,0,95,0,1,0,3,3,1,27,0,110,0,28,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446
BOWIE28,0,0,0,0,0,0,0,0,3,15,0,151,0,0,0,3,1,1,27,0,127,0,33,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,539
BOWIE29,0,0,0,0,0,0,0,0,1,3,0,59,0,0,0,3,1,1,13,0,58,0,20,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235
BOWIE2A,146,0,1,1,1,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,439,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,164,594
BOWIE2C,147,0,0,0,1,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,484,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,159,588
BOWIE3A,0,0,0,0,0,0,0,0,4,20,0,154,2,1,0,7,21,1,60,1,113,0,287,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,24,0,0,590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,907
BOWIE3B,56,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,0,219,0,0,0,0,0,0,0,0,0,0,0,0,0,70,473
BOWIE4B,0,0,0,0,0,0,0,0,10,18,1,187,2,0,1,4,32,1,73,1,116,0,327,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18,0,0,670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1022
BOWIE4C/4A/2D/5B,0,0,0,0,0,0,0,0,3,9,0,113,0,0,1,2,10,1,22,0,69,0,408,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,842
BOWIE5C,0,0,0,0,0,0,0,0,18,76,2,603,0,1,2,16,55,3,306,2,431,4,625,0,0,0,8,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,58,0,0,2333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3032
BOWIE6A,0,0,0,0,0,0,0,0,13,34,2,270,0,0,0,9,37,0,138,0,196,1,341,0,0,0,8,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,36,0,0,1031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1420
BOWIE6B,0,0,0,0,0,0,0,0,5,55,0,365,0,0,0,6,43,1,192,1,239,2,281,0,0,0,1,0,0,0,0,1,0,0,8,0,0,0,0,0,0,0,29,0,0,1233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1555
BOWIE8A,115,0,0,0,0,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,262,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,133,442
BOWIE8B,122,0,0,1,1,1,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,412,0,0,0,7,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,26,0,0,1525,0,0,0,0,0,0,0,0,0,0,0,0,0,191,1973
BOWIE8C,62,1,0,2,0,1,27,5,4,28,1,184,0,0,0,8,5,0,25,0,134,0,146,0,0,0,2,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,14,0,0,678,0,0,0,0,0,0,0,0,0,0,0,0,0,98,847
BOWIE9,132,0,0,0,1,2,37,1,8,36,0,290,0,0,0,4,26,5,72,1,209,1,463,0,0,0,5,0,0,0,1,0,0,1,5,0,0,0,0,0,1,0,32,0,0,1125,0,0,0,0,0,0,0,0,0,0,0,0,0,173,1634
BRAZORIA1,159,1,0,1,0,3,71,1,6,26,0,448,0,0,0,2,26,4,78,2,211,3,691,0,0,0,15,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,68,0,0,1506,0,0,0,0,0,0,0,0,0,0,0,0,0,236,2285
BRAZORIA10,12,0,0,0,0,0,3,0,2,7,0,144,0,1,0,0,0,1,15,0,57,4,66,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,11,0,0,498,0,0,0,0,0,0,0,0,0,0,0,0,0,15,583
BRAZORIA11,87,1,1,0,0,1,54,1,2,10,0,280,1,0,0,0,18,2,87,0,140,3,457,0,0,0,12,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,36,0,0,1011,0,0,0,0,0,0,0,0,0,0,0,0,0,145,1523
BRAZORIA12,122,1,0,1,0,2,65,2,5,15,1,335,0,0,0,1,18,2,84,0,151,1,724,0,0,0,14,0,0,0,1,4,0,0,12,0,0,0,0,0,0,0,66,0,0,1256,0,0,0,0,0,0,0,0,0,0,0,0,0,193,2078
BRAZORIA13,259,3,0,1,0,2,90,4,2,28,1,505,1,1,0,4,27,4,140,1,163,4,983,0,0,0,25,0,0,0,1,0,0,1,22,0,0,0,0,0,0,0,99,0,0,1548,0,0,0,0,0,0,0,0,0,0,0,0,0,359,2683
BRAZORIA14,192,1,0,0,1,3,48,0,5,51,1,641,1,1,0,2,14,4,125,0,310,2,666,0,0,0,8,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,60,0,0,2225,0,0,0,0,0,0,0,0,0,0,0,0,0,245,2969
BRAZORIA15,33,0,0,1,0,1,14,0,11,26,2,383,1,0,0,0,17,3,66,0,221,2,150,0,0,0,3,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,46,0,0,1258,0,0,0,0,0,0,0,0,0,0,0,0,0,49,1465
BRAZORIA16,92,1,0,0,0,2,88,1,5,24,2,397,1,2,0,1,15,4,82,1,241,0,619,0,0,0,19,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,94,0,0,1847,0,0,0,0,0,0,0,0,0,0,0,0,0,184,2588
BRAZORIA17,139,2,0,1,0,2,31,0,6,14,1,117,1,0,0,1,7,1,45,0,97,0,677,0,0,0,10,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,52,0,0,555,0,0,0,0,0,0,0,0,0,0,0,0,0,175,1300
BRAZORIA19,110,0,0,0,0,0,36,0,0,12,0,88,0,0,0,0,6,1,43,0,50,0,488,0,0,0,7,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,32,0,0,485,0,0,0,0,0,0,0,0,0,0,0,0,0,146,1016
BRAZORIA2,138,3,2,0,0,0,47,1,8,37,2,519,3,2,0,0,15,6,108,0,289,2,569,0,0,0,10,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,46,0,0,1645,0,0,0,0,0,0,0,0,0,0,0,0,0,191,2279
BRAZORIA20,49,0,0,0,0,0,22,0,3,9,0,189,0,0,0,1,11,5,53,1,111,2,189,0,0,0,7,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,25,0,0,710,0,0,0,0,0,0,0,0,0,0,0,0,0,71,938
BRAZORIA21,201,1,0,0,0,1,76,2,2,25,3,272,0,0,0,0,13,4,57,0,148,0,1122,0,0,0,21,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,56,0,0,1115,0,0,0,0,0,0,0,0,0,0,0,0,0,281,2316
BRAZORIA22,103,1,0,0,1,0,51,0,17,62,2,609,3,4,0,5,87,10,251,2,264,0,523,0,0,0,9,0,0,0,0,0,0,1,21,0,0,0,0,0,0,0,102,0,0,1914,0,0,0,0,0,0,0,0,0,0,0,0,0,156,2570
BRAZORIA23,126,2,0,0,1,1,58,0,13,36,1,501,0,0,0,3,25,7,119,2,225,0,644,0,0,0,18,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,105,0,0,1803,0,0,0,0,0,0,0,0,0,0,0,0,0,188,2579
BRAZORIA24,126,1,1,0,0,0,56,1,7,33,0,566,1,0,1,1,20,8,126,0,267,2,608,0,0,0,18,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,77,0,0,1954,0,0,0,0,0,0,0,0,0,0,0,0,0,185,2671
BRAZORIA25,31,1,0,0,0,1,32,1,6,17,0,285,0,2,0,1,17,2,72,0,117,0,282,0,0,0,9,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,35,0,0,900,0,0,0,0,0,0,0,0,0,0,0,0,0,66,1230
BRAZORIA26,148,1,0,0,0,0,51,0,2,12,1,330,1,0,0,2,17,1,49,0,144,4,875,0,0,0,18,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,57,0,0,1199,0,0,0,0,0,0,0,0,0,0,0,0,0,200,2157
BRAZORIA27,220,1,0,0,0,0,58,1,9,18,0,245,3,1,0,2,34,0,99,0,166,0,690,0,0,0,10,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,46,0,0,866,0,0,0,0,0,0,0,0,0,0,0,0,0,280,1614
BRAZORIA28,254,0,0,0,0,1,129,0,8,30,0,628,1,0,1,0,39,2,182,0,262,2,1324,0,0,0,25,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,130,0,0,2227,0,0,0,0,0,0,0,0,0,0,0,0,0,384,3733
BRAZORIA29,297,1,0,0,0,0,103,4,2,11,0,167,0,1,0,0,17,3,80,0,96,0,1231,0,0,0,23,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,80,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,405,2148
BRAZORIA3,107,3,1,0,0,1,88,3,15,35,0,584,1,0,0,1,27,6,121,4,227,2,591,0,0,0,12,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,74,0,0,2066,0,0,0,0,0,0,0,0,0,0,0,0,0,203,2748
BRAZORIA30,54,3,0,0,0,1,36,0,12,43,0,481,1,1,0,1,55,12,207,0,218,0,358,0,0,0,2,0,1,0,3,0,0,0,9,0,0,0,0,0,0,0,82,0,0,1490,0,0,0,0,0,0,0,0,0,0,0,0,0,94,1945
BRAZORIA31,29,0,0,1,0,0,4,0,7,17,2,188,1,1,0,0,3,3,31,0,103,1,121,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,588,0,0,0,0,0,0,0,0,0,0,0,0,0,34,731
BRAZORIA32,92,0,2,0,0,1,29,2,16,38,0,356,1,0,0,1,4,3,72,0,191,0,352,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,1303,0,0,0,0,0,0,0,0,0,0,0,0,0,126,1696
BRAZORIA33,119,0,0,0,1,0,19,2,2,23,0,235,0,0,0,0,6,1,53,0,163,0,362,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,28,0,0,853,0,0,0,0,0,0,0,0,0,0,0,0,0,141,1246
BRAZORIA34,102,0,1,1,1,0,54,0,13,30,2,475,1,0,1,1,12,4,94,0,241,0,567,0,0,0,11,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,69,0,0,1870,0,0,0,0,0,0,0,0,0,0,0,0,0,159,2521
BRAZORIA35,26,1,0,0,0,1,16,0,3,13,0,250,0,0,0,0,10,0,34,0,119,0,147,0,0,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,27,0,0,826,0,0,0,0,0,0,0,0,0,0,0,0,0,44,1008
BRAZORIA36,169,0,0,0,0,1,95,4,3,26,0,440,0,1,0,2,23,3,100,0,193,4,928,0,0,0,23,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,95,0,0,1715,0,0,0,0,0,0,0,0,0,0,0,0,0,269,2791
