,contest,choice,precinct_id,vote,early_votes,polling_place_votes,late_early_votes,provisional_votes,party_name,contest_name,choice_name,precinct_designation,precinct,precinct_bs,votes_allowed,referendum_flag
196,0,0,2,438,0,0,0,0,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,2,SACATON,0,,
197,0,0,3,571,0,0,0,0,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,3,MARICOPA,0,,
198,0,0,3,146,0,0,0,0,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,3,STANFIELD,0,,
199,0,0,3,1060,0,0,0,0,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,3,CASA GRANDE NORTH,0,,
200,0,0,3,1260,0,0,0,0,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,3,CASA GRANDE S CEN,0,,
201,0,0,3,422,0,0,0,0,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,3,CASA GRANDE NE,0,,
202,0,0,3,655,0,0,0,0,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,3,CASA GRANDE NW,0,,
203,0,0,3,657,0,0,0,0,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,3,CASA GRANDE SW,0,,
204,0,0,3,502,0,0,0,0,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,3,CASA GRANDE RANCHO GRANDE,0,,
205,0,0,4,505,0,0,0,0,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,4,APACHE JCT SUPERSTITION,0,,
206,0,0,4,501,0,0,0,0,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,4,CASA GRANDE INTERCHANGE,0,,
207,0,0,4,333,0,0,0,0,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,4,APACHE JCT NW,0,,
208,0,0,4,482,0,0,0,0,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,4,APACHE JCT SW,0,,
209,0,0,4,525,0,0,0,0,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,4,APACHE JCT SE,0,,
210,0,0,4,370,0,0,0,0,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,4,APACHE JCT NE,0,,
211,0,0,4,356,0,0,0,0,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,4,APACHE JCT EAST,0,,
212,0,0,4,447,0,0,0,0,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,4,APACHE JCT CENTRAL,0,,
213,0,0,4,639,0,0,0,0,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,4,GOLD CANYON,0,,
214,0,0,4,115,0,0,0,0,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,4,QUEEN VALLEY,0,,
215,0,0,5,841,0,0,0,0,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,5,SUPERIOR,0,,
216,0,0,5,1,0,0,0,0,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,5,SUPERIOR WEST,0,,
217,0,0,5,30,0,0,0,0,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,5,SUTTON SUMMIT,0,,
218,0,0,5,131,0,0,0,0,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,5,CHUI CHU,0,,
219,0,0,5,319,0,0,0,0,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,5,THUNDERBIRD FARMS,0,,
220,0,0,5,585,0,0,0,0,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,5,CASA GRANDE WEST,0,,
221,0,0,5,416,0,0,0,0,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,5,APACHE JUNCTION NORTH,0,,
222,0,0,5,465,0,0,0,0,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,5,APACHE JUNCTION N. CENTRA,0,,
223,0,0,5,568,0,0,0,0,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,5,APACHE JUNCTION,0,,
224,0,0,5,485,0,0,0,0,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,5,APACHE JUNCTION SOUTH,0,,
225,0,0,6,319,0,0,0,0,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,6,BLACKWATER,0,,
226,0,0,6,280,0,0,0,0,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,6,SAN TAN,0,,
227,0,0,6,345,0,0,0,0,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,6,CASA BLANCA,0,,
228,0,0,6,424,0,0,0,0,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,6,SUPERSTITION MOUNTAIN,0,,
229,0,0,6,264,0,0,0,0,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,6,MOUNTAINBROOK VILLAGE,0,,
230,0,0,6,265,0,0,0,0,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,6,HIDDEN VALLEY,0,,
231,0,0,6,638,0,0,0,0,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,6,SAN TAN PARK,0,,
232,0,0,6,259,0,0,0,0,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,6,BELLA VISTA,0,,
233,0,0,7,668,0,0,0,0,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,7,COPPER BASIN,0,,
234,0,0,7,306,0,0,0,0,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,7,SCHNEPF,0,,
235,0,0,7,186,0,0,0,0,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,7,PERALTA,0,,
236,0,0,7,344,0,0,0,0,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,7,SANTA ROSA,0,,
237,0,0,7,532,0,0,0,0,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,7,EL DORADO,0,,
238,0,0,7,476,0,0,0,0,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,7,WALKER BUTTE,0,,
239,0,0,7,410,0,0,0,0,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,7,PECAN CREEK NORTH,0,,
240,0,0,7,194,0,0,0,0,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,7,AK CHIN COMMUNITY,0,,
241,0,0,7,570,0,0,0,0,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,7,MARICOPA MEADOWS,0,,
242,0,0,7,537,0,0,0,0,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,7,MARICOPA FIESTA,0,,
243,0,0,8,879,0,0,0,0,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,8,PROVINCE,0,,
244,0,0,8,539,0,0,0,0,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,8,IRONWOOD COMMON,0,,
245,0,0,8,720,0,0,0,0,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,8,COYOTE RANCH,0,,
246,0,0,8,436,0,0,0,0,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,8,SAN TAN HEIGHTS,0,,
247,0,0,8,521,0,0,0,0,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,8,CIRCLE CROSS RANCH,0,,
248,0,0,8,403,0,0,0,0,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,8,JOHNSON RANCH EAST,0,,
249,0,0,8,644,0,0,0,0,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,8,IRONWOOD CROSSING,0,,
250,0,0,8,439,0,0,0,0,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,8,QUAIL HOLLOW,0,,
251,0,0,9,508,0,0,0,0,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,9,SENITA,0,,
252,0,0,9,376,0,0,0,0,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,9,SKYLINE RANCH,0,,
253,0,0,9,228,0,0,0,0,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,9,SAN TAN RANCHES,0,,
254,0,0,9,328,0,0,0,0,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,9,LINKS ESTATES,0,,
255,0,0,9,448,0,0,0,0,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,9,MISSION VALLEY,0,,
256,0,0,10,445,0,0,0,0,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,1,0 DESERT CEDARS,0,,
257,0,0,10,573,0,0,0,0,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,1,1 ALTERRA NORTH,0,,
258,0,0,10,552,0,0,0,0,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,1,2 MARICOPA WELLS,0,,
259,0,0,10,60,0,0,0,0,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,1,4 PICACHO SOUTH,0,,
260,0,0,10,36,0,0,0,0,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,1,5 TOLTEC SOUTHWEST,0,,
261,0,0,0,3,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,0,KEARNY,0,,
262,0,0,0,1,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,0,DUDLEYVILLE,0,,
263,0,0,0,0,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,0,SAN MANUEL,0,,
264,0,0,0,1,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,0,MAMMOTH,0,,
265,0,0,0,6,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,0,ORACLE,0,,
266,0,0,0,5,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,0,SADDLEBROOKE,0,,
267,0,0,0,2,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,0,ARIZONA CITY,0,,
268,0,0,1,0,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,1,TOLTEC SOUTH,0,,
269,0,0,1,0,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,1,PICACHO,0,,
270,0,0,1,2,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,1,ELOY,0,,
271,0,0,1,2,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,1,TOLTEC,0,,
272,0,0,1,1,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,1,RED ROCK,0,,
273,0,0,1,0,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,1,COOLIDGE NE,0,,
274,0,0,1,1,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,1,COOLIDGE NW,0,,
275,0,0,1,5,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,1,COOLIDGE SOUTH,0,,
276,0,0,2,0,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,2,CENTRAL ARIZONA COLLEGE,0,,
277,0,0,2,0,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,2,ELEVEN MILE CORNER,0,,
278,0,0,2,1,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,2,FLORENCE NORTH,0,,
279,0,0,2,1,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,2,CACTUS FOREST,0,,
280,0,0,2,1,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,2,JOHNSON RANCH,0,,
281,0,0,2,3,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,2,POSTON BUTTE,0,,
282,0,0,2,1,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,2,QUEEN CREEK,0,,
283,0,0,2,0,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,2,SACATON,0,,
284,0,0,3,4,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,3,MARICOPA,0,,
285,0,0,3,1,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,3,STANFIELD,0,,
286,0,0,3,5,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,3,CASA GRANDE NORTH,0,,
287,0,0,3,6,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,3,CASA GRANDE S CEN,0,,
288,0,0,3,0,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,3,CASA GRANDE NE,0,,
289,0,0,3,0,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,3,CASA GRANDE NW,0,,
290,0,0,3,1,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,3,CASA GRANDE SW,0,,
291,0,0,3,0,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,3,CASA GRANDE RANCHO GRANDE,0,,
292,0,0,4,1,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,4,APACHE JCT SUPERSTITION,0,,
293,0,0,4,0,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,4,CASA GRANDE INTERCHANGE,0,,
294,0,0,4,1,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,4,APACHE JCT NW,0,,
295,0,0,4,1,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,4,APACHE JCT SW,0,,
296,0,0,4,4,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,4,APACHE JCT SE,0,,
297,0,0,4,1,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,4,APACHE JCT NE,0,,
298,0,0,4,0,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,4,APACHE JCT EAST,0,,
299,0,0,4,1,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,4,APACHE JCT CENTRAL,0,,
300,0,0,4,4,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,4,GOLD CANYON,0,,
301,0,0,4,0,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,4,QUEEN VALLEY,0,,
302,0,0,5,2,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,5,SUPERIOR,0,,
303,0,0,5,0,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,5,SUPERIOR WEST,0,,
304,0,0,5,0,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,5,SUTTON SUMMIT,0,,
305,0,0,5,0,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,5,CHUI CHU,0,,
306,0,0,5,2,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,5,THUNDERBIRD FARMS,0,,
307,0,0,5,2,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,5,CASA GRANDE WEST,0,,
308,0,0,5,4,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,5,APACHE JUNCTION NORTH,0,,
309,0,0,5,2,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,5,APACHE JUNCTION N. CENTRA,0,,
310,0,0,5,3,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,5,APACHE JUNCTION,0,,
311,0,0,5,1,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,5,APACHE JUNCTION SOUTH,0,,
312,0,0,6,1,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,6,BLACKWATER,0,,
313,0,0,6,0,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,6,SAN TAN,0,,
314,0,0,6,0,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,6,CASA BLANCA,0,,
315,0,0,6,1,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,6,SUPERSTITION MOUNTAIN,0,,
316,0,0,6,0,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,6,MOUNTAINBROOK VILLAGE,0,,
317,0,0,6,0,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,6,HIDDEN VALLEY,0,,
318,0,0,6,2,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,6,SAN TAN PARK,0,,
319,0,0,6,1,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,6,BELLA VISTA,0,,
320,0,0,7,4,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,7,COPPER BASIN,0,,
321,0,0,7,2,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,7,SCHNEPF,0,,
322,0,0,7,1,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,7,PERALTA,0,,
323,0,0,7,2,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,7,SANTA ROSA,0,,
324,0,0,7,1,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,7,EL DORADO,0,,
325,0,0,7,2,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,7,WALKER BUTTE,0,,
326,0,0,7,3,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,7,PECAN CREEK NORTH,0,,
327,0,0,7,0,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,7,AK CHIN COMMUNITY,0,,
328,0,0,7,2,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,7,MARICOPA MEADOWS,0,,
329,0,0,7,3,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,7,MARICOPA FIESTA,0,,
330,0,0,8,3,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,8,PROVINCE,0,,
331,0,0,8,1,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,8,IRONWOOD COMMON,0,,
332,0,0,8,0,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,8,COYOTE RANCH,0,,
333,0,0,8,2,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,8,SAN TAN HEIGHTS,0,,
334,0,0,8,3,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,8,CIRCLE CROSS RANCH,0,,
335,0,0,8,2,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,8,JOHNSON RANCH EAST,0,,
336,0,0,8,4,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,8,IRONWOOD CROSSING,0,,
337,0,0,8,3,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,8,QUAIL HOLLOW,0,,
338,0,0,9,2,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,9,SENITA,0,,
339,0,0,9,4,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,9,SKYLINE RANCH,0,,
340,0,0,9,1,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,9,SAN TAN RANCHES,0,,
341,0,0,9,4,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,9,LINKS ESTATES,0,,
342,0,0,9,1,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,9,MISSION VALLEY,0,,
343,0,0,10,4,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,1,0 DESERT CEDARS,0,,
344,0,0,10,4,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,1,1 ALTERRA NORTH,0,,
345,0,0,10,2,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,1,2 MARICOPA WELLS,0,,
346,0,0,10,0,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,1,4 PICACHO SOUTH,0,,
347,0,0,10,0,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,1,5 TOLTEC SOUTHWEST,0,,
348,0,0,0,563,240,19,0,12,,Ballots Cast,BALLOTS CAST,0,KEARNY,0,,
349,0,0,0,264,128,8,0,4,,Ballots Cast,BALLOTS CAST,0,DUDLEYVILLE,0,,
350,0,0,0,649,339,16,2,12,,Ballots Cast,BALLOTS CAST,0,SAN MANUEL,0,,
351,0,0,0,365,223,6,0,7,,Ballots Cast,BALLOTS CAST,0,MAMMOTH,0,,
352,0,0,0,1244,666,32,3,21,,Ballots Cast,BALLOTS CAST,0,ORACLE,0,,
353,0,0,0,4299,2824,62,3,81,,Ballots Cast,BALLOTS CAST,0,SADDLEBROOKE,0,,
354,0,0,0,891,489,20,2,17,,Ballots Cast,BALLOTS CAST,0,ARIZONA CITY,0,,
355,0,0,1,601,312,15,2,11,,Ballots Cast,BALLOTS CAST,1,TOLTEC SOUTH,0,,
356,0,0,1,72,56,0,0,1,,Ballots Cast,BALLOTS CAST,1,PICACHO,0,,
357,0,0,1,438,225,8,3,9,,Ballots Cast,BALLOTS CAST,1,ELOY,0,,
358,0,0,1,656,414,9,0,14,,Ballots Cast,BALLOTS CAST,1,TOLTEC,0,,
359,0,0,1,519,253,13,1,11,,Ballots Cast,BALLOTS CAST,1,RED ROCK,0,,
360,0,0,1,283,147,6,2,4,,Ballots Cast,BALLOTS CAST,1,COOLIDGE NE,0,,
361,0,0,1,710,315,22,3,13,,Ballots Cast,BALLOTS CAST,1,COOLIDGE NW,0,,
362,0,0,1,568,298,14,1,10,,Ballots Cast,BALLOTS CAST,1,COOLIDGE SOUTH,0,,
363,0,0,2,307,159,6,0,7,,Ballots Cast,BALLOTS CAST,2,CENTRAL ARIZONA COLLEGE,0,,
364,0,0,2,213,96,6,1,4,,Ballots Cast,BALLOTS CAST,2,ELEVEN MILE CORNER,0,,
365,0,0,2,978,581,21,2,16,,Ballots Cast,BALLOTS CAST,2,FLORENCE NORTH,0,,
366,0,0,2,424,229,10,1,8,,Ballots Cast,BALLOTS CAST,2,CACTUS FOREST,0,,
367,0,0,2,849,465,16,3,19,,Ballots Cast,BALLOTS CAST,2,JOHNSON RANCH,0,,
368,0,0,2,1370,680,26,3,38,,Ballots Cast,BALLOTS CAST,2,POSTON BUTTE,0,,
369,0,0,2,808,420,14,4,19,,Ballots Cast,BALLOTS CAST,2,QUEEN CREEK,0,,
370,0,0,2,110,15,7,0,0,,Ballots Cast,BALLOTS CAST,2,SACATON,0,,
371,0,0,3,539,293,10,2,11,,Ballots Cast,BALLOTS CAST,3,MARICOPA,0,,
372,0,0,3,113,57,2,0,2,,Ballots Cast,BALLOTS CAST,3,STANFIELD,0,,
373,0,0,3,984,493,20,2,26,,Ballots Cast,BALLOTS CAST,3,CASA GRANDE NORTH,0,,
374,0,0,3,862,416,20,3,20,,Ballots Cast,BALLOTS CAST,3,CASA GRANDE S CEN,0,,
375,0,0,3,506,255,10,1,13,,Ballots Cast,BALLOTS CAST,3,CASA GRANDE NE,0,,
376,0,0,3,832,491,13,2,18,,Ballots Cast,BALLOTS CAST,3,CASA GRANDE NW,0,,
377,0,0,3,493,204,14,2,12,,Ballots Cast,BALLOTS CAST,3,CASA GRANDE SW,0,,
378,0,0,3,589,293,10,2,16,,Ballots Cast,BALLOTS CAST,3,CASA GRANDE RANCHO GRANDE,0,,
379,0,0,4,637,426,8,2,11,,Ballots Cast,BALLOTS CAST,4,APACHE JCT SUPERSTITION,0,,
380,0,0,4,664,378,12,1,15,,Ballots Cast,BALLOTS CAST,4,CASA GRANDE INTERCHANGE,0,,
381,0,0,4,383,206,8,1,7,,Ballots Cast,BALLOTS CAST,4,APACHE JCT NW,0,,
382,0,0,4,659,371,10,2,15,,Ballots Cast,BALLOTS CAST,4,APACHE JCT SW,0,,
383,0,0,4,694,313,21,2,13,,Ballots Cast,BALLOTS CAST,4,APACHE JCT SE,0,,
384,0,0,4,639,277,19,2,15,,Ballots Cast,BALLOTS CAST,4,APACHE JCT NE,0,,
385,0,0,4,629,328,15,1,13,,Ballots Cast,BALLOTS CAST,4,APACHE JCT EAST,0,,
386,0,0,4,477,258,12,1,8,,Ballots Cast,BALLOTS CAST,4,APACHE JCT CENTRAL,0,,
